longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.38,38.22,37,2292,349.2,646,284,6.9041,240639
-117.41,32.83,14,2012,365.1,924,314,4.6924,154824
-118.21,33.9,16,10978,944.5,3429,843,6.5105,219289
-122.57,38.65,41,1485,268.0,922,233,3.5247,125072
-120.79,34.65,19,2506,506.2,1577,438,2.4859,125172
-119.22,34.03,33,6069,930.4,1482,888,5.9117,308013
-121.99,37.39,28,1070,194.5,427,173,3.4363,139914
-118.94,36.81,25,938,160.3,1384,182,3.6565,159853
-117.24,33.13,20,1829,530.1,886,455,1.959,131908
-119.95,37.64,16,3741,871.0,1950,789,2.1245,133804
-121.91,37.64,24,5475,1573.7,1916,1364,1.9691,283102
-122.31,38.68,7,3446,483.8,1101,373,5.5373,162022
-118.38,34.26,35,4050,573.7,1621,580,6.3703,287803
-121.22,36.24,43,844,94.0,361,80,6.6439,177994
-120.92,34.11,10,2200,397.2,1237,353,4.0244,120771
-120.2,37.96,34,390,93.6,74,88,2.0783,61390
-117.98,32.85,31,3282,847.1,2458,852,5.2698,500001
-119.51,34.03,18,4465,748.8,2022,767,6.4942,181904
-120.93,34.15,42,1225,245.4,594,232,4.8016,448214
-122.61,38.57,47,1339,302.7,991,328,3.1555,330118
-122.58,39.03,24,3119,597.8,1733,666,6.2455,244207
-121.57,34.14,16,3141,438.5,2190,465,5.0518,358686
-118.21,34.17,34,1484,255.8,807,262,3.9825,360234
-122.12,38.45,34,1085,213.7,557,245,4.7295,201530
-119.93,35.54,11,2085,460.5,1006,386,1.1808,85866
-118.22,36.17,15,858,290.9,963,296,1.5531,67191
-118.25,34.04,14,1445,317.5,1059,255,1.7668,91998
-118.42,34.0,9,226,67.9,296,92,3.3377,194837
-118.92,36.44,46,951,173.6,466,167,2.5326,339392
-119.18,34.34,31,1508,345.3,956,292,2.9992,159715
-118.44,34.01,39,2222,511.0,1281,450,4.3855,231244
-121.94,37.6,19,2925,445.3,1157,373,8.6957,500001
-117.23,33.75,14,1511,270.5,810,218,2.6136,71270
-118.25,33.99,52,389,170.0,629,168,1.5415,135538
-117.8,33.81,39,2518,637.9,1789,616,3.8331,231206
-118.08,34.37,7,1713,300.9,570,260,4.1378,188735
-121.11,37.31,23,4558,794.7,1695,714,7.6056,287977
-121.95,37.21,52,546,153.9,333,119,2.1329,227572
-122.27,38.83,26,2689,558.7,1333,449,1.7968,87750
-118.33,33.87,15,6773,949.3,2312,832,5.2821,337027
-122.58,40.59,16,1545,254.1,598,216,3.3419,94007
-117.28,34.03,31,2617,568.1,1504,516,2.2265,66082
-117.81,33.88,3,2874,478.4,1306,473,5.6485,162433
-118.44,36.52,22,2555,503.2,1167,524,6.0436,342543
-116.15,32.57,42,1152,94.3,678,128,8.0561,500001
-117.22,33.66,30,3114,524.3,2166,498,6.3637,223281
-120.19,37.63,38,1974,366.4,787,287,2.8861,180876
-121.76,37.49,17,2518,509.3,1223,425,3.5884,245468
-118.22,34.1,15,954,299.3,747,293,8.0214,196106
-121.52,36.84,30,1711,272.9,464,254,9.2182,360171
-120.18,34.53,25,1443,328.3,739,292,3.9818,314313
-117.89,33.88,52,1007,261.9,1064,294,1.4761,82848
-116.12,32.57,36,2152,520.7,1503,477,2.7697,123878
-117.23,33.73,28,2724,729.3,2845,638,2.2352,139284
-120.69,37.46,33,1482,668.3,1178,575,1.1384,90852
-117.66,34.04,36,2077,460.5,1112,495,3.5774,163017
-120.09,37.53,37,4045,697.7,1003,480,4.6826,304157
-118.04,33.7,29,2315,777.7,2349,888,1.8681,135219
-118.44,34.01,32,3256,451.3,1164,382,7.7213,336853
-121.5,37.56,28,2303,278.6,948,278,8.467,267220
-118.3,37.02,19,1117,141.3,461,117,6.3441,99718
-118.15,33.88,31,1735,399.0,1235,434,4.8179,500001
-121.35,37.7,37,1260,390.5,826,372,1.2891,84684
-117.21,33.99,26,1684,406.1,1224,393,2.3727,132005
-118.05,33.98,19,1394,298.2,876,276,3.4963,178277
-118.34,34.27,31,1549,414.2,1837,487,1.5138,115254
-122.06,37.66,23,1949,358.1,800,309,9.751,448730
-117.15,33.14,28,2737,710.6,1182,641,2.1784,177357
-117.92,33.96,52,1206,312.6,1216,316,2.0215,145595
-118.25,33.82,35,1423,404.2,1357,369,2.2937,136792
-122.96,39.26,16,5877,841.4,1929,689,13.4199,284492
-118.37,34.01,28,3293,635.5,1114,507,6.6368,500001
-122.46,39.21,32,2112,358.4,1300,348,5.0482,183014
-118.24,33.85,23,2162,432.5,1055,369,4.0028,375246
-122.25,37.71,43,1509,363.6,772,371,2.8883,181365
-118.41,34.66,7,1666,240.6,695,205,5.8788,203284
-121.93,37.7,37,3601,1283.8,3526,1308,2.2463,176720
-118.61,34.49,36,3037,641.3,1551,653,2.8536,255030
-118.13,33.76,36,1420,314.4,551,317,4.4936,309372
-118.47,36.65,24,2069,413.4,913,337,3.8449,189880
-118.05,32.74,29,2544,363.0,1229,353,6.1413,152309
-122.47,38.11,35,8489,1733.1,5920,1840,1.6056,132238
-121.96,38.05,24,1969,458.8,1258,496,1.7081,96659
-118.2,33.97,32,5561,1334.3,3052,1121,4.0611,363457
-117.13,33.0,43,2615,549.6,1607,548,1.7894,90960
-117.32,34.04,14,3074,449.1,1727,479,4.237,178322
-118.27,36.69,31,3337,996.7,3990,802,1.086,42935
-117.66,33.99,15,2308,517.1,901,427,2.337,69157
-121.84,37.22,23,1328,214.0,826,223,4.5887,199779
-118.12,34.62,40,1775,343.6,1012,300,3.1465,59777
-117.29,32.88,26,9998,1703.9,2985,1098,5.4576,290209
-118.07,34.06,5,2629,372.0,1374,332,6.3187,264084
-118.09,34.15,11,4474,690.9,2232,809,5.3953,280623
-122.11,37.14,31,2970,516.9,1843,586,5.2024,179741
-121.06,37.84,15,2659,431.7,1373,477,4.9479,228979
-121.4,37.53,23,1831,310.6,1148,269,3.5466,171728
-122.52,39.23,24,8256,1374.6,2643,1396,6.2581,277260
-117.11,32.78,23,1459,364.2,1308,301,4.7508,234680
-117.9,33.79,36,1379,304.7,1277,319,3.5035,216268
-122.26,37.72,39,3362,747.3,2016,722,5.6401,365317
-121.16,37.53,22,2176,332.7,1342,448,3.6348,202342
-121.94,36.79,25,2,1.0,3,1,6.5137,500001
-117.36,33.74,14,2410,544.2,1456,506,3.7082,351010
-118.35,37.72,18,1091,204.9,839,202,1.8542,47866
-121.89,37.32,44,2567,405.5,576,327,6.6637,243112
-119.08,34.2,39,4387,1146.9,1842,885,2.9959,150753
-122.72,38.64,27,2909,904.0,2058,793,4.1491,332293
-122.0,37.84,37,7489,908.6,3989,821,5.0272,204426
-122.64,39.66,17,6106,730.5,1591,679,7.5915,166418
-120.16,34.17,38,733,190.4,484,225,2.3633,156274
-117.94,33.96,28,2887,442.6,1529,450,3.918,226504
-117.2,33.84,7,3650,548.5,2050,543,2.2935,65295
-119.34,34.04,26,3330,673.3,1426,598,2.5248,146530
-119.28,37.38,32,2412,448.8,1201,406,2.4017,76192
-117.85,34.02,39,51,9.8,126,22,1.8545,101953
-122.21,38.58,8,13729,2462.9,2368,2199,6.7475,427994
-119.61,37.38,18,2996,515.7,1913,493,4.0184,130824
-122.49,37.76,52,1486,216.7,649,249,5.7596,437953
-122.37,39.19,37,1574,242.3,763,279,2.4574,141809
-118.49,34.14,38,2379,456.0,705,390,2.9831,227477
-118.04,33.94,31,2750,404.1,1496,398,2.8209,101542
-122.71,40.5,25,1092,175.4,771,207,3.1694,208038
-121.25,37.19,36,1322,331.8,1141,311,3.1226,117994
-122.47,37.95,52,1314,435.4,1100,450,2.1248,163104
-121.42,37.97,16,1566,254.3,475,159,2.5242,121283
-117.95,33.74,22,3435,754.5,2833,670,3.4359,286149
-117.91,33.84,35,16158,2552.9,2655,1765,4.6555,282352
-121.82,37.65,14,2614,442.7,1980,481,7.1277,204438
-122.38,38.57,47,3227,610.3,1425,507,3.3757,260194
-117.19,33.87,15,3018,767.3,1769,721,2.8512,242511
-117.7,33.91,15,1704,563.0,1373,467,2.3118,149519
-116.37,32.58,30,8149,2253.0,3934,2133,2.8206,346130
-120.81,34.1,36,597,118.6,314,135,8.531,500001
-121.99,38.52,31,2742,642.6,1181,507,3.6159,239694
-117.84,33.84,16,3969,916.7,2069,827,3.9381,331645
-118.24,34.81,31,2233,554.9,1141,462,1.5561,78245
-121.66,36.58,18,1415,441.0,1144,388,2.8058,242757
-119.83,34.42,14,7481,1299.5,5941,1392,4.6472,297517
-117.6,34.2,18,4807,1321.0,2562,1238,2.8957,133117
-118.47,34.11,32,1751,491.8,827,487,1.273,122199
-122.61,39.54,26,2247,343.5,476,307,5.7186,217531
-122.45,39.76,25,1444,363.4,620,304,2.6904,240519
-118.27,33.99,5,5405,698.7,2414,703,7.8751,347742
-118.19,34.06,32,2047,473.3,1209,465,2.7581,150658
-118.27,34.15,16,3156,515.4,1938,560,5.4477,376735
-117.82,33.75,28,3573,976.7,2333,771,1.5873,73897
-122.19,38.08,38,467,144.8,492,164,2.8128,97346
-118.28,33.9,37,308,50.7,168,34,2.8859,160459
-118.12,33.77,33,368,177.6,535,147,2.3414,189288
-118.4,37.53,26,2744,590.1,1213,528,3.656,165251
-121.45,38.58,31,597,165.0,766,210,0.6971,31252
-120.11,34.62,45,5791,717.5,3045,754,6.342,260002
-121.68,38.13,32,4860,966.7,2874,1024,1.8756,113573
-121.8,38.04,37,763,180.8,453,120,2.7137,80028
-117.89,33.14,46,5428,1798.0,3053,1343,2.5004,332184
-119.87,37.32,36,851,209.7,933,209,2.8705,185840
-122.32,39.13,52,2311,469.6,870,336,1.6182,80599
-121.15,37.56,15,4000,1070.3,2957,1108,3.0476,174657
-117.07,32.92,6,3161,586.8,1704,486,4.4352,98205
-118.28,34.11,13,615,152.8,374,134,3.888,263646
-118.08,33.71,33,1414,276.0,555,246,4.8538,238586
-120.03,36.76,30,1860,385.0,2483,389,2.3991,137182
-120.71,37.72,37,1363,245.3,267,219,4.454,207368
-118.27,34.34,24,2092,673.9,2619,682,1.4168,64975
-122.59,40.32,5,8104,1070.2,2822,1015,5.4246,164199
-122.29,38.07,26,2609,454.3,1236,465,5.5852,203724
-118.1,33.91,20,4698,1006.8,2761,1001,3.1044,173533
-118.33,34.1,40,1137,288.3,675,263,2.4992,93040
-121.99,37.67,47,524,182.2,213,163,1.2136,80186
-118.2,33.96,15,1555,359.9,1061,341,3.8086,127404
-117.11,33.59,5,2620,741.8,1237,763,2.0818,226218
-117.29,32.75,22,9537,1534.5,3999,1262,6.0867,206278
-118.83,34.15,47,2373,385.5,1504,388,4.546,142930
-122.52,39.04,16,2224,468.2,762,440,2.7162,153168
-117.15,33.77,25,1123,465.9,997,395,0.9253,63810
-118.17,34.07,52,218,16.3,198,53,3.1405,163749
-121.93,37.91,28,4446,849.2,1912,755,2.9792,88582
-118.08,33.93,38,2125,414.5,770,320,4.7744,311801
-121.8,34.62,50,3206,566.5,1169,509,3.3848,236304
-118.92,34.29,31,1404,323.1,699,285,2.5115,109173
-118.01,33.93,23,2430,614.7,1373,548,3.0545,197462
-118.38,33.94,42,646,179.1,636,241,3.2975,217015
-117.77,33.66,21,2191,458.2,1146,391,2.6418,74796
-121.95,37.79,44,1393,223.8,303,149,4.1118,451188
-117.19,33.76,38,1383,172.8,679,191,4.3088,163612
-122.25,37.82,16,6215,1122.7,4124,1439,6.5546,341111
-118.31,34.11,24,2725,425.3,1140,347,5.6579,100781
-117.08,32.76,37,1223,267.4,779,250,3.5867,261449
-122.37,38.46,17,2236,599.8,1102,463,2.5119,123296
-122.21,37.97,32,3809,733.3,1363,630,6.2891,500001
-116.89,32.73,41,319,77.9,207,40,3.8124,174103
-118.15,33.9,12,4417,1047.4,1792,752,4.0906,329951
-121.23,37.59,15,4815,912.6,2436,818,3.8566,194774
-117.92,33.71,19,2151,331.0,1044,347,13.681,500001
-121.94,36.43,37,2210,429.9,1415,441,4.527,198294
-118.35,34.07,18,1678,413.0,942,444,5.0263,362806
-118.31,33.97,19,1155,201.7,890,247,4.0503,186846
-118.38,34.01,37,2955,503.3,1056,448,5.8494,317243
-118.11,34.04,25,1636,500.5,1687,509,2.652,96401
-122.0,34.14,16,4694,591.0,1438,563,5.9852,281920
-120.86,36.73,41,1054,206.1,272,133,4.2591,309141
-122.0,37.68,44,265,104.3,546,106,4.0576,191158
-121.43,34.4,35,1281,178.1,416,179,5.2533,319443
-121.56,35.54,22,1858,483.4,1138,453,2.006,94724
-118.05,34.07,10,1828,307.5,1107,266,3.5543,197804
-117.92,32.95,36,2269,462.8,1603,405,3.9919,431998
-118.11,33.77,33,2269,371.7,1071,319,6.5976,241272
-122.64,40.02,13,1854,300.4,664,232,3.3793,143360
-117.22,33.84,4,5329,797.6,1571,860,5.4165,171936
-121.3,37.99,39,1798,490.6,1184,463,2.0951,197654
-117.15,32.87,52,494,179.5,645,188,3.0439,398022
-120.77,35.44,31,3269,645.2,2422,815,5.4397,254181
-117.02,33.05,33,2382,418.7,1204,408,4.083,159652
-117.71,33.6,38,3264,663.9,1859,751,3.8381,338472
-117.74,34.08,14,1525,339.2,1170,347,2.5547,64612
-117.08,32.8,18,4188,981.6,2879,1015,6.4413,500001
-122.07,38.25,16,4254,1027.4,2632,786,2.9751,90306
-118.33,36.74,52,823,227.4,101,154,1.759,217147
-121.7,37.55,30,4946,1177.3,1367,763,3.7047,302667
-119.69,37.6,18,4027,626.4,1770,589,4.2366,168722
-122.01,38.86,8,3765,975.2,1542,708,2.7991,58810
-122.09,38.1,26,2518,482.1,1570,390,5.5225,206350
-121.98,38.93,22,2651,581.4,1410,641,3.3421,160715
-119.62,37.82,31,3139,449.8,1011,411,10.198,500001
-117.4,34.03,9,2682,493.3,1019,363,2.5068,96762
-117.33,33.84,15,7333,1411.1,2173,885,4.6814,217811
-117.63,33.87,17,2759,812.2,1317,633,3.2479,248063
-121.19,34.14,52,423,27.5,217,17,4.6383,246366
-122.31,38.16,52,1159,359.1,838,351,1.1953,77753
-118.12,33.9,29,3350,652.1,2119,579,4.318,219403
-118.42,36.99,16,1947,305.2,930,263,8.1203,471637
-122.04,37.15,51,3224,642.7,2140,651,2.2435,165290
-120.95,37.56,23,1501,287.8,908,295,4.9853,273338
-122.26,38.44,28,2231,355.4,1490,419,4.4942,230686
-120.22,37.99,15,3504,603.6,1648,574,4.3324,227884
-122.01,38.51,27,24,1.0,3,1,3.1423,132452
-117.88,34.04,28,1633,332.5,1195,282,2.7195,150459
-122.21,37.99,15,3521,619.6,2002,589,5.233,165145
-118.22,34.06,24,491,73.6,167,73,4.4646,222289
-120.99,37.58,32,2051,464.3,1030,351,2.3128,95453
-118.11,34.01,6,5073,1427.8,4952,1315,3.0633,191328
-118.11,34.05,10,315,17.7,275,25,2.975,277192
-118.38,34.74,22,1757,410.2,1146,415,3.6045,172797
-117.95,34.07,13,9381,1626.9,4918,1449,5.4198,228653
-124.35,41.34,43,337,59.7,386,83,1.7234,69949
-117.15,32.96,35,2164,566.2,1692,573,2.3086,73110
-122.32,38.76,17,2915,425.9,1780,459,6.7679,153461
-117.52,33.01,47,961,286.1,635,231,2.2132,252192
-118.99,34.15,1,2425,419.1,1438,441,5.854,140560
-118.22,33.87,52,1746,223.3,909,278,5.1296,266672
-115.67,32.63,19,1462,276.3,883,231,2.6458,187248
-122.85,40.84,47,748,169.5,433,168,2.2527,80652
-119.59,35.53,43,1428,237.1,1384,286,2.6786,48502
-118.27,34.12,40,1527,336.5,980,356,3.4477,195926
-122.02,37.41,34,1939,397.7,1682,387,2.5547,83260
-118.24,33.92,32,2004,387.9,940,306,8.1582,500001
-119.02,34.15,18,1550,254.3,1028,275,4.7507,223084
-122.49,37.72,44,3288,718.7,2831,659,2.8691,221180
-123.55,39.42,42,2519,590.1,1166,568,3.1987,155003
-121.24,37.26,23,1379,303.8,954,323,4.434,274647
-122.37,38.38,49,1021,202.2,852,233,3.2085,181970
-119.77,34.6,52,1306,209.3,406,147,3.1561,237836
-117.28,33.7,43,2157,409.2,727,320,3.0406,124643
-117.9,34.05,43,610,188.4,699,172,1.8256,72290
-118.29,34.77,26,1792,398.4,960,344,2.1327,126011
-118.5,37.61,34,1661,552.7,1819,566,2.3208,103511
-118.07,34.0,40,6187,1239.6,5006,1580,5.4951,213461
-118.01,33.85,27,2422,455.0,1452,508,4.7402,265999
-121.89,37.69,36,2197,356.6,1078,280,3.1905,164956
-118.52,34.16,17,3370,868.6,1919,690,7.7728,412662
-117.92,34.04,21,2245,411.5,1057,330,3.0023,68591
-121.33,36.94,15,2799,429.1,892,283,3.1514,162714
-122.06,38.39,21,2209,379.7,980,395,3.5755,151186
-120.75,36.95,24,9246,1888.7,6647,2095,3.0034,104776
-117.96,33.81,21,1926,303.4,1115,278,6.7906,224972
-121.92,37.48,27,558,146.7,281,156,5.0829,288908
-119.43,36.99,41,677,124.0,196,143,4.7377,474891
-122.66,39.37,31,1285,265.4,496,281,3.5843,167860
-118.33,37.2,8,8459,1157.6,3117,1264,4.0635,169767
-118.42,37.48,12,4742,1585.6,2612,1438,2.8723,153737
-117.9,33.89,29,1516,244.6,645,242,4.9234,179064
-117.96,33.81,32,2252,400.6,1171,397,7.9149,443256
-118.07,34.07,14,12274,2458.3,7598,2881,2.3291,136380
-118.2,33.98,28,14510,2825.6,5326,2113,1.2289,60863
-122.14,37.8,23,2666,534.4,1411,464,3.3373,167986
-119.97,33.96,39,2006,376.9,1053,371,4.4161,275701
-118.5,34.0,52,330,89.0,476,109,2.3801,166427
-118.53,36.44,29,2288,458.2,970,376,3.4652,109713
-119.98,37.39,38,3864,891.7,2279,904,3.0715,108831
-121.21,37.34,17,2896,561.4,1518,580,3.7898,223457
-120.03,34.19,20,1236,263.3,425,221,1.6512,146380
-118.62,34.01,38,1430,269.5,775,259,6.8694,267399
-118.23,34.11,37,1747,295.2,799,329,2.5409,147887
-122.65,40.3,30,2880,423.7,1485,414,3.8568,192562
-118.32,34.16,7,1905,329.6,1144,398,3.8325,182791
-118.4,34.12,38,823,201.7,433,186,2.3339,193430
-117.98,33.65,32,1917,367.0,947,341,3.8057,182665
-118.54,34.09,39,3170,542.6,1832,529,3.0464,455080
-122.01,37.69,44,81,85.2,171,65,1.8548,62040
-121.28,37.57,36,8526,1692.9,3350,1661,3.8545,277633
-122.2,38.35,18,2268,590.0,1936,648,1.3816,75010
-119.77,36.75,36,2374,384.2,1319,361,4.5642,214390
-118.12,33.95,24,1114,276.8,1078,260,4.1656,282062
-117.81,34.0,41,3076,430.8,1095,413,3.4007,168337
-117.85,33.86,27,1909,586.0,1191,498,1.1351,60040
-115.23,32.54,34,2173,526.8,1099,423,2.2411,219167
-121.98,37.66,32,1392,409.3,963,312,1.6715,92535
-121.94,36.47,38,2583,620.8,2870,571,2.5109,92200
-122.03,37.73,23,963,275.8,620,250,3.102,160600
-121.51,36.74,51,1662,228.1,1610,269,3.4741,124015
-117.85,34.04,52,567,166.5,331,139,2.0116,136283
-117.15,33.52,12,873,92.1,777,113,4.32,241776
-119.22,35.45,17,2988,424.5,1298,371,5.7076,112919
-118.23,34.18,30,1434,330.4,1019,298,2.3924,98418
-118.01,33.91,32,789,205.9,415,155,2.1058,217838
-121.93,37.45,23,752,148.1,317,120,3.2567,140884
-121.66,36.15,33,1508,308.9,562,227,2.4155,317967
-121.66,37.56,43,6216,815.3,2366,896,6.5048,373008
-118.94,37.5,3,4073,843.5,2482,799,2.9596,57247
-118.37,34.14,30,1028,197.3,683,175,2.2737,101927
-119.22,34.09,14,3571,883.6,3055,819,3.0405,193316
-118.21,34.19,33,3597,967.1,3304,820,2.2464,114186
-123.38,40.67,35,895,228.8,818,242,2.6805,86149
-117.0,32.95,36,1668,463.4,2271,528,1.9035,62501
-117.74,32.8,46,1801,475.7,1222,429,4.5686,161764
-117.06,32.93,11,5478,1055.6,3655,1013,5.9747,273319
-122.42,38.47,17,13272,1787.0,4149,1667,4.5718,258629
-121.87,37.61,32,1215,270.2,933,271,2.3166,106359
-122.25,38.17,49,1998,288.2,1849,331,2.7352,91093
-122.48,40.17,52,2,1.0,3,1,2.2688,128174
-119.39,37.6,12,2334,723.0,1387,623,2.2741,77648
-122.5,38.66,23,2287,447.6,1372,429,3.3249,263606
-119.73,37.42,35,1795,393.7,1209,367,1.6557,149681
-116.81,32.84,38,2003,413.4,1549,440,4.5649,281214
-117.89,32.9,37,1687,527.8,1110,503,3.3777,411132
-117.13,32.76,34,2264,491.5,1389,487,6.282,288851
-122.49,38.52,34,4985,719.8,3602,912,2.9687,186746
-122.06,38.22,33,1005,179.7,50,103,2.8694,181303
-118.36,33.91,25,2437,383.2,1264,391,3.2392,162718
-117.27,34.03,6,2040,267.1,972,279,7.7556,169280
-117.02,33.67,37,4357,1232.5,3319,855,2.1474,96273
-117.75,33.9,26,6096,1051.5,3464,1207,4.1603,142361
-120.32,37.4,52,355,104.5,120,109,2.597,139085
-118.25,34.11,18,2410,400.4,856,333,5.1389,195797
-122.32,38.54,41,2844,382.2,1079,360,5.152,116931
-117.3,33.12,23,2838,540.0,1522,430,4.1183,165136
-122.29,37.78,17,12635,1582.0,3392,1616,3.0682,189545
-119.5,34.1,48,1508,297.9,1272,380,4.4056,213556
-118.05,33.8,33,378,122.5,430,106,1.8293,108954
-117.8,33.94,19,2606,507.2,1261,466,3.3262,102617
-121.64,38.64,16,2468,406.2,1249,389,3.3259,93149
-121.85,35.89,34,1433,363.3,1267,350,3.2514,133026
-122.19,38.13,40,670,91.1,599,117,5.1035,131351
-120.92,37.32,33,851,340.8,1002,335,1.4795,160771
-122.21,38.01,42,1557,250.2,901,201,3.2933,230625
-121.16,37.64,37,2118,359.2,1245,383,2.9682,189860
-119.48,36.48,10,789,97.1,383,63,4.0871,81813
-121.76,34.21,35,1511,365.0,1145,369,2.2173,166501
-120.39,36.55,16,2971,655.9,1863,661,3.7483,166333
-120.94,36.81,26,2422,357.1,1077,305,7.6966,336751
-118.64,34.3,11,3519,931.4,1585,957,3.6807,338561
-118.21,34.29,18,1605,313.3,718,266,4.3395,181476
-118.43,34.35,29,2458,443.6,1364,410,2.3962,94613
-117.82,34.08,36,3348,492.1,1444,443,4.3855,212723
-118.44,34.41,21,1064,244.7,838,235,2.0433,58903
-118.23,34.08,20,2146,442.1,1284,401,4.0856,367847
-121.93,37.6,13,11318,1795.2,10036,2802,5.1821,364625
-122.15,38.11,39,1649,266.3,633,238,3.7292,287130
-120.52,34.17,37,1706,270.0,1181,278,4.7538,306259
-122.44,38.52,14,11780,3426.6,8621,3031,2.8068,225997
-118.06,34.02,16,2491,502.4,1513,479,3.487,172191
-118.06,33.97,39,2380,541.2,2241,530,2.3636,97381
-122.42,38.59,44,1521,293.4,784,271,3.6344,320208
-118.12,34.3,37,3611,967.1,4442,1111,4.6836,158673
-121.56,37.67,31,4298,778.9,2914,669,4.2104,102219
-118.35,34.11,36,1550,347.8,851,348,2.1079,110546
-119.36,38.01,52,813,242.8,941,266,1.4635,68427
-119.45,36.46,9,825,91.3,427,135,4.8275,187968
-118.36,34.27,42,3206,565.3,1119,487,1.9406,86446
-118.29,34.12,52,2043,358.8,1004,360,5.509,211754
-122.13,37.77,25,1062,230.4,936,236,2.6679,107583
-120.94,37.53,14,3801,989.2,2193,936,4.2156,184265
-122.4,38.43,21,2346,439.7,1211,409,11.3242,500001
-121.58,37.7,19,1113,254.8,912,209,3.208,68942
-117.74,33.94,17,1565,636.5,1939,620,1.7818,178124
-121.13,34.67,41,2738,736.9,1743,577,6.141,500001
-118.35,37.59,32,1977,536.4,1272,510,1.232,56216
-121.06,37.46,35,1528,418.4,1608,460,1.7201,82748
-121.0,34.05,48,1959,541.8,1526,426,3.9187,220336
-117.15,33.66,46,5719,914.0,4114,1033,3.9116,208921
-121.25,37.1,17,1954,356.5,680,311,2.8872,226625
-117.14,32.93,41,1465,297.5,778,295,3.3473,230235
-117.99,33.79,10,1913,323.4,1223,290,7.3498,191111
-122.74,40.36,52,962,143.0,393,182,2.9162,171826
-121.4,37.23,43,1883,476.3,1305,447,3.3627,322433
-119.12,34.14,18,1201,236.9,741,264,3.1684,141325
-122.13,37.73,27,4199,683.6,2981,656,3.3873,126365
-117.79,33.34,51,404,141.0,546,209,2.8084,203513
-122.95,38.98,52,2425,474.3,926,347,4.8021,500001
-121.94,37.68,19,2112,454.7,749,419,4.6072,303148
-122.2,38.01,13,4952,925.6,2680,832,6.3943,428038
-117.88,34.01,25,4019,675.8,1353,567,4.4397,240764
-120.93,34.14,48,1089,266.9,726,250,3.2986,161541
-117.95,33.84,40,1660,297.2,1078,317,4.1973,402822
-122.38,37.96,43,4966,1347.5,3112,1267,1.8503,159557
-118.12,34.04,15,1646,371.9,882,365,2.3201,159741
-118.43,34.02,30,2166,412.8,1457,390,3.487,181144
-117.23,33.85,11,4275,919.0,2730,828,5.0308,365597
-120.41,38.09,15,6090,1570.1,2929,1326,2.4316,84694
-117.6,34.13,3,1999,396.1,1982,362,3.2544,98480
-121.41,34.42,38,2154,405.6,780,381,6.3857,234563
-114.93,32.54,11,2882,595.3,1415,455,3.9365,241298
-118.34,34.41,15,1914,343.7,936,334,2.3932,152168
-118.29,34.18,26,2212,286.8,814,307,14.1439,310441
-117.92,33.99,47,327,33.1,135,15,2.2064,85758
-121.95,37.79,28,1577,416.1,526,336,2.6496,138761
-118.07,37.4,21,1826,401.1,737,388,2.8652,83359
-118.28,37.49,24,1842,357.7,904,306,3.6475,162984
-118.04,34.05,27,4489,1033.4,3472,946,3.5181,129640
-118.31,34.04,22,3618,1014.6,2751,805,3.1226,175707
-118.12,33.93,43,6351,1331.0,1996,1135,3.7086,253332
-121.55,34.17,19,2803,493.1,1241,443,4.9326,364385
-120.62,37.6,23,1861,413.9,1366,365,4.0978,148971
-121.97,34.1,30,3536,1037.7,1218,783,5.7717,500001
-116.9,33.45,14,1531,337.7,854,318,1.7798,120028
-119.56,37.29,36,1812,337.0,1511,390,2.4604,106093
-118.32,37.62,25,4625,848.2,2216,639,6.2351,166573
-118.42,36.44,7,3022,604.5,1956,542,4.5628,134776
-118.26,34.19,24,2050,477.1,1583,436,2.3134,91766
-119.54,34.14,41,2117,427.7,1339,415,3.2305,244838
-115.78,32.64,16,2209,602.3,1425,579,2.3382,106241
-118.26,33.88,25,3798,675.1,3865,678,5.1002,241970
-117.02,32.68,44,2590,726.1,1885,629,3.1855,232423
-121.94,38.01,17,1987,282.1,698,257,10.233,461207
-116.98,32.79,20,2221,538.4,2174,563,3.599,180217
-117.75,33.79,5,7335,1140.8,2865,1009,10.9113,405685
-121.8,36.34,29,4226,1395.6,3807,1675,4.4867,500001
-118.39,34.11,24,2079,433.5,624,388,5.1338,355682
-118.41,34.1,26,3612,738.5,1314,752,5.7827,500001
-117.04,33.03,32,2657,462.7,935,362,5.1932,172052
-118.02,34.09,10,2143,451.7,1392,421,4.2885,161992
-119.77,36.73,13,4528,836.1,2362,691,3.1373,123205
-118.29,34.14,36,959,216.7,1015,280,1.5342,73184
-116.97,32.87,38,1367,286.3,844,265,2.0329,93859
-122.58,38.41,26,6584,941.3,2731,813,4.3629,181646
-121.86,37.33,38,1883,462.1,1629,468,2.2967,175565
-117.05,32.96,27,2638,399.4,1877,357,4.2813,125981
-117.03,33.07,11,665,225.8,782,231,3.0468,128774
-120.32,37.2,50,1944,362.6,1040,333,4.0929,150641
-119.87,36.65,49,2489,460.5,827,418,3.786,161698
-118.47,37.56,15,9354,2874.9,2724,2266,2.1027,90504
-118.22,33.79,32,1802,307.2,1276,361,4.1328,167253
-121.12,37.19,26,3516,747.6,2137,775,1.8374,70292
-122.53,39.22,18,9635,1647.8,5582,1701,3.7579,111088
-118.59,34.17,15,2194,462.3,1421,460,2.3462,72098
