longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-119.61,37.54,52,3397,688.4,1826,678,2.2138,167284
-122.4,38.16,52,971,175.1,748,164,4.956,316035
-121.84,37.69,13,1425,283.5,1129,333,4.0234,223552
-118.01,36.89,12,1573,245.8,634,242,3.941,101718
-117.12,33.57,14,2828,649.7,2132,565,1.4837,66044
-118.24,34.35,18,2816,768.4,1533,630,2.7501,126959
-122.2,35.3,52,6257,1128.6,2819,1048,5.9731,397081
-122.33,38.59,9,4303,646.9,977,523,4.0166,168757
-118.4,33.98,29,2381,396.1,1462,445,6.6113,500001
-119.32,34.28,35,1435,192.1,518,166,4.9797,339015
-120.8,34.73,32,3352,570.9,1111,568,4.4816,275616
-117.2,33.77,4,4261,797.7,1952,669,2.411,92993
-119.85,35.99,17,3893,974.4,1501,659,2.1932,102281
-122.04,38.69,27,2312,392.5,1651,361,2.757,47164
-119.83,36.61,34,2,30.0,186,73,5.0038,252222
-119.21,34.13,52,162,76.1,110,70,2.2492,112583
-118.3,34.13,44,2692,644.6,1752,557,2.8709,154878
-119.8,36.39,44,684,155.9,430,144,4.2738,216946
-122.73,40.78,16,2710,672.4,959,545,3.1818,132617
-118.26,36.51,14,2379,506.4,1884,567,2.9183,90784
-122.5,39.14,32,2066,420.4,896,344,1.9181,86144
-118.48,34.16,52,651,253.0,248,196,1.7496,91956
-122.46,38.5,17,901,286.0,670,276,2.4117,180758
-121.08,34.8,14,4379,966.3,1917,894,3.8689,218382
-121.09,38.56,35,974,193.8,485,149,2.8276,131816
-117.83,34.04,29,330,110.4,493,111,3.7758,173498
-117.7,34.07,26,2049,715.2,1368,535,1.4094,95195
-118.22,34.07,31,1998,415.7,953,410,3.6436,150984
-118.06,34.03,23,1580,319.8,1445,295,3.6579,116742
-118.3,34.21,23,1387,437.5,1407,465,0.7634,43741
-121.12,37.63,37,1852,236.1,465,217,5.4104,258559
-120.56,37.96,36,1362,416.3,904,377,1.4758,74688
-122.53,39.26,39,1598,265.5,455,226,2.9508,147546
-117.54,32.87,45,1091,299.1,860,284,3.3385,302412
-121.68,37.67,35,2034,541.4,1308,468,2.8103,175010
-117.56,33.7,36,2878,462.5,1497,356,3.3342,77393
-118.82,34.27,52,2593,379.8,658,375,6.4797,379008
-122.23,37.48,36,3492,538.0,2013,606,8.1442,445984
-117.59,34.0,42,1401,376.5,1557,453,3.2265,176202
-119.34,37.44,25,2970,1221.5,2986,1159,1.9788,149449
-122.61,38.71,41,1496,348.0,808,359,3.3429,267764
-117.16,33.54,52,1047,181.4,789,150,3.4753,145269
-122.09,37.85,26,1462,294.0,1057,296,2.9537,141736
-117.93,33.84,32,4757,1200.8,3389,1107,1.9246,111356
-120.21,37.13,23,2264,490.4,901,449,2.5247,134511
-122.39,37.94,17,3814,730.1,1856,1008,5.6971,267738
-122.19,37.54,43,1590,309.3,846,305,6.1744,500001
-117.69,33.86,36,1385,207.1,986,236,5.0816,131948
-122.19,38.03,30,2641,410.9,1841,373,3.6399,154680
-120.27,34.2,23,1520,356.3,971,328,4.1008,341080
-121.53,34.16,17,2239,649.0,1285,570,3.0707,267935
-122.34,38.6,39,3494,833.0,1848,609,1.8481,96331
-118.27,34.04,32,3555,1069.8,2198,929,4.5201,253265
-121.84,37.01,41,7317,945.8,2770,862,8.2112,396265
-120.31,37.17,40,3114,461.0,897,425,5.4803,213728
-118.29,34.14,12,2838,636.5,1532,604,7.4054,267643
-119.15,33.99,48,1914,536.0,1809,597,2.5079,253460
-116.52,32.77,48,298,142.8,388,143,2.5116,171344
-123.48,41.38,23,2859,455.4,1045,432,5.6443,163306
-123.85,41.31,36,2899,874.2,1290,795,3.5312,302969
-117.12,32.76,41,2972,546.1,1442,544,3.8702,410673
-121.94,37.65,8,16496,2490.0,7824,2051,4.1715,175419
-118.29,36.41,16,2119,502.0,1373,457,2.1362,70175
-117.99,33.93,13,1942,463.2,1332,447,2.5696,140235
-118.09,34.02,52,4887,1144.2,1883,1023,3.442,234480
-118.37,33.84,16,2707,567.3,1738,485,4.5208,253360
-119.81,37.66,34,3287,476.6,1194,422,4.7089,180335
-122.73,38.3,35,3740,737.3,1509,833,5.1591,500001
-119.42,37.59,16,2387,474.3,1814,525,3.2249,97462
-122.1,37.78,6,5519,1008.8,3889,1096,5.5257,70640
-118.31,34.03,34,3132,689.7,1674,562,2.5169,155532
-121.51,34.11,29,1746,407.6,814,366,3.8762,403214
-118.43,34.24,29,3526,714.5,2894,723,3.3086,169215
-117.82,33.86,21,1625,387.6,845,361,2.6578,109924
-118.04,33.93,5,4408,731.2,2288,804,3.4031,132876
-122.3,39.06,45,814,143.7,172,141,5.2229,210156
-119.13,36.99,6,5111,1508.2,2892,1230,2.7427,101883
-117.17,32.87,52,807,227.5,662,184,2.7064,167688
-116.44,32.81,39,319,173.0,237,108,2.2524,169430
-117.94,33.83,52,509,90.5,491,87,4.5343,150184
-118.39,36.69,19,2786,1108.1,1469,990,2.421,97999
-118.37,34.07,21,3144,573.7,1550,517,6.0538,276879
-122.14,38.07,31,3605,879.6,1267,641,3.1241,262444
-117.74,34.02,43,1081,242.7,517,249,2.5945,113506
-122.7,38.9,41,1528,188.1,297,207,7.8443,472369
-117.76,33.73,17,8935,1796.6,4410,1472,3.3153,145301
-118.35,37.4,32,2122,424.6,787,297,2.2152,86684
-119.2,36.91,36,2074,461.5,1438,437,1.9552,70688
-115.75,32.59,37,1182,318.5,766,295,2.0252,192125
-118.1,33.96,30,1635,372.7,1187,330,4.9517,295447
-122.07,37.98,38,776,147.3,355,132,4.5708,273863
-118.46,35.6,6,2853,631.2,1215,581,6.4491,189732
-121.43,34.35,32,2379,621.7,1399,491,4.3754,267601
-121.78,37.75,36,1430,258.9,1017,267,5.9478,198360
-117.1,33.55,16,2618,608.0,2461,635,3.7579,120122
-118.04,33.84,43,1539,323.3,210,241,7.0165,500001
-117.25,33.69,19,1677,331.7,1130,358,2.7778,88712
-117.81,33.03,15,2720,735.6,1881,728,4.105,500001
-118.13,34.06,14,8547,1259.4,4954,1015,3.8727,82001
-117.02,32.71,31,1631,312.1,1108,289,4.3534,111148
-121.38,37.25,34,2188,457.8,1490,442,4.1121,179956
-121.27,36.34,32,1525,297.0,960,285,3.4985,134661
-118.25,34.01,8,2510,360.7,828,355,5.432,162473
-122.78,39.62,11,5334,1497.0,1850,1167,1.4813,166989
-121.79,34.82,47,1865,309.1,766,274,5.0795,291936
-122.34,38.01,17,3085,478.2,1503,554,5.4912,177081
-117.16,32.76,31,1923,364.3,1582,380,8.5946,500001
-117.07,32.7,40,1579,336.9,622,294,5.1561,500001
-117.21,33.65,52,804,159.9,716,159,2.3414,229529
-121.43,36.71,20,1712,206.7,684,179,4.7423,146425
-122.53,39.78,38,1889,453.5,1126,404,1.2651,61788
-117.96,33.81,12,2698,559.4,1165,498,3.8363,297857
-117.33,32.82,48,1985,337.6,957,339,8.579,415944
-117.77,34.21,8,2693,473.7,1218,487,3.7764,115734
-117.76,33.72,24,2065,430.6,1355,424,3.1178,113117
-121.94,37.38,35,1368,242.3,499,224,3.62,181232
-117.29,33.91,32,830,177.6,339,111,1.83,163487
-118.75,34.16,13,1244,251.7,692,274,2.8771,225658
-121.34,36.74,22,3309,719.6,1832,830,3.5596,366577
-118.34,34.08,17,6289,1255.0,3114,1186,3.8162,196137
-118.3,37.64,41,1675,486.2,966,395,0.7498,76453
-122.63,38.74,27,2857,615.6,1529,473,3.2888,237795
-120.27,37.04,8,1398,260.2,674,278,2.5624,229365
-121.77,37.47,7,3636,874.6,2428,715,4.3282,267055
-120.34,34.32,40,2521,521.4,1302,485,5.1062,500001
-122.36,38.73,15,2730,412.5,1619,419,6.4707,140694
-118.48,34.29,28,1720,458.9,1298,550,4.5093,277597
-122.39,38.64,23,4353,697.1,2399,733,4.6767,289995
-117.26,33.66,25,4196,1718.0,5031,1617,2.0701,57697
-117.78,34.1,36,1203,233.4,1146,229,2.8595,63017
-117.23,33.84,45,1443,264.8,1140,240,6.4106,249355
-120.87,37.8,17,2482,568.6,2338,590,3.2381,86783
-117.92,33.92,31,1065,367.0,720,388,1.0311,65724
-117.95,33.94,32,7683,1165.9,2246,1076,6.57,171629
-118.22,35.54,6,2110,491.6,2582,608,3.4316,196972
-119.55,37.26,39,643,136.2,524,133,3.0438,124028
-118.41,37.56,37,2202,491.3,1572,386,1.7768,95141
-117.2,33.83,18,2133,340.5,1089,346,5.2338,120562
-118.22,33.95,16,3121,839.3,1778,686,3.4677,233783
-123.2,38.89,35,4744,742.8,1418,700,7.9311,477889
-118.43,34.16,17,1950,355.3,685,330,4.3235,228141
-122.36,39.23,25,2417,544.9,994,541,1.8781,102960
-122.27,38.65,25,2025,305.4,1129,344,3.3554,65149
-117.79,33.92,15,4867,1179.2,2570,808,3.0713,177724
-118.04,34.09,15,4416,673.4,1023,510,3.5644,184883
-120.19,34.18,27,1673,273.2,880,275,2.4491,168718
-122.17,38.5,17,3519,653.3,2591,536,2.8262,90992
-117.16,32.65,37,2190,574.5,1315,545,5.1985,500001
-118.27,33.89,43,2452,760.3,1518,596,2.319,170337
-122.05,37.25,37,1945,545.5,1932,631,1.6587,196994
-118.39,34.49,52,804,205.3,250,188,4.492,226337
-119.78,37.44,31,706,119.7,226,147,6.4781,141144
-117.05,32.97,15,1712,348.4,945,342,5.3953,204634
-118.22,33.92,35,4768,670.0,1817,756,4.8251,297778
-122.4,38.49,52,928,191.9,587,204,2.3521,175867
-122.17,34.06,52,1984,705.7,2211,734,1.9507,286688
-121.88,37.64,37,3488,922.6,2783,1134,4.2343,250030
-117.16,33.14,12,3544,516.9,1808,489,6.207,319580
-117.24,33.92,37,1777,468.9,1267,429,2.2014,105355
-119.3,37.59,31,3897,758.4,1770,671,2.6743,87849
-118.58,36.63,16,1518,361.8,735,316,4.9853,176403
-119.48,35.42,41,1682,515.8,2221,557,5.5497,365337
-117.83,34.0,29,2869,416.0,1227,393,3.4243,146387
-122.25,38.35,34,3548,592.5,2019,573,4.1727,270671
-122.21,38.01,29,1441,231.1,1104,262,4.602,61517
-118.2,34.1,26,1732,363.1,1301,319,2.8201,145543
-117.31,32.97,47,1189,293.2,760,291,2.3202,109626
-118.07,36.55,16,2008,486.7,1181,400,1.8225,102178
-117.38,33.77,39,4858,832.3,3516,977,3.4534,303624
-117.51,33.85,28,4295,998.3,2007,826,3.936,166004
-118.56,35.43,18,1970,373.6,949,356,8.1566,228585
-116.9,32.98,12,1940,489.8,1371,461,3.065,122560
-118.25,36.89,13,2183,418.7,1260,380,4.8163,500001
-121.69,37.67,27,2814,427.6,1389,388,5.0577,247021
-117.92,33.66,14,2919,402.7,1638,454,11.2227,283432
-118.36,34.15,40,2447,527.1,1336,458,2.1512,166878
-118.47,33.98,46,2702,858.6,2441,1081,3.7438,158882
-118.1,33.97,10,3277,790.7,2049,760,1.9738,118435
-122.3,37.76,37,1129,236.1,612,210,3.2518,332893
-118.31,33.98,52,2006,520.8,1011,460,2.2343,178257
-118.03,33.94,38,1359,289.1,672,178,2.4924,74561
-116.96,32.75,35,2790,603.1,1381,464,3.5165,252225
-118.15,35.18,14,2756,602.5,1235,498,2.92,183051
-122.51,38.76,33,2253,339.4,1037,320,3.5884,117686
-118.03,34.01,42,2094,393.5,1386,427,2.3287,266643
-117.98,33.81,15,2597,747.7,1550,507,1.2908,65300
-117.68,34.0,11,1860,337.5,929,324,4.1645,217668
-121.69,38.02,39,2628,493.2,1927,512,2.8367,88686
-121.38,37.77,23,4214,884.4,2078,971,3.2102,110320
-120.67,37.84,21,4380,724.8,2065,642,2.5484,76761
-122.03,37.57,18,2361,490.0,972,421,2.6695,177691
-122.68,40.03,35,1350,314.6,901,309,3.349,153170
-118.14,34.03,26,10836,2017.9,6596,2277,2.3489,261228
-117.44,33.85,38,1727,449.7,1190,411,1.493,144755
-122.19,38.22,35,3511,716.2,1640,642,3.2218,156463
-118.36,34.47,52,3011,669.9,1447,593,2.1681,73889
-117.83,34.06,15,5837,1382.9,4086,1199,2.044,59223
-117.66,33.85,43,389,102.1,369,87,2.6331,100334
-117.18,33.79,33,1017,197.4,384,99,3.662,149025
-117.12,33.97,27,1641,351.5,984,366,2.7316,141738
-120.75,37.32,52,1253,257.2,724,245,2.1065,168509
-117.9,33.75,43,835,248.0,831,272,3.5684,186525
-121.75,37.81,35,1301,292.9,530,267,3.7314,201962
-117.96,34.36,15,2236,335.3,1527,374,3.7481,67443
-118.19,33.21,45,2012,319.2,1171,388,6.3464,228665
-122.66,40.53,31,1492,214.2,726,226,4.174,75705
-117.72,33.84,52,2362,465.2,1490,467,4.5482,172929
-119.75,37.47,33,1800,396.1,884,351,1.5767,68847
-117.9,34.13,19,3418,722.4,1871,652,4.022,399673
-122.04,38.01,52,711,108.4,3,63,2.6817,90577
-118.06,34.09,20,7428,945.6,3389,800,4.0209,172657
-118.39,34.4,24,3170,562.4,1185,493,4.3632,202241
-118.56,34.21,18,3036,742.8,1392,779,3.7433,194081
-118.14,33.96,52,1376,397.0,1489,402,1.7432,65087
-120.83,37.96,29,1345,293.3,819,274,2.2743,152826
-118.35,33.99,46,2646,553.9,1045,553,4.8035,443539
-117.22,34.0,21,1534,249.1,832,264,4.4929,74131
-118.01,33.68,27,5123,922.7,4375,1033,6.3078,417622
-118.25,34.06,30,495,112.0,454,150,4.4998,231377
-122.21,37.69,15,2683,645.8,1445,518,7.4078,461558
-117.09,32.7,31,3762,1196.7,2358,1036,2.1741,201100
-117.21,33.07,24,2028,486.3,1364,513,2.3072,233307
-119.97,37.54,15,4290,831.7,1594,756,2.2008,66320
-117.85,33.16,18,3064,592.2,2057,550,6.7452,500001
-121.99,37.59,37,1656,298.4,798,240,3.3652,143303
-118.33,34.14,13,1455,340.4,992,311,2.929,135040
-118.99,34.13,41,1416,308.2,1111,277,4.3696,166134
-118.5,33.98,15,1940,463.0,764,409,3.7641,500001
-122.14,37.75,33,1426,221.4,677,171,3.8509,159892
-122.3,38.31,18,3888,623.1,2969,715,3.5944,199842
-118.07,33.8,52,630,159.6,667,190,1.9252,202878
-118.38,34.17,41,5075,1537.2,3639,1392,1.1582,96356
-122.37,37.93,27,1358,268.1,1455,303,4.626,217435
-117.02,33.13,16,3025,647.9,1332,517,4.7816,155373
-117.18,33.71,18,6212,1050.9,2986,842,4.1491,218125
-117.59,33.78,36,2091,471.3,1173,518,3.3036,266956
-119.7,34.17,17,1811,389.4,987,412,2.6697,126948
-118.66,37.49,15,2344,414.0,953,321,3.1301,183038
-122.14,37.87,31,1769,443.8,1586,434,2.8869,169638
-118.01,34.11,45,2392,518.8,1184,527,2.1877,100367
-118.38,35.48,9,5725,1029.2,2901,856,4.187,104604
-118.07,33.78,44,2052,574.9,1016,554,2.8438,456252
-120.79,37.71,19,2571,379.1,1257,450,3.6111,304166
-122.14,37.82,20,1545,282.6,661,276,13.695,500001
-118.42,37.51,21,3432,625.1,1713,591,4.853,132658
-118.3,37.77,42,1694,379.2,455,356,2.374,97447
-117.05,33.75,21,9383,2514.1,2341,1951,3.3608,132100
-118.43,34.16,17,1928,285.8,1155,338,4.0352,179456
-122.08,38.21,18,2114,527.1,1208,422,1.46,97167
-118.79,34.28,8,1294,132.4,799,197,3.889,86148
-121.41,37.55,35,2500,422.0,1105,378,4.0285,126875
-118.43,37.49,23,3020,632.0,2049,606,3.8844,177970
-122.16,37.55,25,3155,546.4,1351,541,3.0195,360669
-121.45,35.2,29,2531,528.9,1249,518,4.153,205302
-122.06,38.0,15,2280,346.4,1286,404,3.7798,229859
-116.91,32.65,46,1935,265.1,1159,231,5.2836,252729
-117.17,33.01,35,1036,168.7,608,145,3.7854,254651
-122.08,37.68,52,1308,302.8,615,254,2.2462,288488
-122.45,39.38,6,4147,989.5,1819,720,4.9865,152511
-118.2,33.98,16,1738,386.9,887,310,4.2454,156622
-117.24,32.72,25,2129,442.3,948,370,5.8635,500001
-121.85,38.01,17,2875,653.6,1397,515,4.7516,174130
-118.28,35.02,6,2034,464.6,1182,348,3.0927,105171
-118.21,34.12,32,1510,294.5,656,226,6.4761,264776
-117.26,32.87,23,2699,504.4,1056,481,4.3696,387881
-121.91,36.37,33,1478,352.0,664,369,2.8264,460191
-117.27,33.85,16,988,227.5,465,179,1.8827,82614
-118.46,34.12,26,1549,250.6,907,235,4.2678,294893
-118.37,34.09,36,1705,317.2,1037,316,2.4361,94951
-116.97,32.67,24,887,195.1,805,233,3.4354,153216
-122.4,38.55,28,3481,934.8,2231,812,5.6423,414399
-122.09,35.56,34,2020,523.8,1161,523,3.9043,426745
-118.06,34.1,9,2889,717.3,1014,570,5.3906,284666
-118.24,34.02,32,1161,213.2,743,228,4.0159,249069
-122.15,38.08,31,1442,371.0,1021,376,3.4389,183615
-118.81,34.03,32,3346,1101.3,3317,1071,1.5109,145747
-122.38,39.29,25,1229,283.9,417,297,1.7434,130310
-117.37,33.77,34,2920,463.3,943,395,5.6657,221229
-119.42,34.29,17,3527,544.9,1662,492,5.5812,484184
-118.03,33.92,32,2814,649.2,2140,651,3.4348,197315
-122.29,38.25,27,4351,676.9,1826,695,8.8884,265220
-116.62,32.72,52,4113,1007.2,1768,612,2.1487,109606
-123.45,39.38,33,1416,249.2,1553,295,3.7528,95569
-119.45,37.47,14,1327,263.1,416,267,1.4911,68007
-118.99,34.13,37,2320,500.2,1357,466,3.0923,96132
-118.25,34.09,8,2900,622.4,2057,700,3.2823,147695
-121.29,37.54,29,1314,281.9,1230,256,2.2566,89074
-118.31,34.0,24,863,239.5,813,262,4.4101,344352
-117.27,33.09,37,2206,345.8,863,307,6.3685,291068
-117.11,32.88,16,1919,657.9,1056,456,2.0116,115129
-122.42,37.83,52,1475,271.9,571,293,2.179,171484
-122.14,38.01,7,2263,419.4,1983,418,2.0123,46107
-122.21,38.29,17,3094,793.0,2032,720,1.8696,124947
-119.98,34.05,35,2731,502.9,1257,470,7.0485,241076
-122.41,38.57,30,1716,358.1,899,332,3.5611,136945
-117.04,32.93,16,1964,493.8,1251,442,3.092,66731
-118.45,34.11,47,450,63.7,307,91,3.3301,246982
-118.01,33.85,52,1239,220.7,668,206,2.3704,133235
-121.86,37.66,27,1336,124.0,548,106,2.6614,161038
-118.33,33.94,24,3917,727.9,2164,659,3.1198,265974
-117.28,32.78,38,2439,525.5,1392,459,3.9619,164121
-118.69,37.47,6,3218,420.7,1627,359,4.7059,53348
-118.29,33.97,33,2796,448.4,1597,398,6.5443,236337
-118.3,34.05,25,1879,282.1,1236,300,5.1615,297210
-117.87,33.92,23,1275,208.1,543,191,4.7528,353253
-122.25,38.15,22,987,159.8,242,117,9.8297,415480
-118.41,36.77,7,1476,303.9,634,275,5.43,341240
-117.82,34.14,14,2898,769.9,1917,671,1.3208,52232
-122.25,38.62,44,2347,412.6,1301,429,1.9574,99346
-121.61,36.6,23,1166,235.8,663,259,3.7453,164269
-119.18,34.2,16,2872,476.7,1751,433,4.2419,102798
-117.05,32.81,36,1600,377.7,1083,378,3.1734,328010
-121.74,37.77,21,1408,287.5,732,228,2.0011,54250
-122.26,37.82,10,5473,1009.0,2375,865,6.4088,273228
-120.0,37.57,43,1127,152.0,265,109,1.8916,103265
-117.92,33.83,37,1644,515.9,1078,558,0.8926,131952
-122.59,38.85,41,1761,338.5,737,300,3.1558,168721
-122.57,38.77,45,792,104.4,507,100,3.4991,167475
-121.2,37.46,21,2585,567.2,1591,449,2.7289,213563
-117.63,33.59,39,640,139.4,596,154,2.1073,111694
-117.3,33.67,52,1792,270.8,1246,319,3.2764,161143
-121.86,37.8,37,3425,855.3,2023,849,1.3528,87601
-117.45,33.44,23,1968,362.5,971,352,3.423,150149
-122.28,37.46,15,1365,188.3,436,159,6.6022,426545
-121.53,37.62,46,1551,333.8,951,348,5.4349,177421
-119.08,34.09,29,5248,1048.4,3669,1124,3.6775,131609
-120.91,36.46,27,2105,392.2,1209,356,3.3697,94166
-122.14,38.49,15,1374,246.7,886,201,4.8771,224014
-121.92,36.93,20,1861,465.5,1183,407,4.033,246278
-121.72,37.73,33,4524,1160.7,2535,1225,2.6928,250697
-118.2,33.88,34,3456,645.1,1578,621,6.0738,383590
-118.08,34.58,19,1527,303.4,1056,325,2.3715,53919
-122.14,37.85,28,702,49.6,727,52,3.4797,153456
-119.49,34.16,24,1655,387.2,1277,417,4.6489,334771
-122.3,38.48,31,1711,343.3,950,374,7.2187,446055
-123.35,39.67,13,2026,470.9,866,455,4.2594,177672
-121.98,37.9,24,2408,383.3,747,348,3.863,82963
-119.32,37.67,16,7178,1824.2,2710,1605,3.3571,238951
-117.94,33.78,27,2126,330.3,1302,324,4.2069,350734
-121.76,37.86,41,417,119.9,378,123,5.2939,296795
-120.74,36.44,36,2290,348.7,1173,412,8.1247,433325
-117.8,33.84,52,1604,376.2,790,345,3.5694,173849
-117.17,33.95,23,777,230.8,544,244,2.9338,121599
-118.28,34.06,10,3505,585.3,1962,639,6.4298,428266
-121.39,37.81,37,3384,654.8,1818,721,2.1122,171341
-118.27,34.15,35,1616,299.9,765,289,2.3897,102656
-117.91,33.99,32,452,99.4,176,78,1.4544,77098
-121.54,37.53,31,1243,341.5,747,326,1.3096,58285
-123.58,40.52,20,937,85.1,454,80,6.4681,364488
-121.79,37.57,25,2137,384.7,1157,342,5.9996,439888
-117.1,32.74,38,2214,462.3,1772,412,3.8382,263217
-118.27,34.0,12,3161,605.8,1489,568,4.0543,194856
-119.8,36.63,16,3864,696.0,1494,669,5.5828,327027
-118.49,34.23,36,3701,595.9,3648,620,4.575,157874
-118.55,33.99,38,2329,509.6,1581,489,2.2026,122070
-121.8,37.77,52,508,214.7,439,144,1.7377,74639
-121.97,38.69,32,965,160.7,425,90,1.5622,37960
-118.24,34.14,19,3976,1279.0,2683,1036,2.0704,76237
-118.27,34.1,13,1105,238.6,437,192,13.1521,340005
-120.93,37.93,17,4612,1132.5,3624,1016,1.974,102209
-117.95,37.33,4,1572,289.3,925,272,3.2297,87808
-118.57,36.02,9,3135,737.0,1310,687,4.7016,252872
-117.19,34.17,14,3611,642.0,2056,581,3.2162,59285
-122.08,38.62,38,1265,217.1,203,191,7.397,296786
-118.41,34.01,52,2329,449.1,2185,549,4.0244,283475
-121.77,36.75,22,4221,701.3,1547,852,8.4003,500001
-118.17,33.95,25,6521,1251.3,3327,1481,3.8931,142929
-117.38,33.8,52,1737,366.8,1287,350,3.7541,119709
-118.35,35.49,52,1062,120.0,238,156,4.1816,260951
-121.75,37.91,37,2410,532.6,978,437,3.3748,147217
-118.5,34.23,21,4168,947.5,1840,767,3.8617,181437
-121.8,38.04,24,3427,754.5,1373,635,4.0324,305726
-117.86,33.97,13,9209,1135.5,1645,929,3.2342,148202
-118.1,33.81,41,3912,1003.5,1961,805,1.1253,69485
-119.82,37.45,37,974,361.5,686,298,1.3066,141444
-118.3,34.07,22,5978,1271.2,2800,1554,3.1738,166622
-118.0,34.01,5,2170,337.1,745,263,7.2379,284166
-118.31,33.96,34,3730,674.6,1622,639,3.5821,235894
-117.31,33.76,36,1353,238.6,722,233,3.3427,210074
-118.5,36.99,32,877,162.0,742,117,6.2222,235595
-117.08,33.09,23,1877,277.4,1248,286,3.8,123062
-118.38,33.88,52,2547,412.6,1786,468,4.7155,500001
-121.38,38.42,14,2242,461.8,1137,403,3.0375,148938
-122.15,38.39,26,2774,399.9,2443,502,3.8599,107698
-116.98,33.65,17,3276,792.9,1778,621,3.8314,181060
-117.1,33.66,32,2367,438.7,1570,433,2.5986,102271
-122.39,37.31,33,1879,290.8,845,282,14.1267,500001
-122.33,39.04,37,2278,602.7,1409,572,3.0408,238864
-121.39,34.27,23,2595,626.6,1211,619,3.1555,147164
-121.74,34.11,52,1606,405.0,999,398,2.0781,102603
-119.77,36.72,20,936,252.1,715,221,2.0812,75278
-122.0,37.67,18,4241,634.7,1062,583,10.4736,500001
-118.2,34.1,31,2312,600.1,1038,551,3.4958,294814
-117.03,33.8,23,1514,373.7,793,308,3.7149,260164
-119.29,35.03,31,13456,4131.5,5918,3452,2.6956,262655
-118.08,34.14,24,2233,773.3,1201,598,1.1605,63415
-117.43,33.92,10,4606,1003.4,2516,935,4.1229,215307
-122.44,37.74,52,2658,622.6,1778,691,3.9352,226748
-118.46,33.97,8,1579,208.0,853,195,5.9697,178624
-117.18,33.55,12,2680,563.6,1102,401,2.2114,111864
-118.32,34.2,36,1639,187.9,407,139,9.0176,458339
-118.36,33.85,36,441,83.8,327,91,4.7128,500001
-119.5,37.53,35,1519,333.2,870,353,1.7305,154497
-120.33,37.56,39,1918,507.1,1161,461,1.9395,159096
-122.16,37.76,44,3034,491.5,1746,566,6.2215,500001
-118.57,34.05,36,2419,519.5,1244,478,3.771,262865
-118.25,33.07,46,1885,510.2,1874,549,1.8418,159786
-119.94,37.53,27,1704,495.1,818,402,2.3989,186953
-117.89,33.67,25,4580,795.6,2513,977,3.4357,251773
-119.45,37.5,46,1827,325.3,665,261,3.016,180464
-120.16,35.51,15,7844,2752.6,2646,2002,1.4522,108087
-120.91,36.41,38,5565,1330.3,2724,1182,3.3823,398768
-122.12,37.92,30,2959,403.0,1985,397,7.6112,406065
-117.08,33.6,22,1353,338.9,1431,338,2.7951,113622
-119.8,37.82,34,2227,429.4,1010,418,1.9288,94059
-120.98,38.22,11,3634,907.1,1660,767,2.5153,187272
-122.27,38.64,46,1456,320.8,952,294,2.2191,127630
-118.5,35.75,28,5581,1325.7,4145,1162,3.5426,126032
-122.01,38.14,23,2215,498.2,1823,553,2.3452,174163
-118.21,33.87,41,2340,463.7,957,440,2.2263,145636
-122.05,37.69,37,2254,394.9,1697,420,4.3782,237831
-118.37,34.05,46,3497,801.1,2661,720,2.1874,130407
-118.39,34.09,35,3929,1038.7,2082,1065,3.3722,221967
-122.07,37.53,13,2506,345.8,899,416,4.6205,127543
-118.6,34.16,17,1378,315.0,872,241,2.5311,192614
-119.94,38.03,10,3353,546.0,1598,522,2.405,142827
-118.21,33.99,44,5037,1375.8,3668,1399,3.3671,321880
-117.12,33.58,20,3717,709.3,1266,585,3.9578,221198
-121.6,34.12,40,2907,397.2,811,344,10.5054,343752
-118.07,33.69,38,2092,447.5,959,436,4.8473,431916
-121.41,37.47,15,3446,523.5,1545,496,4.3216,124799
-116.56,32.75,6,4850,1207.6,4709,1183,2.4969,76843
-122.05,37.83,8,2671,644.5,1624,581,2.783,148927
-117.51,33.93,15,1792,332.2,1134,352,2.9696,98476
-118.24,34.2,21,2377,487.9,2066,464,3.3001,97404
-117.9,34.2,13,4359,1079.1,2265,913,4.2589,220895
-122.05,37.45,15,932,293.0,1014,270,2.5742,233468
-121.41,37.13,23,2219,687.6,1740,807,2.6881,212416
-122.0,37.95,14,3478,712.3,2485,728,3.561,160068
-122.1,37.99,21,2050,451.5,1017,389,3.7177,252132
-117.84,33.83,16,1905,393.0,757,261,5.3886,315136
-117.34,33.78,14,2806,570.1,1072,394,2.5478,155217
-118.33,34.13,38,2372,415.0,1585,550,4.3264,185746
-119.37,37.29,9,1260,303.5,693,288,2.1333,71713
-117.98,33.96,22,1237,288.2,756,264,3.4558,357195
-122.51,40.33,35,1678,509.3,1021,410,1.4507,68844
-117.96,33.67,52,2674,563.9,1833,468,3.2318,233531
-121.11,34.05,52,1923,440.6,1497,409,3.1988,285119
-118.05,36.69,21,3206,613.1,1426,562,5.4234,249634
-122.1,37.62,22,1253,192.0,546,233,2.9818,355817
-118.02,33.82,30,1519,409.0,1088,410,4.0173,412876
-117.25,33.98,15,3142,579.3,988,521,5.7307,212183
-118.0,33.74,9,2919,608.0,1790,572,5.4366,139819
-122.22,38.51,36,998,271.6,604,251,2.1438,112442
-121.53,36.0,19,2954,560.4,1194,474,4.0861,307825
-117.39,33.77,40,1008,129.2,535,135,5.2254,267841
