fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
7.5,0.67,0.18,2.7,0.092,10.0,26.0,0.99601,3.37,0.59,10.9
6.8,0.55,0.02,2.4,0.091,38.0,58.0,0.99605,3.35,0.53,9.5
6.4,0.41,0.35,2.5,0.08,6.0,55.0,0.99388,3.31,0.64,10.8
7.6,0.48,0.25,1.8,0.06,5.0,19.0,0.99477,3.44,0.37,12.9
7.8,0.65,0.28,3.0,0.077,19.0,91.0,0.996,3.15,0.45,9.5
9.0,0.69,0.19,2.3,0.096,16.0,19.0,0.99682,3.14,0.66,11.1
8.6,0.18,0.38,3.0,0.078,31.0,93.0,0.99706,3.21,0.51,9.6
9.0,0.48,0.22,3.3,0.089,10.0,43.0,0.99677,2.97,0.82,10.1
7.6,0.66,0.34,2.1,0.07,6.0,69.0,0.9969,3.3,0.72,9.3
10.9,0.38,0.2,2.1,0.089,24.0,88.0,0.99691,3.05,0.98,10.5
10.8,0.49,0.32,2.5,0.08,10.0,38.0,0.99908,3.21,0.8,10.4
10.4,0.64,0.46,2.8,0.099,10.0,29.0,0.99808,3.27,0.72,11.6
7.1,0.65,0.21,2.6,0.085,3.0,17.0,0.99713,3.38,0.56,9.4
7.1,0.2,0.52,1.9,0.079,16.0,100.0,0.99397,3.27,0.74,10.9
6.9,0.3,0.43,3.3,0.09,34.0,62.0,0.99411,3.43,0.55,12.2
6.8,0.6,0.14,2.1,0.076,32.0,81.0,0.99606,3.45,0.75,10.1
9.6,0.46,0.08,1.9,0.063,11.0,30.0,0.99797,3.25,0.54,9.1
9.9,0.54,0.5,1.9,0.074,11.0,64.0,0.99614,3.26,0.73,10.5
7.8,0.53,0.19,2.2,0.061,18.0,40.0,0.99606,3.35,0.58,11.0
6.5,0.27,0.1,1.7,0.083,22.0,17.0,0.99197,3.37,0.56,10.3
6.5,0.59,0.0,1.8,0.067,6.0,16.0,0.99401,3.29,0.6,9.8
7.2,0.85,0.02,1.8,0.104,30.0,46.0,0.99597,3.2,0.73,9.5
6.5,0.65,0.01,2.6,0.076,14.0,13.0,0.99588,3.54,0.58,11.0
7.2,0.8,0.07,2.8,0.046,13.0,40.0,0.99599,3.42,0.48,10.2
10.5,0.39,0.54,2.0,0.089,11.0,26.0,0.99897,3.3,0.78,9.5
7.7,0.75,0.25,3.5,0.073,16.0,71.0,0.99795,3.19,0.52,9.6
7.9,0.73,0.21,2.7,0.083,29.0,138.0,0.99794,3.2,0.7,9.4
5.8,1.58,0.0,1.8,0.08,19.0,55.0,0.9948,3.62,0.54,12.2
6.6,0.52,0.22,2.3,0.067,4.0,22.0,0.99703,3.54,0.57,10.3
7.7,0.57,0.25,1.7,0.053,21.0,55.0,0.99603,3.39,0.64,10.4
9.3,0.41,0.22,2.5,0.08,6.0,12.0,0.99783,3.2,0.66,11.6
7.8,0.62,0.24,1.7,0.117,21.0,70.0,0.99698,3.36,0.63,9.9
6.1,0.72,0.24,2.1,0.102,63.0,106.0,0.9969,3.24,0.55,9.1
10.7,0.58,0.4,2.8,0.074,15.0,50.0,1.00191,3.4,0.51,9.1
9.8,0.72,0.33,1.6,0.071,2.0,7.0,0.99591,3.24,0.59,10.9
11.0,0.41,0.65,3.5,0.083,26.0,49.0,0.99604,3.29,0.8,13.7
11.2,0.5,0.17,2.1,0.067,9.0,14.0,0.99695,3.31,0.6,12.8
12.7,0.51,0.61,2.0,0.081,5.0,30.0,0.998,2.9,0.51,9.5
6.9,0.56,0.01,4.9,0.064,16.0,31.0,0.99713,3.74,0.57,10.3
7.3,0.42,0.1,2.4,0.074,41.0,74.0,0.99587,3.25,0.55,10.1
12.9,0.76,0.48,2.3,0.066,19.0,35.0,0.99911,3.18,0.67,10.9
6.6,0.81,0.01,1.8,0.081,11.0,56.0,0.99583,3.35,0.49,9.4
8.2,0.48,0.48,2.1,0.074,9.0,29.0,0.99599,3.24,0.65,10.4
6.0,0.79,0.0,2.3,0.076,9.0,37.0,0.99605,3.43,0.61,9.3
7.2,0.33,0.51,2.4,0.082,39.0,116.0,0.99615,3.49,0.49,10.4
6.3,0.95,0.01,3.2,0.064,11.0,70.0,0.99802,3.36,0.47,8.8
6.3,0.81,0.09,2.2,0.076,31.0,138.0,0.99502,3.45,0.43,9.3
10.8,0.37,0.5,1.6,0.155,3.0,19.0,0.99711,3.2,1.98,11.4
7.2,0.61,0.32,2.0,0.088,15.0,26.0,0.99609,3.47,0.57,10.8
8.9,0.72,0.35,2.6,0.096,28.0,81.0,0.99605,3.24,0.48,11.1
11.4,0.56,0.3,2.0,0.067,14.0,30.0,0.99806,3.09,0.45,9.9
9.2,0.61,0.27,1.8,0.415,6.0,26.0,0.99791,3.18,0.6,9.7
7.8,0.3,0.49,1.9,0.086,20.0,89.0,0.99591,3.34,0.75,11.0
6.8,0.61,0.04,2.0,0.094,7.0,18.0,0.99391,3.21,0.63,10.4
9.2,0.79,0.13,2.1,0.106,15.0,17.0,0.99604,3.29,0.47,10.8
12.3,0.5,0.52,2.2,0.07,2.0,26.0,1.00004,3.13,0.51,9.5
11.0,0.37,0.54,1.6,0.045,16.0,88.0,0.99833,3.19,0.58,9.8
7.7,0.56,0.25,5.3,0.05,16.0,26.0,0.99793,3.4,0.51,10.1
7.0,0.74,0.07,2.0,0.078,6.0,12.0,0.99584,3.56,0.53,11.6
6.2,0.49,0.23,1.7,0.065,16.0,131.0,0.99492,3.46,0.56,11.0
7.9,0.79,0.11,2.1,0.1,14.0,143.0,0.99813,3.2,0.64,8.8
10.2,0.36,0.37,1.7,0.054,7.0,36.0,0.99696,3.36,0.57,10.8
8.5,0.6,0.38,2.2,0.114,6.0,34.0,0.99903,3.23,0.64,9.0
10.5,0.34,0.45,1.8,0.077,12.0,16.0,0.99803,3.24,0.58,9.6
5.3,0.75,0.03,4.3,0.079,41.0,78.0,0.99513,3.53,0.56,10.0
7.7,1.0,0.01,2.0,0.098,25.0,30.0,0.99598,3.35,0.66,9.9
5.2,0.47,0.01,1.9,0.097,7.0,19.0,0.99483,3.58,0.65,10.0
11.0,0.44,0.4,1.7,0.059,12.0,25.0,0.99799,3.3,0.58,10.3
8.7,0.45,0.43,1.8,0.078,17.0,94.0,0.99901,3.31,1.15,9.5
7.4,0.59,0.51,2.4,0.1,10.0,53.0,0.99593,3.23,0.57,10.8
7.4,0.23,0.14,1.9,0.05,31.0,73.0,0.99584,3.32,0.63,10.9
8.7,0.65,0.06,2.1,0.077,10.0,22.0,0.99891,3.33,0.81,10.3
7.8,0.71,0.0,1.9,0.065,13.0,20.0,0.99505,3.3,0.54,11.0
7.2,0.69,0.0,2.3,0.04,31.0,88.0,0.99411,3.46,0.45,12.6
9.0,0.65,0.49,1.9,0.103,6.0,30.0,0.99709,3.19,0.64,9.2
7.8,0.66,0.12,3.5,0.084,22.0,47.0,0.99706,3.31,0.62,9.5
9.8,0.48,0.54,2.7,0.091,25.0,99.0,0.9971,3.27,0.49,10.1
8.8,0.58,0.35,1.7,0.07,15.0,61.0,0.99797,3.36,0.64,9.2
7.6,0.69,0.16,4.0,0.076,11.0,29.0,0.99697,3.31,0.63,10.1
8.7,0.45,0.38,2.3,0.079,7.0,19.0,0.99615,3.36,0.58,11.4
6.8,0.43,0.26,2.2,0.088,19.0,17.0,0.99713,3.52,0.74,9.8
8.0,0.66,0.23,2.7,0.055,33.0,283.0,0.99798,3.39,0.48,9.2
6.2,0.58,0.18,2.0,0.074,17.0,76.0,0.99597,3.42,0.8,9.5
6.9,0.65,0.05,2.2,0.078,23.0,41.0,0.99405,3.44,0.55,10.1
8.1,0.51,0.15,2.6,0.055,12.0,27.0,0.99603,3.38,0.52,12.7
9.1,0.49,0.28,3.9,0.084,10.0,10.0,0.99813,3.3,0.95,9.5
9.8,0.63,0.24,1.7,0.092,6.0,20.0,0.99795,3.33,0.62,9.7
9.2,0.3,0.45,2.4,0.083,16.0,43.0,0.99799,3.24,0.72,10.1
9.5,0.43,0.29,3.9,0.069,14.0,26.0,0.99802,3.32,0.58,10.9
9.2,0.45,0.53,1.9,0.088,20.0,83.0,0.99586,3.26,0.86,14.3
6.2,0.5,0.05,1.9,0.085,39.0,280.0,0.99389,3.33,0.99,10.0
6.5,0.38,0.31,2.0,0.084,3.0,10.0,0.99406,3.4,0.55,11.2
7.7,0.38,0.11,2.0,0.08,24.0,28.0,0.99708,3.36,0.88,9.6
7.3,0.64,0.3,1.5,0.123,29.0,45.0,0.99407,3.36,0.81,11.3
6.7,0.37,0.22,1.3,0.081,11.0,14.0,0.99504,3.45,0.54,10.6
10.2,0.65,0.49,2.1,0.085,11.0,27.0,0.99686,3.19,0.82,12.6
7.5,0.42,0.24,2.5,0.056,32.0,133.0,0.99401,3.21,0.61,12.2
8.3,0.5,0.59,1.5,0.078,9.0,12.0,0.99609,3.3,0.64,9.5
8.3,0.46,0.21,2.6,0.07,10.0,8.0,0.99588,3.43,0.51,12.7
8.6,0.52,0.3,1.5,0.084,16.0,28.0,0.99603,3.13,0.47,9.4
6.5,0.47,0.07,1.5,0.082,6.0,36.0,0.99341,3.35,0.96,11.7
5.8,0.48,0.01,1.6,0.05,6.0,23.0,0.99405,3.73,0.7,11.3
8.3,0.46,0.25,1.5,0.076,9.0,34.0,0.99592,3.2,0.86,10.8
9.9,0.32,0.6,2.7,0.071,6.0,32.0,0.99798,3.27,0.73,9.9
6.9,0.32,0.37,1.9,0.081,18.0,113.0,0.99502,3.25,0.69,9.6
7.1,0.63,0.07,2.5,0.096,3.0,6.0,0.99616,3.31,0.57,9.6
10.3,0.61,0.53,2.2,0.091,18.0,137.0,0.99804,3.06,0.61,9.1
8.2,0.65,0.27,2.1,0.078,9.0,11.0,0.99704,3.44,0.71,10.5
8.3,0.66,0.02,2.3,0.081,16.0,23.0,0.99615,3.37,0.64,10.5
8.0,0.44,0.33,2.0,0.076,5.0,12.0,0.99608,3.27,0.62,9.8
6.0,0.69,0.02,1.6,0.064,21.0,37.0,0.99502,3.93,0.51,11.4
7.7,0.19,0.25,2.0,0.055,19.0,20.0,0.99582,3.14,0.72,9.9
9.5,0.53,0.57,1.9,0.107,12.0,28.0,0.99703,3.16,0.63,9.0
14.1,0.37,0.63,4.1,0.081,25.0,28.0,1.00195,3.12,0.67,10.9
11.2,0.57,0.43,2.5,0.091,23.0,132.0,1.002,3.08,0.59,8.9
12.7,0.3,0.65,2.8,0.07,19.0,43.0,0.99811,2.98,0.65,10.6
8.1,0.53,0.49,1.8,0.084,9.0,14.0,0.99602,3.41,0.71,11.3
9.9,0.97,0.31,2.5,0.07,11.0,45.0,0.99884,3.36,0.57,9.9
8.3,0.4,0.25,2.0,0.054,5.0,13.0,0.99591,3.21,0.62,10.8
7.6,0.37,0.29,1.7,0.058,20.0,20.0,0.99591,3.45,0.55,9.5
7.8,0.78,0.27,2.3,0.073,6.0,26.0,0.99792,3.39,0.55,10.5
6.4,0.42,0.26,2.1,0.088,4.0,29.0,0.99388,3.38,0.57,10.7
9.9,0.5,0.48,2.4,0.078,4.0,21.0,0.99608,3.17,0.61,9.9
7.9,0.48,0.3,2.1,0.073,35.0,122.0,0.9968,3.24,0.73,9.5
8.0,0.38,0.25,3.0,0.109,10.0,33.0,0.9981,3.16,0.63,9.4
7.5,0.66,0.3,2.2,0.148,9.0,56.0,0.99587,3.16,0.73,9.7
8.8,0.38,0.26,1.5,0.085,38.0,145.0,0.99698,3.15,0.77,9.3
7.6,0.53,0.07,1.6,0.069,15.0,26.0,0.99607,3.42,0.66,10.1
9.2,0.79,0.47,4.9,0.181,6.0,33.0,0.99606,3.21,0.77,13.2
7.8,0.72,0.02,1.9,0.073,20.0,71.0,0.99604,3.31,0.6,10.1
12.0,0.35,0.39,1.8,0.067,14.0,30.0,0.99908,3.16,0.7,9.8
10.1,0.37,0.51,2.1,0.085,9.0,26.0,0.99799,3.28,0.65,11.0
7.6,0.76,0.23,2.4,0.056,6.0,30.0,0.99591,3.31,0.48,9.7
8.6,0.36,0.43,2.6,0.11,43.0,39.0,0.99611,3.14,0.71,9.5
9.0,0.35,0.59,2.0,0.1,5.0,24.0,0.99688,3.24,0.76,11.9
9.2,0.6,0.3,2.0,0.066,11.0,18.0,0.99903,3.3,0.5,9.9
7.4,1.16,0.09,2.5,0.072,19.0,72.0,0.99987,3.38,0.64,9.4
6.7,0.18,0.25,2.0,0.079,10.0,69.0,0.99075,3.19,0.53,10.8
7.3,0.66,0.02,2.3,0.076,14.0,58.0,0.99694,3.26,0.76,9.4
8.3,0.64,0.34,1.6,0.067,4.0,12.0,0.9979,3.43,0.81,9.6
8.0,0.55,0.21,1.9,0.08,5.0,9.0,0.99597,3.35,0.65,11.9
5.5,0.8,0.0,1.8,0.066,11.0,49.0,0.9913,3.37,0.56,10.6
7.0,0.5,0.27,1.9,0.098,10.0,32.0,0.99697,3.34,0.61,9.4
9.5,0.69,0.18,1.8,0.052,18.0,28.0,0.9979,3.43,0.44,9.5
11.2,0.3,0.67,2.2,0.103,13.0,13.0,0.9969,3.09,0.75,11.3
11.6,0.56,0.29,3.6,0.079,25.0,88.0,1.00132,3.05,0.58,9.5
12.2,0.36,0.59,1.9,0.078,15.0,15.0,0.99792,3.13,0.82,11.0
6.7,0.41,0.08,2.3,0.048,26.0,67.0,0.99689,3.41,0.6,9.1
8.9,0.6,0.48,2.6,0.079,7.0,28.0,0.99794,3.18,0.57,9.5
11.6,0.48,0.58,4.4,0.076,27.0,91.0,0.9981,3.25,0.67,11.4
10.1,0.56,0.53,2.1,0.117,17.0,63.0,0.99608,3.06,0.78,11.7
8.2,0.42,0.33,4.3,0.086,23.0,54.0,0.99704,3.29,0.88,12.5
6.1,0.58,0.14,2.1,0.095,24.0,86.0,0.99589,3.37,0.55,10.1
5.6,0.86,0.0,2.1,0.078,14.0,33.0,0.99591,3.43,0.56,9.6
8.7,0.71,0.43,2.4,0.074,38.0,149.0,0.99796,3.33,0.58,9.8
6.1,0.42,0.16,2.9,0.051,20.0,43.0,0.9949,3.52,0.66,13.2
11.4,0.53,0.49,2.5,0.101,7.0,31.0,0.99798,3.04,0.68,9.6
11.4,0.52,0.51,2.7,0.08,13.0,47.0,0.99803,2.99,0.66,10.2
7.8,0.44,0.33,1.8,0.092,11.0,65.0,0.99711,3.27,0.9,9.5
8.0,0.5,0.16,5.2,0.083,22.0,35.0,0.99609,3.21,0.66,9.5
7.8,0.38,0.27,2.2,0.052,15.0,36.0,0.99789,3.47,0.54,9.8
6.6,0.85,0.07,1.9,0.079,10.0,20.0,0.99604,3.4,0.5,10.2
7.3,0.38,0.16,2.6,0.082,17.0,31.0,0.99682,3.43,0.82,9.9
6.4,0.53,0.06,1.8,0.099,11.0,40.0,0.99587,3.42,0.49,9.5
7.4,1.0,0.0,1.9,0.103,17.0,22.0,0.99807,3.34,0.99,9.3
6.8,0.55,0.02,8.5,0.056,24.0,70.0,0.99705,3.48,0.62,10.5
6.6,0.67,0.0,2.9,0.062,31.0,76.0,0.997,3.54,0.57,9.6
8.3,0.31,0.48,1.6,0.069,1.0,6.0,0.99398,3.56,0.7,14.7
8.5,0.75,0.4,2.3,0.108,22.0,52.0,0.99609,3.14,0.55,10.4
8.8,0.3,0.48,1.7,0.089,16.0,53.0,0.99402,3.2,0.7,13.0
6.4,0.45,0.18,2.0,0.076,21.0,139.0,0.99499,3.38,1.04,10.0
8.0,0.68,0.1,2.6,0.049,14.0,29.0,0.99805,3.53,0.57,10.4
6.6,0.62,0.02,1.6,0.074,23.0,41.0,0.99491,3.6,0.48,10.6
6.4,0.37,0.27,2.0,0.072,14.0,65.0,0.99387,3.24,0.45,10.1
6.5,0.27,0.08,2.0,0.066,11.0,61.0,0.99504,3.73,0.52,10.8
10.3,0.62,0.57,1.9,0.146,7.0,87.0,0.99604,3.28,0.62,11.4
12.4,0.49,0.42,2.9,0.082,6.0,12.0,1.00017,3.14,1.03,9.4
6.8,0.31,0.49,2.2,0.074,25.0,76.0,0.99673,3.44,0.76,10.6
6.7,0.46,0.14,2.0,0.079,11.0,64.0,0.99594,3.29,0.6,10.3
6.9,0.71,0.0,2.4,0.077,22.0,44.0,0.99786,3.61,0.57,10.0
6.1,0.65,0.01,2.2,0.121,10.0,20.0,0.99598,3.52,0.81,9.6
7.4,0.79,0.1,2.5,0.088,15.0,29.0,0.9959,3.35,0.48,10.9
9.9,0.38,0.4,4.5,0.078,39.0,59.0,1.00011,3.35,0.57,9.4
7.5,0.42,0.08,2.1,0.093,34.0,47.0,0.99605,3.33,0.82,10.2
6.9,0.64,0.28,2.1,0.073,18.0,109.0,0.99688,3.39,0.51,9.5
7.6,0.33,0.4,1.8,0.079,7.0,13.0,0.99504,3.55,0.69,12.6
8.3,0.5,0.25,1.9,0.073,21.0,53.0,0.99772,3.51,0.7,10.5
6.6,0.36,0.09,2.1,0.078,6.0,24.0,0.99587,3.37,0.58,9.7
9.1,0.52,0.27,2.8,0.098,13.0,59.0,0.99808,3.21,0.7,9.5
10.5,1.34,0.09,1.8,0.085,5.0,12.0,1.00006,3.23,0.76,9.2
7.1,0.8,0.31,1.9,0.075,7.0,41.0,0.99702,3.42,0.61,9.2
8.5,0.67,0.15,4.2,0.059,22.0,130.0,0.9969,3.33,0.45,10.3
7.3,0.53,0.09,2.6,0.092,23.0,100.0,0.99704,3.42,0.51,9.8
9.6,0.54,0.5,2.5,0.076,6.0,30.0,0.99612,3.21,0.66,11.0
8.3,0.55,0.33,1.9,0.084,21.0,45.0,0.99496,3.28,0.75,11.1
8.8,1.1,0.07,1.5,0.079,2.0,31.0,0.99626,3.23,0.47,9.5
6.1,0.53,0.0,2.4,0.056,12.0,38.0,0.99588,3.46,0.45,9.2
10.1,0.65,0.14,2.9,0.057,15.0,31.0,0.99796,3.22,0.46,10.4
13.0,0.35,0.59,3.5,0.079,3.0,10.0,0.99707,3.22,0.56,12.8
10.9,0.4,0.44,1.7,0.074,12.0,13.0,0.99709,3.21,0.5,10.3
7.4,0.49,0.24,2.5,0.162,23.0,62.0,0.99797,3.41,0.94,9.9
10.0,0.54,0.4,2.1,0.064,13.0,42.0,0.99709,3.04,0.68,9.4
8.4,0.61,0.26,6.5,0.086,10.0,67.0,0.99809,3.23,0.68,9.4
11.2,0.27,0.63,2.7,0.07,16.0,14.0,0.99799,3.27,0.91,12.5
8.9,0.51,0.44,1.5,0.09,29.0,141.0,0.99594,3.2,0.75,11.7
8.7,0.36,0.6,2.3,0.073,21.0,52.0,0.99495,3.1,0.6,11.9
11.5,1.12,0.01,3.0,0.068,6.0,24.0,0.99991,3.2,0.63,10.0
7.1,0.49,0.31,4.1,0.076,30.0,48.0,0.99613,3.55,0.55,10.6
9.4,0.57,0.31,2.9,0.07,24.0,36.0,0.99811,3.27,0.57,9.9
4.9,0.26,0.14,4.0,0.066,34.0,68.0,0.99377,3.55,0.53,12.4
9.3,0.51,0.1,1.6,0.081,5.0,16.0,0.99695,3.23,0.79,9.5
7.5,0.18,0.54,1.9,0.077,9.0,57.0,0.99587,3.25,0.72,10.9
5.5,0.67,0.01,2.2,0.075,40.0,272.0,0.99591,3.66,0.68,9.8
7.2,0.87,0.02,1.5,0.079,12.0,30.0,0.99499,3.36,0.79,10.8
10.0,0.6,0.29,2.1,0.099,6.0,15.0,0.99607,3.3,0.56,10.5
7.7,0.59,0.07,1.9,0.077,29.0,80.0,0.99596,3.33,0.8,10.1
7.4,0.32,0.29,1.6,0.081,11.0,51.0,0.99584,3.38,0.76,10.6
7.8,0.4,0.49,2.5,0.111,23.0,36.0,0.99601,3.28,0.7,10.4
10.4,0.35,0.42,2.7,0.071,15.0,64.0,0.99707,3.11,0.84,11.8
5.3,0.47,0.08,2.3,0.069,15.0,14.0,0.99493,3.99,0.57,10.1
10.7,0.42,0.37,1.8,0.084,7.0,53.0,0.99612,2.99,0.65,9.6
9.2,0.28,0.49,2.4,0.105,18.0,32.0,0.99617,3.08,0.91,9.7
10.4,0.35,0.61,2.1,0.108,32.0,87.0,0.998,3.13,0.67,9.9
9.1,0.42,0.22,3.1,0.334,15.0,65.0,0.99915,3.22,0.86,9.5
15.1,0.57,0.4,1.5,0.092,2.0,11.0,0.99915,3.16,0.66,9.7
6.8,0.65,0.01,2.1,0.083,30.0,39.0,0.99589,3.45,0.58,9.8
8.0,0.51,0.25,2.9,0.073,3.0,12.0,0.99787,3.37,0.78,11.1
7.0,0.37,0.25,1.9,0.072,8.0,25.0,0.9934,3.29,0.41,11.1
9.6,0.43,0.3,2.2,0.121,12.0,29.0,0.9971,2.92,0.79,9.6
9.6,0.48,0.61,2.0,0.072,7.0,69.0,0.99607,3.16,0.41,10.9
9.7,0.32,0.39,1.8,0.072,6.0,14.0,0.99606,3.16,0.58,9.6
7.2,1.19,0.09,2.0,0.067,30.0,92.0,0.99594,3.67,0.53,12.5
7.3,0.46,0.48,3.4,0.118,31.0,62.0,0.99586,2.97,0.6,9.5
9.2,0.58,0.08,1.8,0.083,5.0,20.0,0.99709,3.17,0.72,9.3
6.8,0.72,0.26,1.7,0.069,11.0,40.0,0.99493,3.41,0.57,10.8
11.8,0.29,0.7,2.2,0.179,37.0,36.0,0.99802,3.13,0.83,12.6
7.1,0.7,0.01,2.7,0.077,7.0,20.0,0.99609,3.44,0.59,10.4
7.8,0.41,0.35,2.9,0.081,26.0,58.0,0.99602,3.31,0.56,11.0
7.9,0.7,0.1,2.0,0.068,29.0,51.0,0.99601,3.24,0.65,10.8
13.0,0.34,0.67,1.9,0.099,9.0,57.0,1.00018,3.03,0.81,9.4
8.7,0.62,0.27,1.8,0.107,20.0,19.0,0.99702,3.27,0.73,9.5
9.3,0.5,0.3,2.0,0.403,5.0,40.0,0.99621,3.13,0.66,10.5
6.1,1.28,0.0,2.0,0.081,40.0,146.0,0.99391,3.51,0.57,10.9
7.6,0.66,0.42,3.0,0.076,11.0,86.0,0.99607,3.31,0.7,12.3
7.9,0.71,0.11,2.3,0.074,10.0,32.0,0.99706,3.36,0.76,10.0
7.2,0.77,0.16,1.6,0.079,9.0,52.0,0.99206,3.46,0.6,12.9
8.9,0.51,0.49,2.5,0.11,30.0,95.0,1.00006,3.11,0.64,8.8
7.5,0.5,0.12,1.6,0.064,7.0,43.0,0.99601,3.42,0.52,10.9
7.3,0.77,0.24,2.4,0.078,33.0,138.0,0.99913,3.36,0.53,9.2
6.8,0.29,0.4,2.0,0.071,34.0,88.0,0.99489,3.52,0.62,13.2
5.6,0.5,0.19,1.6,0.228,14.0,44.0,0.99007,3.48,0.51,12.9
10.1,0.37,0.44,3.5,0.077,24.0,86.0,0.99709,3.21,0.61,10.0
7.0,0.42,0.08,1.7,0.078,7.0,12.0,0.99298,3.43,0.58,12.4
8.5,0.26,0.23,2.2,0.085,12.0,19.0,0.99603,3.32,1.01,10.5
11.4,0.49,0.49,2.1,0.092,5.0,15.0,0.99786,2.82,1.18,9.5
7.9,0.57,0.13,1.7,0.067,8.0,41.0,0.99591,3.4,0.82,9.9
8.4,0.44,0.4,2.7,0.115,6.0,25.0,0.99706,3.3,0.57,10.1
9.5,0.3,0.48,1.6,0.11,3.0,20.0,0.99611,3.11,0.65,9.6
12.6,0.64,0.57,2.1,0.08,8.0,30.0,1.0,3.15,0.74,10.2
7.1,0.19,0.4,2.0,0.084,9.0,13.0,0.99604,3.45,0.76,10.9
9.6,0.51,0.18,2.6,0.053,28.0,33.0,0.99805,3.36,0.58,11.3
8.4,0.6,0.26,3.4,0.083,12.0,24.0,0.99705,3.3,0.53,10.4
8.4,0.4,0.35,1.6,0.084,8.0,25.0,0.99598,3.15,0.71,10.4
8.6,0.41,0.49,2.6,0.086,17.0,29.0,0.99606,3.22,0.59,10.7
9.4,0.51,0.4,2.1,0.074,6.0,26.0,0.99809,3.59,0.68,11.4
8.2,0.58,0.37,1.6,0.113,5.0,18.0,0.99605,3.2,0.61,9.5
7.7,0.73,0.01,5.6,0.058,13.0,13.0,0.99709,3.56,0.38,9.5
8.8,0.43,0.34,3.1,0.069,15.0,33.0,0.99609,3.29,0.59,12.1
10.7,0.38,0.48,2.8,0.078,9.0,43.0,1.00148,3.18,0.78,9.2
7.9,0.35,0.09,2.4,0.069,19.0,16.0,0.99805,3.55,0.95,10.9
6.2,0.7,0.25,4.2,0.077,22.0,52.0,0.99684,3.56,0.68,11.2
9.6,0.75,0.3,2.0,0.095,10.0,15.0,0.99987,2.98,0.71,8.8
5.3,0.5,0.05,2.6,0.074,11.0,25.0,0.99402,3.9,0.55,11.9
7.6,0.65,0.27,3.1,0.083,14.0,52.0,0.99594,3.13,0.72,10.5
7.4,0.7,0.27,1.4,0.089,3.0,21.0,0.99709,3.35,0.86,9.2
7.6,0.66,0.26,3.1,0.074,6.0,45.0,0.99488,3.23,0.55,11.5
11.5,0.59,0.65,2.2,0.074,5.0,23.0,0.99793,3.17,0.5,9.8
9.6,0.59,0.36,2.4,0.172,6.0,33.0,0.99804,3.14,0.81,10.8
10.6,0.28,0.49,3.4,0.089,30.0,73.0,0.99997,3.21,0.9,10.9
7.8,0.51,0.48,2.6,0.093,18.0,78.0,0.99707,3.35,0.57,10.5
9.2,0.63,0.25,1.7,0.071,10.0,44.0,0.99709,3.29,0.63,9.6
7.5,0.63,0.11,1.9,0.089,18.0,30.0,0.99896,3.35,0.65,8.8
6.2,0.47,0.17,2.7,0.08,16.0,23.0,0.99399,3.42,0.73,10.7
6.9,0.55,0.13,14.3,0.079,16.0,40.0,0.99905,3.47,0.58,9.5
7.0,0.63,0.1,2.6,0.057,66.0,151.0,0.99791,3.49,0.6,9.0
8.2,0.95,0.07,2.6,0.1,6.0,25.0,0.99806,3.23,0.56,10.1
7.7,0.87,0.01,2.1,0.083,32.0,85.0,0.99598,3.28,0.69,10.4
7.8,0.18,0.47,2.4,0.078,36.0,83.0,0.99596,3.16,0.87,9.9
6.3,0.38,0.08,1.4,0.069,5.0,19.0,0.99266,3.49,0.51,10.9
8.1,0.86,0.26,2.2,0.087,16.0,59.0,0.99684,3.3,0.58,9.8
6.1,0.59,0.01,1.7,0.087,15.0,27.0,0.99602,3.71,0.64,9.3
10.5,0.4,0.39,1.7,0.081,5.0,9.0,0.99909,3.3,0.62,9.8
7.7,0.51,0.35,1.8,0.092,18.0,40.0,0.99395,3.24,0.6,11.7
8.4,0.3,0.6,2.4,0.082,18.0,20.0,0.99589,3.31,0.73,13.1
7.5,0.62,0.13,2.7,0.065,26.0,72.0,0.99595,3.43,0.63,11.7
6.2,0.57,0.23,1.8,0.061,5.0,27.0,0.99594,3.41,0.56,9.4
8.8,0.33,0.53,2.2,0.082,16.0,65.0,0.99502,3.11,0.6,12.7
8.0,0.68,0.09,2.3,0.108,11.0,50.0,0.99706,3.33,1.19,10.5
7.4,0.41,0.24,2.2,0.056,27.0,101.0,0.99603,3.39,0.64,11.0
9.9,0.36,0.37,2.3,0.072,25.0,49.0,0.99696,3.3,0.53,9.4
8.5,0.58,0.33,2.3,0.079,6.0,45.0,0.9968,3.22,0.71,10.5
8.0,0.61,0.46,2.9,0.076,13.0,39.0,0.99609,3.71,0.86,12.9
9.4,0.43,0.37,2.3,0.074,3.0,6.0,0.99808,3.33,0.76,10.5
7.3,0.32,0.42,1.9,0.091,20.0,43.0,0.995,3.2,0.59,9.7
9.3,0.62,0.25,2.0,0.078,34.0,96.0,0.9971,3.24,0.53,9.2
13.3,0.32,0.74,2.1,0.06,3.0,12.0,0.99794,2.84,0.63,11.5
6.8,0.52,0.08,2.3,0.069,9.0,17.0,0.99404,3.44,0.5,11.1
6.8,0.51,0.12,1.6,0.093,15.0,28.0,0.99599,3.59,0.58,10.7
7.2,0.39,0.13,6.6,0.074,18.0,30.0,0.99604,3.3,0.46,10.5
