fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
6.6,0.38,0.28,2.1,0.073,28.0,49.0,0.9949,3.57,0.87,13.9
7.6,0.75,0.02,1.8,0.042,32.0,44.0,0.99594,3.36,0.56,10.0
6.4,0.65,0.0,1.7,0.042,5.0,17.0,0.99093,3.33,0.47,11.0
12.5,0.75,0.27,2.7,0.093,7.0,11.0,1.00003,3.13,0.58,9.9
7.0,0.36,0.26,2.4,0.056,28.0,25.0,0.99482,3.4,0.55,11.1
12.2,0.31,0.79,2.8,0.094,18.0,155.0,0.99795,2.91,0.64,9.8
6.0,0.6,0.24,2.3,0.079,11.0,70.0,0.99395,3.6,0.89,12.9
7.9,0.69,0.32,1.9,0.077,5.0,27.0,0.99696,3.21,0.56,9.1
6.9,0.65,0.02,2.0,0.049,15.0,38.0,0.99489,3.42,0.54,10.4
6.3,1.0,0.0,2.1,0.093,67.0,104.0,0.99604,3.42,0.56,9.1
6.6,0.56,0.01,2.6,0.073,22.0,34.0,0.99591,3.47,0.48,10.1
6.9,0.4,0.01,2.9,0.054,34.0,97.0,0.99498,3.27,0.92,12.7
7.8,0.57,0.12,2.4,0.067,3.0,8.0,0.99608,3.29,0.56,9.7
7.0,0.69,0.09,2.2,0.096,19.0,109.0,0.99599,3.29,0.52,9.4
10.0,0.69,0.45,1.6,0.118,2.0,22.0,0.99697,3.22,0.55,10.5
6.3,0.46,0.01,1.4,0.073,35.0,281.0,0.99489,3.52,0.63,10.0
7.5,0.57,0.27,2.0,0.079,12.0,61.0,0.99511,3.29,0.9,12.3
10.9,0.44,0.5,3.3,0.172,3.0,9.0,1.00011,3.18,0.63,9.2
7.2,0.33,0.55,2.3,0.084,24.0,107.0,0.99613,3.43,0.62,10.0
9.5,0.39,0.44,2.5,0.092,4.0,23.0,0.99708,3.25,0.79,12.1
11.0,0.68,0.52,2.6,0.09,22.0,98.0,0.99812,3.18,0.64,9.6
10.7,0.45,0.66,1.7,0.08,10.0,70.0,0.99785,3.19,0.56,9.4
8.5,0.3,0.35,2.5,0.059,36.0,124.0,0.99583,3.13,0.43,9.9
9.5,0.41,0.49,1.6,0.095,7.0,24.0,0.99614,3.08,0.57,9.9
8.7,0.67,0.27,2.4,0.054,10.0,35.0,0.9997,3.46,0.73,10.1
7.1,0.57,0.16,1.8,0.074,11.0,80.0,0.99307,3.4,0.51,10.8
10.4,0.59,0.52,3.2,0.464,20.0,59.0,0.99993,3.25,0.66,9.5
7.5,0.25,0.44,1.4,0.076,20.0,33.0,0.99607,3.25,0.92,9.7
6.0,1.58,0.0,1.8,0.056,11.0,35.0,0.9951,3.54,0.54,9.7
5.6,0.58,0.0,2.1,0.049,18.0,69.0,0.99387,3.61,0.48,12.8
7.5,0.39,0.39,2.0,0.069,10.0,31.0,0.9969,3.22,0.61,9.6
8.2,0.74,0.15,2.2,0.09,13.0,32.0,0.9979,3.25,0.56,9.3
11.0,0.13,0.69,2.3,0.05,16.0,48.0,0.99707,2.91,0.92,9.6
9.2,0.61,0.16,2.6,0.072,3.0,24.0,0.99697,3.15,0.54,10.1
7.8,0.62,0.03,1.8,0.073,36.0,66.0,0.9972,3.38,0.56,9.4
7.7,0.63,0.39,2.5,0.122,7.0,25.0,0.99602,3.3,0.62,11.3
6.9,0.57,0.22,1.4,0.348,10.0,11.0,0.99505,3.39,0.71,10.9
9.4,0.53,0.43,2.2,0.229,5.0,20.0,0.99794,3.26,0.6,9.4
8.1,0.56,0.49,1.8,0.121,42.0,94.0,0.99584,3.16,0.72,10.9
7.2,0.88,0.01,1.5,0.093,2.0,9.0,0.9991,3.5,0.52,8.8
7.8,0.55,0.33,1.8,0.187,14.0,62.0,0.99598,3.35,0.67,10.6
6.9,0.39,0.3,2.0,0.067,10.0,44.0,0.99407,3.37,0.59,9.8
6.3,0.64,0.01,2.7,0.089,28.0,138.0,0.996,3.46,0.56,11.2
12.5,0.42,0.57,5.3,0.081,9.0,49.0,1.00003,3.11,0.57,9.4
8.3,0.66,0.18,4.2,0.071,7.0,26.0,0.99715,3.39,0.5,11.8
12.4,0.41,0.64,1.9,0.121,19.0,87.0,0.9982,2.86,0.67,9.0
6.8,0.58,0.04,1.8,0.058,8.0,45.0,0.99415,3.36,0.52,10.6
8.8,0.13,0.66,4.4,0.065,10.0,23.0,0.99594,3.27,0.49,11.3
11.5,0.31,0.67,2.6,0.056,19.0,54.0,0.99702,3.19,0.68,12.4
10.4,0.53,0.21,2.0,0.61,18.0,114.0,1.00117,3.15,0.85,8.9
5.9,0.6,0.15,1.9,0.087,27.0,45.0,0.99395,3.36,0.56,9.5
6.9,0.86,0.0,2.2,0.069,30.0,118.0,0.997,3.47,0.54,9.1
12.3,0.32,0.63,3.8,0.075,26.0,94.0,1.00264,3.11,0.56,9.2
8.3,0.52,0.24,1.5,0.083,33.0,87.0,0.99689,3.35,0.71,10.0
8.7,0.43,0.24,2.1,0.08,10.0,31.0,0.99708,3.36,0.83,10.4
6.4,0.52,0.09,1.4,0.104,13.0,42.0,0.99599,3.38,0.77,9.3
7.7,0.39,0.51,2.1,0.099,4.0,34.0,0.99701,3.31,0.67,9.8
13.1,0.22,0.73,1.9,0.082,9.0,21.0,0.99798,2.93,0.98,9.5
9.0,0.42,0.21,2.3,0.049,13.0,14.0,0.99698,3.29,0.54,10.3
7.0,0.54,0.01,2.4,0.106,64.0,120.0,0.99708,3.21,0.94,9.4
7.3,0.76,0.04,2.0,0.085,6.0,39.0,0.99589,3.21,0.51,10.1
7.1,0.33,0.2,2.1,0.053,6.0,63.0,0.99491,3.31,0.55,10.5
9.1,0.65,0.24,1.7,0.108,10.0,71.0,0.99584,3.13,1.02,10.8
7.6,0.58,0.1,2.0,0.072,9.0,50.0,0.9969,3.37,0.66,9.7
7.0,0.43,0.2,1.7,0.071,9.0,83.0,0.99063,3.24,0.81,12.8
9.4,0.5,0.27,1.3,0.079,5.0,11.0,0.99596,3.41,1.14,12.5
7.3,0.35,0.36,5.9,0.075,4.0,24.0,0.99712,3.23,0.63,9.8
7.8,0.39,0.48,2.1,0.058,3.0,30.0,0.99608,3.35,0.56,10.0
6.7,0.5,0.0,1.7,0.063,19.0,33.0,0.99596,3.63,0.68,10.8
7.9,0.35,0.48,5.8,0.086,50.0,58.0,0.99597,3.36,0.72,13.9
7.9,0.37,0.3,1.6,0.057,21.0,72.0,0.99598,3.17,0.57,9.2
10.4,0.36,0.33,2.2,0.066,31.0,39.0,0.99602,2.96,0.6,10.0
6.3,0.83,0.04,2.2,0.118,24.0,44.0,0.99484,3.49,0.66,11.2
6.9,0.66,0.02,2.1,0.104,9.0,12.0,0.99499,3.48,0.64,11.5
7.3,0.62,0.03,2.3,0.064,7.0,17.0,0.99595,3.4,0.57,9.2
7.0,0.49,0.39,1.8,0.085,33.0,44.0,0.99589,3.33,0.6,9.6
7.0,1.58,0.04,3.3,0.095,5.0,34.0,0.99807,3.34,0.66,9.5
12.2,0.36,0.44,2.1,0.105,3.0,6.0,0.99807,3.12,0.71,10.9
7.2,0.27,0.57,1.8,0.07,28.0,63.0,0.99487,3.4,0.85,11.8
11.3,0.2,0.68,1.9,0.118,12.0,23.0,0.998,3.22,1.05,9.9
7.3,0.54,0.17,2.7,0.046,19.0,44.0,0.99575,3.33,0.53,9.4
7.1,0.4,0.31,1.9,0.075,34.0,117.0,0.99604,3.33,0.72,9.5
7.7,0.6,0.09,4.1,0.075,25.0,113.0,0.99814,3.21,0.63,9.4
9.9,0.31,0.41,2.9,0.065,11.0,70.0,0.99786,3.13,0.55,9.9
6.4,0.54,0.11,3.3,0.088,11.0,70.0,0.99594,3.27,0.6,10.6
8.2,0.51,0.5,1.7,0.068,3.0,23.0,0.99599,3.46,0.61,11.2
7.9,0.54,0.03,10.9,0.079,22.0,65.0,0.99904,3.32,0.56,9.6
8.6,0.36,0.54,2.5,0.1,33.0,89.0,0.99708,3.31,0.64,10.2
8.1,0.35,0.62,1.7,0.069,28.0,109.0,0.99486,3.3,0.89,12.4
15.1,0.21,0.75,4.3,0.104,11.0,29.0,1.00014,3.1,0.97,11.6
6.8,0.52,0.02,1.9,0.088,16.0,122.0,0.996,3.35,0.64,9.3
7.8,0.72,0.15,1.9,0.068,9.0,31.0,0.99716,3.27,0.55,9.4
5.8,0.44,0.01,1.7,0.075,13.0,24.0,0.99413,3.98,0.84,10.1
9.0,0.44,0.39,2.1,0.081,13.0,26.0,0.996,3.19,0.66,11.3
9.7,0.39,0.49,3.1,0.107,14.0,34.0,0.99804,3.09,0.68,9.9
9.2,0.43,0.43,1.9,0.092,11.0,26.0,0.9961,3.21,0.62,10.7
7.4,0.87,0.27,1.9,0.087,8.0,28.0,0.99805,3.39,0.64,9.4
6.8,0.41,0.03,1.7,0.033,18.0,106.0,0.99496,3.33,0.45,9.5
6.8,0.71,0.12,1.7,0.095,33.0,154.0,0.99892,3.35,1.94,8.8
7.2,0.6,0.06,2.4,0.053,12.0,69.0,0.99601,3.4,0.58,11.2
6.1,0.69,0.01,2.2,0.094,7.0,14.0,0.99162,3.37,0.75,11.9
6.4,0.5,0.01,1.6,0.075,6.0,28.0,0.99491,3.43,0.57,10.5
9.6,0.54,0.45,2.2,0.092,10.0,32.0,0.99702,3.16,0.58,10.1
10.8,0.65,0.16,3.7,0.073,19.0,28.0,0.99914,3.28,0.46,10.1
10.9,0.41,0.6,2.3,0.11,2.0,52.0,1.0001,3.11,0.53,9.2
6.3,0.66,0.06,1.8,0.101,24.0,94.0,0.99582,3.27,0.78,9.4
6.4,0.88,0.24,2.3,0.61,17.0,53.0,0.99583,3.53,0.6,11.3
7.2,0.45,0.37,2.1,0.076,29.0,141.0,0.99609,3.29,0.58,9.5
8.5,0.35,0.49,2.3,0.053,7.0,20.0,0.99601,3.51,0.61,12.0
8.3,0.43,0.38,2.6,0.108,15.0,93.0,0.9981,3.17,1.38,9.5
7.0,0.9,0.28,2.3,0.081,13.0,82.0,0.99711,3.48,0.59,10.4
7.5,0.7,0.07,2.5,0.077,14.0,33.0,0.99802,3.35,0.53,10.0
10.1,0.19,0.51,1.5,0.058,1.0,6.0,0.99481,3.21,0.49,12.2
7.4,0.85,0.27,2.9,0.081,43.0,65.0,0.99588,3.33,0.94,11.9
7.7,0.31,0.49,3.0,0.095,11.0,24.0,0.99516,3.27,0.58,10.8
7.4,0.43,0.14,2.4,0.076,12.0,36.0,0.99584,3.33,0.61,10.0
10.1,0.34,0.49,3.5,0.096,16.0,33.0,0.9992,3.29,0.64,9.5
5.4,0.64,0.01,2.8,0.081,39.0,67.0,0.99602,3.53,0.68,9.3
8.3,0.24,0.46,2.4,0.069,7.0,33.0,0.99604,3.23,0.64,12.9
10.4,0.66,0.4,2.5,0.047,7.0,22.0,0.99596,3.11,0.38,11.2
9.6,0.66,0.34,1.9,0.051,3.0,9.0,0.99596,3.29,0.45,11.9
7.6,0.53,0.39,1.8,0.09,12.0,32.0,0.99623,3.42,0.57,9.7
8.4,0.44,0.43,2.5,0.232,5.0,19.0,0.99605,3.25,0.55,10.9
7.1,0.41,0.03,1.9,0.087,13.0,40.0,0.99715,3.42,0.59,9.4
7.2,0.44,0.02,2.6,0.066,18.0,22.0,0.9961,3.36,0.57,10.5
9.6,0.47,0.11,14.4,0.11,30.0,38.0,0.99921,3.17,0.9,10.0
7.0,0.46,0.34,5.3,0.155,31.0,74.0,0.99255,3.25,0.68,13.1
8.0,0.32,0.49,2.7,0.091,29.0,89.0,0.99606,3.23,0.72,10.5
10.1,0.58,0.59,13.1,0.093,1.0,21.0,0.99807,3.06,0.59,10.0
9.1,0.27,0.33,2.4,0.082,21.0,26.0,0.996,3.17,0.71,12.4
5.4,0.58,0.0,1.4,0.083,18.0,47.0,0.995,3.49,0.57,10.1
7.6,0.65,0.14,1.5,0.047,6.0,42.0,0.99603,3.5,0.45,11.0
6.8,0.6,0.08,2.1,0.106,9.0,13.0,0.99594,3.37,1.99,11.5
7.4,0.36,0.03,1.6,0.072,31.0,86.0,0.99598,3.32,0.64,9.5
11.9,0.4,0.5,1.4,0.077,15.0,20.0,0.99608,3.22,0.53,11.9
7.2,0.47,0.05,2.3,0.239,26.0,31.0,0.99787,3.34,1.05,9.6
4.8,0.48,0.04,2.2,0.062,13.0,15.0,0.99093,4.01,0.63,14.5
9.9,0.65,0.54,2.7,0.087,26.0,144.0,0.99789,3.08,0.66,10.2
9.6,0.28,0.68,2.1,0.081,6.0,106.0,0.997,3.05,0.87,10.2
7.7,0.66,0.04,2.0,0.046,5.0,46.0,0.99797,3.42,0.67,9.5
7.6,0.54,0.2,2.1,0.099,15.0,59.0,0.99784,3.36,0.57,9.1
8.1,0.48,0.31,2.2,0.422,6.0,8.0,0.99701,3.24,0.81,10.2
10.7,0.26,0.49,2.5,0.088,43.0,127.0,0.99801,3.03,0.66,9.4
9.2,0.53,0.13,2.0,0.087,15.0,44.0,0.99796,3.4,0.67,9.7
6.9,0.6,0.0,2.0,0.064,5.0,10.0,0.99604,3.54,0.56,10.1
8.0,0.73,0.17,1.6,0.158,14.0,28.0,0.9959,3.28,0.64,11.9
7.5,0.39,0.42,2.9,0.083,26.0,66.0,0.99615,3.43,0.76,10.9
11.0,0.19,0.79,1.6,0.076,10.0,31.0,0.99704,3.08,0.82,9.7
8.4,0.49,0.32,2.0,0.073,15.0,66.0,0.99601,3.17,0.67,10.1
9.7,0.34,0.22,1.9,0.057,10.0,17.0,0.99713,3.29,0.61,10.0
8.2,0.51,0.37,1.9,0.119,10.0,16.0,0.99621,3.2,0.81,11.6
7.0,0.61,0.0,2.3,0.055,10.0,13.0,0.99608,3.6,0.55,10.0
11.6,0.34,0.26,2.4,0.052,23.0,32.0,0.99897,3.37,0.5,9.9
7.8,0.82,0.03,1.9,0.084,8.0,27.0,0.99585,3.49,0.47,11.2
7.8,0.93,0.01,6.2,0.087,22.0,31.0,0.99898,3.3,0.72,9.3
7.8,0.41,0.13,2.6,0.081,32.0,24.0,0.99785,3.67,0.6,12.5
7.6,0.32,0.29,2.8,0.063,11.0,42.0,0.99604,3.4,0.62,11.6
7.3,0.58,0.04,3.2,0.066,32.0,63.0,0.99691,3.35,0.49,9.3
6.7,0.51,0.14,2.8,0.072,10.0,15.0,0.99599,3.62,0.74,12.6
9.2,0.8,0.25,2.7,0.078,5.0,16.0,0.99796,3.3,0.83,10.8
10.4,0.39,0.46,1.7,0.068,14.0,34.0,0.99798,3.27,0.59,11.0
7.8,0.72,0.08,2.7,0.095,17.0,13.0,0.99697,3.49,0.67,11.4
6.0,0.47,0.1,2.4,0.1,16.0,57.0,0.9951,3.34,0.45,9.6
8.2,0.4,0.09,2.5,0.069,20.0,100.0,0.99508,3.13,0.57,12.1
6.1,1.04,0.0,2.1,0.077,11.0,66.0,0.99414,3.48,0.51,9.9
15.0,0.46,0.63,4.4,0.065,34.0,24.0,0.99893,3.06,0.68,11.9
7.7,0.52,0.08,1.5,0.084,17.0,85.0,0.99588,3.32,0.6,10.9
10.2,0.51,0.35,3.0,0.089,9.0,13.0,0.99794,3.36,0.83,10.8
6.6,0.83,0.0,2.4,0.066,37.0,58.0,0.99694,3.56,0.57,9.1
5.2,0.58,0.02,1.6,0.058,21.0,71.0,0.99267,3.64,0.46,10.4
11.7,0.43,0.5,11.0,0.061,26.0,139.0,0.99985,3.21,0.52,9.9
8.6,0.63,0.42,6.0,0.084,33.0,83.0,0.99906,3.32,0.69,10.0
6.1,0.4,0.11,1.5,0.087,24.0,61.0,0.99121,3.54,1.08,12.6
8.9,0.53,0.4,2.2,0.081,23.0,150.0,0.99601,3.14,0.54,11.2
7.2,0.32,0.4,5.6,0.089,23.0,72.0,0.99797,3.29,0.68,9.4
6.6,0.51,0.27,2.6,0.093,19.0,75.0,0.99501,3.32,0.66,10.9
8.5,0.48,0.27,14.7,0.094,27.0,59.0,0.99802,3.23,0.69,9.5
6.2,0.48,0.09,2.0,0.109,6.0,13.0,0.99604,3.52,0.81,11.0
7.1,0.53,0.11,1.4,0.072,19.0,60.0,0.99594,3.37,0.55,10.0
7.3,0.59,0.17,4.2,0.097,7.0,14.0,0.99708,3.38,0.58,10.6
8.2,0.52,0.4,2.1,0.173,7.0,39.0,0.99812,3.14,0.67,9.4
10.4,0.42,0.34,2.9,0.099,6.0,11.0,0.99814,3.28,0.63,10.8
7.1,0.25,0.27,2.2,0.071,7.0,9.0,0.99406,3.5,0.81,14.3
7.0,0.36,0.31,2.6,0.084,4.0,11.0,0.99591,3.43,0.75,11.9
8.5,0.52,0.42,2.5,0.082,11.0,40.0,0.99767,3.31,0.69,11.0
8.4,0.39,0.49,1.7,0.067,14.0,54.0,0.99489,3.21,0.56,10.8
10.0,0.59,0.33,2.0,0.06,28.0,89.0,0.99681,3.3,0.57,10.5
8.7,0.37,0.33,2.3,0.071,20.0,112.0,0.99606,3.04,0.45,9.5
7.1,0.58,0.14,1.5,0.049,14.0,41.0,0.99414,3.25,0.58,11.0
8.4,0.36,0.39,1.6,0.096,11.0,12.0,0.99595,3.32,0.66,10.8
6.5,0.67,0.01,1.3,0.071,21.0,37.0,0.99603,3.58,0.6,9.5
7.8,0.47,0.24,2.5,0.063,6.0,13.0,0.99808,3.5,0.61,9.5
9.1,0.46,0.4,1.8,0.082,9.0,18.0,0.99709,3.14,0.73,9.8
6.9,0.41,0.15,2.3,0.074,21.0,111.0,0.99585,3.18,0.71,10.9
8.6,0.33,0.41,1.7,0.087,5.0,13.0,0.99581,3.24,0.62,11.4
7.9,0.35,0.47,2.2,0.066,45.0,128.0,0.99601,3.42,0.95,11.8
8.5,0.34,0.39,2.1,0.079,16.0,54.0,0.99692,3.15,0.57,9.4
7.6,0.7,0.01,2.0,0.089,10.0,34.0,0.99613,3.35,0.58,10.0
6.2,0.52,0.09,2.5,0.113,14.0,86.0,0.99503,3.5,0.78,10.2
8.5,0.5,0.42,2.2,0.077,31.0,72.0,0.99774,3.29,0.92,9.6
7.1,0.87,0.02,4.4,0.094,16.0,17.0,0.99696,3.41,0.73,11.8
7.1,0.68,0.19,3.2,0.091,4.0,20.0,0.9959,3.32,0.71,11.8
10.3,0.52,0.23,1.3,0.077,6.0,11.0,0.99505,3.11,0.59,11.5
8.2,0.82,0.02,2.8,0.078,22.0,42.0,0.99903,3.39,0.53,9.4
7.6,0.61,0.03,2.1,0.079,14.0,67.0,0.99723,3.35,0.61,9.5
8.7,0.25,0.47,1.6,0.097,10.0,23.0,0.99691,3.3,0.61,9.6
7.5,0.28,0.26,2.1,0.072,5.0,29.0,0.99593,3.33,0.67,10.1
8.8,0.42,0.24,2.5,0.105,23.0,78.0,0.997,3.02,1.0,10.8
11.5,0.39,0.36,1.8,0.048,9.0,54.0,0.99709,3.21,0.74,10.2
12.7,0.77,0.38,2.1,0.097,7.0,14.0,1.00197,3.3,0.66,9.3
6.5,0.59,0.02,2.0,0.091,24.0,102.0,0.99488,3.32,0.71,10.4
11.4,0.52,0.63,2.9,0.161,10.0,42.0,1.00008,3.3,0.9,10.1
11.1,0.2,0.48,2.6,0.073,20.0,37.0,0.99807,3.12,0.79,10.5
10.5,0.87,0.3,2.5,0.061,8.0,27.0,0.99999,3.23,0.61,9.5
7.7,0.57,0.14,2.0,0.049,10.0,24.0,0.99588,3.42,0.59,11.9
10.1,0.57,0.31,2.1,0.084,16.0,87.0,0.99992,3.17,0.63,9.4
10.2,0.63,0.33,1.7,0.067,11.0,41.0,0.99603,3.2,0.63,10.1
10.3,0.4,0.58,2.1,0.071,9.0,29.0,0.99679,3.18,0.66,10.9
7.8,0.27,0.48,2.2,0.12,8.0,10.0,0.99612,3.35,0.62,9.6
11.5,0.68,0.03,2.0,0.104,7.0,13.0,0.99817,3.04,0.48,9.5
5.8,0.64,0.08,1.6,0.067,29.0,93.0,0.99234,3.6,0.7,12.0
6.9,0.49,0.2,2.1,0.094,5.0,10.0,0.99591,3.37,0.58,9.5
7.9,0.51,0.37,2.3,0.079,30.0,36.0,0.99693,3.19,0.56,9.3
9.6,0.46,0.39,1.8,0.075,6.0,25.0,0.99597,3.33,0.48,10.6
11.8,0.37,0.37,2.4,0.069,6.0,11.0,1.00297,3.28,0.47,9.5
9.1,0.36,0.28,2.6,0.072,3.0,34.0,0.99694,3.36,0.78,10.6
10.2,0.36,0.21,2.0,0.077,9.0,16.0,0.99818,3.28,0.57,9.7
8.3,0.2,0.53,2.5,0.078,27.0,41.0,0.99608,3.14,0.79,11.8
6.8,0.42,0.07,2.2,0.055,20.0,69.0,0.99597,3.28,0.67,10.0
9.7,0.54,0.39,3.2,0.245,7.0,48.0,0.99815,3.13,0.56,9.4
6.8,0.49,0.02,1.9,0.067,15.0,14.0,0.99301,3.46,0.51,13.1
8.3,0.61,0.48,2.2,0.077,23.0,89.0,0.99615,3.4,0.59,10.9
7.9,0.36,0.35,4.0,0.084,17.0,42.0,0.99708,3.37,0.76,10.5
8.5,0.58,0.1,2.3,0.045,17.0,60.0,0.9978,3.34,0.56,10.6
11.2,0.43,0.49,3.6,0.057,11.0,71.0,1.00003,3.25,0.47,9.6
7.2,0.6,0.03,1.7,0.045,26.0,45.0,0.99588,3.46,0.44,9.6
6.8,0.42,0.23,1.8,0.127,27.0,90.0,0.99587,3.48,0.69,10.3
8.2,0.63,0.31,2.1,0.075,18.0,81.0,0.99607,3.13,0.58,9.8
12.0,0.28,0.53,2.1,0.107,11.0,17.0,0.99896,3.09,0.6,9.4
11.9,0.51,0.49,2.2,0.087,13.0,44.0,0.99896,3.21,0.66,9.6
7.1,0.27,0.57,2.9,0.073,15.0,35.0,0.99692,3.29,0.68,9.8
9.7,0.44,0.12,2.1,0.055,12.0,59.0,0.99594,3.12,0.53,10.2
9.4,0.43,0.48,2.0,0.084,19.0,33.0,0.99792,3.28,0.85,9.8
8.6,0.49,0.31,2.4,0.087,6.0,44.0,0.99591,3.1,0.61,11.0
11.5,0.23,0.54,1.4,0.076,10.0,57.0,0.99697,3.21,0.83,10.1
6.3,0.63,0.0,2.9,0.07,35.0,57.0,0.996,3.54,0.56,9.8
8.6,0.35,0.24,3.2,0.083,16.0,86.0,0.99711,3.34,0.68,9.8
12.1,0.6,0.46,2.8,0.076,20.0,15.0,0.99793,3.26,0.58,12.1
6.4,1.01,0.06,2.2,0.078,28.0,159.0,0.99689,3.71,0.5,9.4
6.6,0.64,0.06,2.1,0.091,32.0,33.0,0.99497,3.51,0.58,10.4
10.1,0.29,0.49,2.4,0.07,22.0,34.0,0.99897,3.27,0.76,10.2
7.1,0.26,0.41,2.2,0.084,14.0,27.0,0.99708,3.28,0.84,9.3
7.5,0.47,0.1,2.5,0.1,21.0,48.0,0.99595,3.33,1.18,10.9
7.4,0.42,0.17,1.2,0.08,6.0,8.0,0.99588,3.31,0.6,10.5
6.3,0.34,0.23,2.9,0.05,26.0,83.0,0.99115,3.48,0.64,13.6
10.6,0.65,0.37,2.1,0.069,10.0,45.0,0.99784,2.97,0.73,9.6
7.4,0.67,0.34,1.2,0.094,3.0,23.0,0.99588,3.38,0.58,9.4
7.3,0.61,0.3,1.8,0.107,8.0,34.0,0.99589,3.31,0.79,9.7
7.1,0.58,0.49,1.9,0.61,39.0,112.0,0.99595,3.21,0.77,9.3
7.8,0.8,0.04,2.1,0.05,16.0,50.0,0.99616,3.36,0.5,10.1
7.9,0.57,0.26,3.2,0.091,18.0,107.0,0.99799,3.4,0.73,9.4
10.8,0.48,0.47,2.5,0.075,14.0,28.0,0.99998,3.24,0.59,9.4
8.4,0.54,0.33,1.8,0.054,17.0,96.0,0.99588,3.4,0.59,11.9
7.4,0.32,0.48,1.9,0.07,26.0,23.0,0.99294,3.34,0.66,13.5
7.5,1.28,0.01,2.1,0.07,13.0,60.0,0.99803,3.28,0.52,9.2
9.1,0.49,0.45,1.9,0.155,23.0,26.0,0.99598,3.1,0.85,9.7
7.5,0.61,0.14,2.4,0.063,21.0,39.0,0.99598,3.4,0.57,10.9
7.0,0.5,0.16,1.6,0.072,16.0,20.0,0.99599,3.6,0.51,11.2
7.7,0.6,0.11,2.8,0.082,9.0,15.0,0.9959,3.33,0.65,12.6
7.7,0.34,0.25,3.0,0.068,18.0,23.0,0.99678,3.33,0.75,11.3
7.3,0.52,0.1,1.6,0.062,13.0,39.0,0.9959,3.36,0.67,10.2
9.3,0.25,0.02,2.1,0.042,11.0,14.0,0.99806,3.42,0.58,10.3
8.6,0.41,0.5,1.8,0.088,4.0,20.0,0.9961,3.41,0.53,10.2
9.7,0.54,0.39,1.9,0.073,25.0,58.0,0.99712,3.24,0.53,10.1
8.9,0.99,0.02,2.8,0.056,14.0,69.0,0.996,3.22,0.46,10.3
8.6,0.69,0.2,2.4,0.081,13.0,22.0,0.99812,3.37,0.64,9.5
7.3,0.51,0.02,1.5,0.062,15.0,22.0,0.994,3.3,0.54,10.3
12.9,0.6,0.58,4.9,0.074,6.0,14.0,1.00261,3.14,0.51,9.4
7.6,0.58,0.24,1.9,0.091,8.0,24.0,0.99688,3.29,0.58,9.6
6.9,0.49,0.25,6.7,0.089,28.0,93.0,0.99594,3.33,0.62,11.2
8.1,0.58,0.2,2.2,0.058,10.0,66.0,0.99698,3.32,0.8,9.5
6.6,0.95,0.01,2.1,0.061,18.0,72.0,0.99486,3.41,0.49,10.8
6.6,0.81,0.09,2.1,0.079,13.0,30.0,0.99508,3.4,0.77,11.8
10.0,0.54,0.22,2.2,0.091,5.0,23.0,1.00142,3.38,0.9,9.4
10.0,0.35,0.54,2.8,0.087,32.0,60.0,0.99716,3.2,0.58,10.5
6.0,0.8,0.01,1.9,0.066,12.0,56.0,0.99587,3.45,0.47,9.7
7.1,0.56,0.15,2.4,0.093,6.0,9.0,0.99585,3.57,1.0,14.3
7.7,0.27,0.05,1.8,0.063,30.0,66.0,0.99599,3.25,0.54,9.6
9.3,0.55,0.17,2.6,0.082,6.0,13.0,0.99811,3.28,0.86,10.2
7.3,0.54,0.2,1.9,0.065,20.0,80.0,0.99605,3.54,0.55,11.7
6.9,0.39,0.01,1.9,0.06,19.0,41.0,0.99392,3.35,0.55,9.7
6.8,0.42,0.39,2.4,0.095,6.0,48.0,0.99691,3.2,0.59,9.4
9.2,0.37,0.38,2.0,0.079,26.0,35.0,0.99792,3.22,0.58,9.7
10.0,0.62,0.11,2.0,0.088,11.0,16.0,0.99803,3.2,0.91,10.5
9.1,0.73,0.25,2.8,0.131,16.0,42.0,0.99612,3.15,0.77,11.8
8.9,0.4,0.09,1.9,0.067,10.0,29.0,0.99902,3.36,0.58,9.3
8.1,0.37,0.38,2.5,0.081,20.0,63.0,0.99509,3.28,0.58,10.9
6.6,0.64,0.03,1.5,0.083,4.0,17.0,0.99518,3.52,0.86,9.8
7.8,0.46,0.33,2.4,0.075,10.0,19.0,0.99703,3.42,0.74,10.3
7.1,0.36,0.31,1.8,0.16,6.0,22.0,0.99694,3.42,0.78,9.3
6.4,0.71,0.2,2.1,0.069,2.0,10.0,0.99454,3.73,0.6,12.8
7.4,0.42,0.48,2.4,0.05,10.0,23.0,0.99502,3.45,0.56,12.6
10.8,0.35,0.68,2.1,0.089,10.0,38.0,0.99796,3.2,0.62,9.6
13.3,0.34,0.68,1.7,0.079,8.0,32.0,0.99593,2.95,0.56,12.6
6.8,0.41,0.11,1.7,0.069,6.0,9.0,0.99588,3.39,0.58,10.4
7.1,0.4,0.27,3.0,0.059,16.0,17.0,0.99585,3.42,0.52,11.3
6.3,0.59,0.19,1.7,0.073,19.0,98.0,0.9915,3.36,0.6,11.1
4.9,0.72,0.06,2.2,0.068,12.0,111.0,0.99516,3.64,0.58,9.6
7.7,0.51,0.31,4.7,0.106,6.0,29.0,0.99799,3.37,0.59,12.0
