X2,X3,X4,X5,X6,X7,X8,X9
0.54,0.459,0.164,1.0093,0.3543,0.2005,0.33,15
0.453,0.345,0.171,0.4168,0.1384,0.0774,0.175,10
0.63,0.48,0.164,1.276,0.6421,0.2583,0.312,7
0.385,0.29,0.072,0.205,0.1235,0.0547,0.049,9
0.582,0.452,0.137,1.0519,0.5557,0.1888,0.251,6
0.372,0.255,0.094,0.1855,0.0676,0.0345,0.088,10
0.511,0.397,0.129,0.9607,0.4392,0.2381,0.243,9
0.445,0.347,0.107,0.4122,0.1565,0.1269,0.14,9
0.687,0.537,0.205,1.5857,0.6922,0.3223,0.44,12
0.619,0.483,0.157,0.9696,0.3499,0.1779,0.343,10
0.328,0.226,0.125,0.374,0.1203,0.0669,0.144,11
0.501,0.398,0.129,1.0123,0.4121,0.2416,0.265,10
0.563,0.453,0.148,0.8139,0.3132,0.2118,0.237,9
0.648,0.507,0.166,1.3302,0.6242,0.2389,0.375,11
0.661,0.512,0.166,1.2484,0.5109,0.2689,0.428,8
0.348,0.254,0.119,0.2583,0.0654,0.0523,0.155,7
0.403,0.293,0.089,0.2891,0.1536,0.0979,0.078,6
0.626,0.508,0.165,1.2887,0.6004,0.2757,0.337,6
0.531,0.411,0.128,0.5253,0.2977,0.1166,0.096,6
0.478,0.35,0.12,0.9518,0.5424,0.2128,0.205,9
0.625,0.492,0.156,1.3115,0.5019,0.3028,0.418,9
0.525,0.417,0.103,0.5856,0.2852,0.1282,0.126,11
0.506,0.379,0.14,0.5426,0.181,0.1016,0.225,7
0.455,0.35,0.16,0.6116,0.2505,0.1398,0.176,11
0.573,0.452,0.185,0.8197,0.2865,0.1711,0.274,12
0.567,0.419,0.143,0.4428,0.2129,0.1124,0.095,7
0.465,0.369,0.151,0.5283,0.2268,0.1034,0.158,9
0.256,0.179,0.076,0.1509,0.0817,0.0264,0.035,6
0.537,0.4,0.166,0.7737,0.2476,0.1449,0.268,15
0.391,0.323,0.119,0.5289,0.1881,0.1251,0.178,10
0.531,0.39,0.138,0.6594,0.3954,0.1021,0.162,9
0.67,0.533,0.196,1.4597,0.5975,0.3584,0.406,9
0.535,0.438,0.154,0.9533,0.4437,0.2178,0.244,8
0.55,0.462,0.161,1.0047,0.2626,0.2254,0.368,15
0.551,0.401,0.152,0.8099,0.3705,0.1751,0.174,7
0.467,0.384,0.146,0.5529,0.196,0.0718,0.25,9
0.667,0.536,0.185,1.6039,0.7517,0.3071,0.419,15
0.675,0.532,0.192,1.3653,0.5437,0.3416,0.403,16
0.467,0.374,0.133,0.3536,0.1701,0.0709,0.085,10
0.484,0.356,0.129,0.5377,0.2934,0.0885,0.145,9
0.313,0.245,0.076,0.1125,0.0418,0.0248,0.027,8
0.59,0.456,0.182,1.3307,0.7043,0.2838,0.307,8
0.489,0.387,0.119,0.4115,0.19,0.0822,0.12,7
0.458,0.377,0.167,0.4143,0.1844,0.0429,0.164,15
0.54,0.428,0.121,0.6596,0.2722,0.1571,0.17,10
0.572,0.45,0.16,0.914,0.3968,0.2,0.246,8
0.477,0.381,0.118,0.9536,0.3252,0.2406,0.292,12
0.568,0.436,0.153,1.0851,0.5459,0.2139,0.255,9
0.484,0.411,0.148,0.7181,0.29,0.1304,0.249,10
0.451,0.348,0.094,0.3627,0.1406,0.1249,0.073,5
0.593,0.468,0.176,1.14,0.396,0.2103,0.42,19
0.623,0.51,0.163,1.3416,0.4697,0.338,0.402,10
0.268,0.184,0.1,0.1549,0.0724,0.0429,0.037,8
0.637,0.485,0.161,1.0869,0.4233,0.2206,0.357,11
0.726,0.576,0.238,1.9398,0.7558,0.5057,0.596,9
0.714,0.549,0.197,1.6123,0.6638,0.3226,0.495,15
0.282,0.228,0.119,0.1905,0.0662,0.0535,0.059,6
0.454,0.393,0.145,0.5031,0.1465,0.1298,0.189,11
0.521,0.397,0.151,0.6093,0.2342,0.143,0.208,8
0.507,0.369,0.149,0.4936,0.1485,0.1173,0.197,9
0.549,0.415,0.18,0.9674,0.3805,0.1769,0.315,15
0.564,0.452,0.15,0.8105,0.3718,0.1487,0.246,6
0.437,0.318,0.123,0.5104,0.1871,0.1023,0.202,12
0.622,0.498,0.168,1.2218,0.5541,0.2578,0.333,9
0.621,0.483,0.169,1.1133,0.4796,0.2553,0.275,8
0.448,0.344,0.091,0.3948,0.1005,0.0751,0.158,13
0.451,0.358,0.167,0.6788,0.3732,0.1813,0.135,6
0.654,0.512,0.169,1.5781,0.6115,0.3494,0.446,14
0.619,0.489,0.168,0.9197,0.4346,0.1892,0.265,11
0.673,0.535,0.184,1.5253,0.609,0.3883,0.431,15
0.634,0.501,0.189,1.7634,0.6891,0.4445,0.494,14
0.603,0.475,0.212,1.4491,0.5528,0.3564,0.441,12
0.55,0.393,0.164,1.1412,0.6348,0.2741,0.206,8
0.446,0.35,0.126,0.5601,0.2385,0.132,0.189,10
0.192,0.155,0.082,0.0337,0.0165,0.0024,0.018,6
0.543,0.416,0.148,0.9692,0.3956,0.2037,0.273,10
0.585,0.44,0.157,0.9116,0.4512,0.1596,0.251,15
0.309,0.224,0.087,0.2298,0.1635,0.0354,0.063,4
0.431,0.317,0.071,0.4129,0.2092,0.0744,0.113,6
0.324,0.279,0.112,0.4593,0.1946,0.0695,0.151,6
0.578,0.449,0.161,0.9865,0.4437,0.1628,0.304,11
0.739,0.577,0.215,2.2026,0.8913,0.429,0.677,21
0.563,0.431,0.131,0.718,0.3334,0.1637,0.205,10
0.613,0.468,0.116,0.9523,0.4039,0.1567,0.294,16
0.479,0.359,0.13,0.6513,0.2874,0.1313,0.183,7
0.604,0.471,0.109,1.0753,0.4952,0.2307,0.272,8
0.438,0.377,0.119,0.5055,0.1874,0.133,0.146,8
0.548,0.441,0.089,0.6075,0.2343,0.1323,0.204,9
0.571,0.448,0.143,0.6904,0.2462,0.1385,0.237,16
0.308,0.251,0.107,0.3442,0.1051,0.0668,0.168,9
0.454,0.342,0.145,0.6715,0.2541,0.2238,0.161,11
0.622,0.495,0.169,1.379,0.5925,0.294,0.39,11
0.7,0.562,0.176,1.7406,0.7527,0.3793,0.465,20
0.259,0.187,0.074,0.1559,0.1035,0.0414,0.023,7
0.393,0.29,0.092,0.4478,0.195,0.0737,0.159,8
0.497,0.384,0.094,0.3335,0.1694,0.1001,0.068,4
0.603,0.459,0.176,0.7878,0.3803,0.1587,0.212,8
0.583,0.456,0.164,0.7654,0.3164,0.2072,0.191,7
0.629,0.488,0.156,1.2807,0.4648,0.2325,0.43,22
0.644,0.517,0.173,1.1208,0.3855,0.267,0.366,14
0.671,0.529,0.155,1.8347,0.7336,0.5026,0.488,9
0.613,0.498,0.185,1.2498,0.5448,0.2581,0.34,13
0.311,0.211,0.091,0.1949,0.0723,0.0458,0.061,8
0.431,0.354,0.12,0.2334,0.0765,0.0296,0.145,12
0.633,0.492,0.173,1.3112,0.5724,0.2941,0.36,18
0.272,0.207,0.117,0.2162,0.0954,0.0987,0.034,6
0.501,0.395,0.12,0.8832,0.3619,0.1726,0.295,11
0.649,0.526,0.166,1.3235,0.4577,0.3274,0.404,11
0.719,0.574,0.224,1.7011,0.6611,0.3903,0.498,16
0.342,0.255,0.027,0.1101,0.0821,0.0137,0.027,8
0.722,0.57,0.225,2.2426,1.1219,0.4245,0.619,20
0.413,0.308,0.113,0.2747,0.1449,0.0647,0.09,8
0.53,0.444,0.181,1.1382,0.4691,0.3118,0.316,7
0.72,0.557,0.218,1.9734,0.9421,0.4472,0.525,8
0.516,0.415,0.163,0.9766,0.375,0.1775,0.336,13
0.619,0.489,0.134,1.0641,0.5403,0.2166,0.241,10
0.58,0.464,0.155,1.1137,0.576,0.2442,0.261,6
0.673,0.534,0.122,1.5055,0.6469,0.3838,0.338,10
0.666,0.529,0.209,1.7835,0.8645,0.3575,0.471,10
0.534,0.417,0.123,0.5688,0.2405,0.0975,0.217,9
0.618,0.486,0.131,1.3405,0.5857,0.2826,0.395,11
0.569,0.418,0.109,0.9183,0.4689,0.243,0.203,7
0.658,0.518,0.178,1.0453,0.4421,0.2446,0.28,11
0.664,0.52,0.209,1.9814,0.8953,0.4047,0.626,11
0.306,0.228,0.086,0.239,0.1155,0.0392,0.056,7
0.631,0.495,0.173,1.5637,0.695,0.2912,0.456,11
0.55,0.424,0.168,0.8939,0.4198,0.1835,0.191,10
0.717,0.557,0.189,2.0259,0.8667,0.5037,0.578,12
0.625,0.479,0.167,1.1434,0.4301,0.2375,0.367,15
0.409,0.341,0.074,0.1479,0.0536,0.0337,0.051,10
0.416,0.349,0.159,0.302,0.1122,0.0871,0.063,6
0.55,0.404,0.123,0.9842,0.565,0.2015,0.207,6
0.214,0.155,0.047,0.002,0.0064,0.0042,0.002,4
0.658,0.525,0.212,1.5076,0.6399,0.3326,0.416,9
0.454,0.351,0.113,0.5791,0.2178,0.14,0.183,7
0.463,0.385,0.088,0.4945,0.1254,0.1429,0.156,6
0.258,0.205,0.07,0.0187,0.001,0.0076,0.025,8
0.529,0.404,0.119,1.0281,0.4039,0.2301,0.292,14
0.668,0.518,0.157,1.369,0.5708,0.3045,0.415,13
0.631,0.502,0.164,1.4561,0.6754,0.3408,0.384,11
0.488,0.386,0.143,0.5374,0.3215,0.0822,0.115,11
0.443,0.368,0.099,0.5975,0.1676,0.1223,0.243,12
0.738,0.58,0.221,2.3519,0.9982,0.5217,0.694,15
0.516,0.374,0.139,0.7465,0.3146,0.1817,0.18,11
0.553,0.432,0.11,0.8263,0.4142,0.1727,0.181,7
0.415,0.344,0.112,0.4905,0.1715,0.0776,0.194,8
0.493,0.383,0.077,0.5671,0.2987,0.1904,0.109,5
0.309,0.245,0.062,0.1214,0.029,0.0192,0.08,8
0.51,0.418,0.105,0.3813,0.0912,0.0639,0.189,15
0.442,0.359,0.086,0.51,0.2625,0.1197,0.095,10
0.385,0.256,0.099,0.3084,0.1393,0.0684,0.096,9
0.445,0.329,0.142,0.462,0.1677,0.0896,0.165,8
0.601,0.468,0.15,1.0053,0.5256,0.2192,0.256,6
0.367,0.261,0.106,0.474,0.1844,0.0619,0.199,9
0.361,0.283,0.078,0.0756,0.0264,0.016,0.012,6
0.261,0.174,0.07,0.041,0.0253,0.0058,0.018,6
0.534,0.41,0.092,0.4926,0.2059,0.0964,0.144,8
0.449,0.353,0.073,0.5461,0.26,0.1429,0.134,9
0.611,0.482,0.173,1.1292,0.459,0.2605,0.29,13
0.494,0.396,0.137,0.6071,0.2198,0.1549,0.172,8
0.64,0.505,0.178,1.3321,0.6159,0.2925,0.36,11
0.599,0.48,0.136,0.9863,0.3457,0.2734,0.298,11
0.59,0.453,0.109,0.7983,0.4,0.2068,0.151,11
0.618,0.466,0.142,0.7937,0.3623,0.1286,0.242,14
0.642,0.509,0.156,1.3775,0.6662,0.2624,0.362,16
0.45,0.304,0.118,0.3367,0.2002,0.0421,0.078,10
0.463,0.335,0.114,0.3902,0.2744,0.0923,0.062,7
0.553,0.423,0.125,0.9142,0.5475,0.1709,0.163,7
0.647,0.521,0.15,1.271,0.5157,0.2169,0.43,15
0.542,0.428,0.106,0.8342,0.4355,0.1474,0.224,4
0.447,0.337,0.082,0.3201,0.2614,0.0373,0.06,5
0.509,0.384,0.1,0.8635,0.3449,0.2079,0.183,9
0.569,0.456,0.167,1.0736,0.3672,0.2238,0.355,12
0.431,0.36,0.117,0.7652,0.2903,0.1639,0.237,9
0.452,0.368,0.109,0.482,0.1521,0.1153,0.161,14
0.581,0.474,0.179,1.0637,0.4969,0.2275,0.293,7
0.655,0.522,0.15,1.3217,0.5656,0.2705,0.386,15
0.265,0.18,0.076,0.0873,0.0423,0.005,0.03,5
0.558,0.443,0.154,0.7492,0.2383,0.1308,0.266,14
0.643,0.5,0.208,1.5091,0.5899,0.3444,0.458,16
0.727,0.573,0.225,1.9865,0.8535,0.4073,0.679,13
0.623,0.474,0.144,1.3211,0.5953,0.2692,0.351,10
0.619,0.483,0.125,1.2173,0.5777,0.2553,0.283,9
0.486,0.382,0.14,0.8117,0.322,0.1299,0.238,8
0.443,0.356,0.07,0.2423,0.0883,0.0305,0.123,11
0.275,0.193,0.104,0.1608,0.0697,0.027,0.054,8
0.456,0.38,0.126,0.6346,0.3059,0.0921,0.194,11
0.515,0.398,0.128,0.9193,0.348,0.1966,0.281,13
0.5,0.422,0.116,0.8965,0.3667,0.2127,0.254,11
0.452,0.356,0.121,0.2215,0.1352,0.0661,0.038,7
0.567,0.447,0.137,1.0208,0.3757,0.2527,0.273,10
0.497,0.389,0.131,0.502,0.2473,0.1391,0.127,5
0.687,0.551,0.184,1.7142,0.6222,0.3777,0.508,18
0.642,0.491,0.162,1.2093,0.4145,0.2289,0.395,18
0.364,0.295,0.086,0.3383,0.1544,0.1063,0.08,11
0.633,0.501,0.174,1.3847,0.5628,0.3534,0.428,10
0.429,0.286,0.073,0.2321,0.1084,0.1093,0.053,9
0.593,0.479,0.182,1.3886,0.6467,0.3229,0.346,9
0.459,0.386,0.128,0.7587,0.2654,0.1238,0.241,9
0.449,0.352,0.12,0.4761,0.287,0.0654,0.107,7
0.584,0.474,0.178,0.8264,0.2786,0.1398,0.305,9
0.641,0.514,0.2,1.4762,0.5856,0.358,0.414,17
0.336,0.237,0.099,0.1276,0.0453,0.0103,0.048,6
0.422,0.341,0.068,0.2087,0.1015,0.0208,0.064,9
0.373,0.299,0.083,0.2237,0.1067,0.0613,0.073,7
0.252,0.17,0.094,0.0615,0.0144,0.0144,0.026,7
0.407,0.336,0.084,0.1867,0.0298,0.0352,0.147,11
0.602,0.459,0.14,1.1239,0.5406,0.2031,0.293,11
0.31,0.247,0.113,0.1468,0.0329,0.0205,0.097,9
0.444,0.348,0.105,0.5408,0.2342,0.0904,0.161,9
0.553,0.431,0.158,0.5687,0.2342,0.1032,0.206,8
0.659,0.525,0.176,1.4291,0.6661,0.3222,0.334,11
0.662,0.529,0.182,1.5309,0.703,0.3907,0.366,9
0.579,0.454,0.151,0.9348,0.4975,0.2417,0.197,9
0.636,0.509,0.129,1.3313,0.4796,0.295,0.444,10
0.612,0.477,0.164,1.2063,0.5187,0.2383,0.369,11
0.436,0.327,0.11,0.3143,0.1597,0.0706,0.067,9
0.601,0.476,0.169,1.1433,0.4328,0.2616,0.332,13
0.619,0.48,0.168,1.2631,0.5697,0.2578,0.385,9
0.642,0.49,0.188,1.46,0.6648,0.3136,0.375,9
0.571,0.438,0.153,1.2079,0.512,0.2371,0.328,11
0.635,0.476,0.202,1.5599,0.8626,0.3879,0.333,10
0.379,0.302,0.086,0.3229,0.0872,0.0878,0.11,9
0.374,0.287,0.1,0.3438,0.1188,0.095,0.088,9
0.547,0.439,0.112,0.6446,0.2789,0.1134,0.193,8
0.719,0.567,0.218,2.1328,1.0331,0.4068,0.596,16
0.532,0.41,0.132,0.6806,0.3148,0.1418,0.199,9
0.69,0.539,0.179,1.6024,0.6164,0.328,0.478,17
0.717,0.568,0.203,1.5899,0.5786,0.3886,0.474,19
0.6,0.477,0.171,0.8293,0.2869,0.1806,0.291,11
0.571,0.445,0.137,0.5166,0.1788,0.1081,0.196,10
0.605,0.472,0.164,1.2828,0.4816,0.2713,0.35,12
0.535,0.419,0.125,0.6587,0.3329,0.1524,0.161,6
0.646,0.503,0.208,0.943,0.4531,0.236,0.227,10
0.653,0.515,0.195,1.3171,0.5862,0.3163,0.376,10
0.68,0.531,0.191,1.4835,0.7228,0.3223,0.362,9
0.352,0.246,0.067,0.1464,0.0753,0.0261,0.044,6
0.552,0.422,0.134,0.9123,0.4696,0.1928,0.231,6
0.534,0.433,0.155,0.9165,0.3836,0.171,0.268,11
0.36,0.297,0.103,0.3609,0.1446,0.0834,0.126,6
0.521,0.404,0.117,0.5802,0.2287,0.1313,0.166,8
0.694,0.551,0.225,1.7775,0.7469,0.3111,0.562,21
0.62,0.477,0.162,1.5846,0.6109,0.4035,0.411,9
0.316,0.229,0.086,0.0862,0.0224,0.0102,0.039,9
0.721,0.565,0.173,2.211,1.0785,0.5432,0.502,10
0.55,0.421,0.164,0.8415,0.2761,0.2258,0.236,10
0.512,0.415,0.157,0.7661,0.3239,0.2264,0.197,9
0.58,0.448,0.166,0.6062,0.2888,0.1437,0.153,12
0.712,0.571,0.208,2.1851,0.9516,0.4562,0.62,11
0.256,0.187,0.075,0.0612,0.0193,0.0103,0.029,7
0.507,0.401,0.13,0.8507,0.342,0.2337,0.26,9
0.552,0.443,0.151,1.0527,0.4087,0.2107,0.331,11
0.584,0.449,0.142,0.751,0.2772,0.1826,0.231,8
0.59,0.471,0.157,1.1284,0.4437,0.189,0.346,17
0.463,0.354,0.149,0.4949,0.2097,0.0958,0.188,16
0.341,0.272,0.019,0.1199,0.0477,0.028,0.034,7
0.552,0.426,0.148,0.699,0.2107,0.187,0.267,10
0.182,0.125,0.064,0.0384,0.0283,0.0198,0.002,5
0.542,0.431,0.102,0.5558,0.2635,0.0731,0.216,8
0.699,0.549,0.198,1.4767,0.7177,0.3384,0.332,12
0.394,0.308,0.082,0.6423,0.3077,0.1116,0.199,10
0.222,0.173,0.049,0.1262,0.0392,0.023,0.052,9
0.66,0.53,0.176,2.0853,1.0265,0.4054,0.543,8
0.693,0.53,0.211,1.9331,0.818,0.4412,0.493,16
0.739,0.577,0.242,1.8763,0.7785,0.4016,0.546,17
0.577,0.457,0.149,0.5944,0.2895,0.0957,0.184,9
0.556,0.423,0.167,0.961,0.4527,0.2406,0.255,9
0.613,0.496,0.139,1.0508,0.4621,0.215,0.308,11
0.472,0.336,0.15,0.6011,0.3851,0.1576,0.075,8
0.308,0.22,0.089,0.2978,0.1324,0.0753,0.076,8
0.63,0.478,0.144,1.4975,0.6347,0.3169,0.41,13
0.426,0.348,0.085,0.1779,0.0817,0.0593,0.068,6
0.695,0.553,0.191,1.6947,0.6881,0.3548,0.483,17
0.555,0.427,0.124,0.9554,0.5573,0.1673,0.216,9
0.597,0.484,0.147,1.207,0.5565,0.276,0.304,15
0.447,0.342,0.135,0.3728,0.1789,0.1573,0.062,8
0.416,0.356,0.125,0.2155,0.081,0.0323,0.103,11
0.57,0.42,0.154,0.6947,0.3276,0.1712,0.172,8
0.642,0.516,0.171,1.5636,0.6156,0.2763,0.517,21
0.64,0.496,0.157,1.2688,0.5417,0.3142,0.303,10
0.519,0.423,0.143,0.8299,0.2586,0.2034,0.3,15
0.53,0.413,0.144,0.6525,0.3288,0.154,0.154,7
0.42,0.323,0.086,0.6589,0.265,0.1399,0.2,7
0.186,0.14,0.057,0.0843,0.0272,0.0141,0.026,8
0.393,0.281,0.079,0.3214,0.1573,0.0439,0.12,8
0.494,0.358,0.14,0.538,0.1827,0.156,0.173,11
0.523,0.414,0.148,0.7095,0.275,0.1311,0.214,12
0.432,0.313,0.117,0.4278,0.2284,0.0991,0.094,8
0.33,0.257,0.121,0.5339,0.1449,0.1087,0.214,8
0.308,0.239,0.103,0.0881,0.0569,0.0196,0.008,7
0.665,0.519,0.184,1.0668,0.4444,0.1932,0.333,20
0.409,0.282,0.099,0.3301,0.2297,0.103,0.041,5
0.605,0.466,0.144,1.0738,0.4905,0.2287,0.312,11
0.572,0.443,0.156,1.0384,0.5343,0.1794,0.279,11
0.633,0.51,0.138,1.2827,0.6019,0.2261,0.342,11
0.454,0.377,0.118,0.6068,0.1943,0.1936,0.152,8
0.206,0.164,0.025,0.1084,0.0631,0.0252,0.014,4
0.555,0.406,0.112,0.728,0.3679,0.2017,0.141,8
0.611,0.476,0.127,1.07,0.4345,0.2619,0.33,9
0.508,0.418,0.13,0.4414,0.2308,0.0819,0.16,10
0.705,0.567,0.181,1.8325,0.8471,0.3852,0.515,10
0.614,0.478,0.168,1.1641,0.5733,0.2164,0.284,10
0.568,0.457,0.154,0.6195,0.2263,0.1191,0.246,9
0.71,0.573,0.227,1.7673,0.6649,0.3892,0.523,18
0.565,0.446,0.125,0.9077,0.4146,0.1967,0.2,9
0.508,0.403,0.136,0.5902,0.2663,0.0964,0.188,8
0.526,0.412,0.118,0.4716,0.2175,0.0963,0.12,11
0.372,0.302,0.084,0.2282,0.075,0.0882,0.068,5
0.606,0.465,0.153,0.9897,0.4723,0.2224,0.266,11
0.472,0.373,0.127,0.4879,0.1229,0.1134,0.219,11
0.699,0.544,0.199,1.6147,0.7158,0.3129,0.445,10
0.61,0.477,0.153,1.1523,0.5513,0.254,0.29,13
0.568,0.429,0.144,0.6949,0.4232,0.1452,0.146,12
0.633,0.503,0.173,1.2606,0.5232,0.2831,0.354,7
0.578,0.456,0.133,0.8486,0.4148,0.1576,0.199,9
0.662,0.528,0.196,1.2981,0.5445,0.2237,0.43,18
0.651,0.508,0.175,1.2424,0.5202,0.2655,0.349,15
0.361,0.237,0.029,0.1988,0.1143,0.0605,0.035,9
0.629,0.488,0.134,1.1874,0.5034,0.2224,0.322,10
0.648,0.516,0.156,1.4916,0.5585,0.3047,0.46,10
0.67,0.518,0.19,1.1567,0.457,0.226,0.35,14
0.621,0.475,0.131,0.9092,0.3494,0.1663,0.299,16
0.645,0.513,0.186,1.5992,0.6809,0.362,0.45,11
0.656,0.52,0.204,1.8566,0.8745,0.4063,0.481,11
0.652,0.513,0.172,1.6019,0.7168,0.3313,0.413,10
0.587,0.473,0.154,0.9496,0.3922,0.2626,0.246,11
0.485,0.36,0.133,0.532,0.32,0.0632,0.126,7
0.659,0.516,0.163,1.4537,0.627,0.3804,0.372,11
0.529,0.412,0.111,0.8883,0.5591,0.2042,0.146,10
0.657,0.524,0.185,1.7622,0.9144,0.3459,0.457,9
0.482,0.387,0.13,0.3317,0.124,0.1123,0.08,7
0.616,0.497,0.16,1.4708,0.7043,0.3184,0.349,8
0.48,0.372,0.137,0.309,0.2055,0.0728,0.077,8
0.616,0.484,0.158,1.2054,0.3997,0.2316,0.402,21
0.551,0.41,0.148,0.6271,0.3043,0.0965,0.205,8
0.404,0.333,0.098,0.3842,0.1241,0.0804,0.13,7
0.688,0.543,0.207,1.3051,0.6433,0.2682,0.299,11
0.526,0.406,0.116,0.6967,0.3118,0.1156,0.246,11
0.527,0.425,0.14,0.9636,0.3561,0.2443,0.307,9
0.256,0.168,0.078,0.1592,0.0509,0.033,0.077,6
0.65,0.513,0.163,1.1449,0.4738,0.231,0.362,15
0.64,0.503,0.197,1.3249,0.5018,0.3249,0.386,10
0.425,0.322,0.09,0.4993,0.293,0.0824,0.095,8
0.697,0.537,0.174,1.7131,0.6751,0.4396,0.426,10
0.466,0.353,0.128,0.4588,0.2621,0.0955,0.075,8
0.618,0.491,0.195,0.89,0.2498,0.2518,0.271,9
0.579,0.456,0.154,0.9822,0.3848,0.1885,0.354,8
0.64,0.494,0.131,1.038,0.5161,0.2334,0.251,9
0.702,0.539,0.186,1.8234,0.7695,0.3967,0.473,12
0.608,0.489,0.139,1.272,0.6226,0.2572,0.305,9
0.233,0.177,0.077,0.0889,0.0163,0.0204,0.05,7
0.459,0.371,0.102,0.2462,0.085,0.0708,0.103,8
0.44,0.349,0.14,0.4338,0.2197,0.1017,0.117,8
0.409,0.282,0.089,0.1622,0.0833,0.0285,0.06,8
0.513,0.391,0.107,0.9523,0.4407,0.2307,0.24,9
0.575,0.453,0.148,0.5539,0.2065,0.1041,0.245,8
0.646,0.515,0.18,1.5884,0.8387,0.3188,0.421,10
0.54,0.434,0.165,0.454,0.1689,0.1391,0.14,10
0.506,0.403,0.134,1.0945,0.4357,0.2376,0.31,11
0.498,0.39,0.104,0.5039,0.2377,0.0966,0.157,7
0.734,0.571,0.189,1.8306,0.7279,0.3505,0.572,23
0.424,0.311,0.143,0.6897,0.293,0.1851,0.2,8
0.602,0.468,0.131,0.8298,0.3612,0.1951,0.233,10
0.556,0.44,0.163,1.0591,0.4052,0.2434,0.292,8
0.317,0.235,0.072,0.0982,0.0699,0.0122,0.017,6
0.39,0.335,0.133,0.4171,0.1233,0.0817,0.182,8
0.733,0.58,0.223,2.0895,0.7849,0.3969,0.784,22
0.63,0.457,0.154,0.9278,0.3697,0.2047,0.281,11
0.661,0.527,0.163,1.7601,0.9038,0.4539,0.376,8
0.645,0.496,0.15,1.3229,0.704,0.2573,0.3,14
0.649,0.523,0.18,1.5076,0.6251,0.3282,0.418,13
0.593,0.457,0.169,1.0396,0.4047,0.2268,0.331,14
0.4,0.324,0.118,0.4931,0.1688,0.0776,0.233,7
0.621,0.478,0.168,1.212,0.5579,0.265,0.301,7
0.253,0.199,0.083,0.1709,0.1007,0.034,0.04,6
0.183,0.113,0.0,0.0153,0.0372,0.0005,0.002,6
0.55,0.409,0.17,0.8536,0.3899,0.1353,0.261,8
0.375,0.294,0.109,0.4464,0.2485,0.0831,0.09,7
0.456,0.398,0.078,0.3896,0.1144,0.09,0.129,8
0.491,0.38,0.117,0.7607,0.2728,0.1672,0.244,9
0.652,0.511,0.17,1.5908,0.7808,0.3445,0.375,9
0.239,0.178,0.149,0.1585,0.0503,0.0409,0.043,9
0.43,0.329,0.148,0.4949,0.1999,0.0932,0.196,10
0.386,0.286,0.072,0.1758,0.077,0.0291,0.047,8
0.544,0.417,0.13,0.9569,0.4299,0.1908,0.281,14
0.455,0.345,0.112,0.4861,0.1828,0.1173,0.163,11
0.585,0.454,0.159,0.6908,0.3602,0.1516,0.153,10
0.442,0.352,0.1,0.4062,0.2032,0.087,0.091,11
0.521,0.413,0.156,0.5737,0.2084,0.1439,0.161,9
0.435,0.346,0.115,0.2396,0.0969,0.0633,0.114,8
0.475,0.33,0.128,0.4853,0.2421,0.0998,0.124,10
0.661,0.508,0.175,1.4221,0.6701,0.3013,0.368,11
0.704,0.55,0.248,1.5936,0.6246,0.3875,0.505,18
0.634,0.484,0.191,1.0626,0.4429,0.2316,0.29,11
0.375,0.276,0.096,0.2978,0.1763,0.0588,0.082,5
0.562,0.451,0.144,0.8479,0.3451,0.2092,0.199,10
0.25,0.17,0.092,0.0878,0.0268,0.012,0.033,8
0.636,0.482,0.203,1.3707,0.6041,0.2723,0.423,10
0.61,0.493,0.141,1.1176,0.4493,0.237,0.327,9
0.652,0.524,0.176,1.3303,0.4947,0.2949,0.443,9
0.728,0.572,0.199,2.2656,0.9761,0.5148,0.651,18
0.442,0.333,0.118,0.5483,0.2012,0.1684,0.159,8
0.516,0.379,0.14,0.9078,0.4858,0.2032,0.21,8
0.42,0.334,0.062,0.5732,0.2455,0.1314,0.147,8
0.439,0.318,0.128,0.3079,0.1972,0.0963,0.055,5
0.583,0.457,0.159,0.5942,0.1629,0.1074,0.276,17
0.606,0.481,0.135,1.1527,0.4561,0.3103,0.312,9
0.5,0.373,0.149,0.2498,0.107,0.0672,0.084,13
0.6,0.486,0.156,1.2762,0.4976,0.3043,0.39,15
0.351,0.27,0.081,0.4103,0.1788,0.1268,0.103,9
0.39,0.336,0.093,0.4842,0.202,0.0844,0.158,6
0.561,0.438,0.183,0.957,0.4312,0.1779,0.254,8
0.533,0.37,0.149,0.4111,0.2657,0.1355,0.057,8
0.484,0.346,0.123,0.5616,0.3473,0.1449,0.088,8
0.504,0.382,0.087,0.6274,0.4266,0.1049,0.107,6
0.625,0.482,0.168,1.243,0.51,0.2777,0.357,11
0.62,0.473,0.194,1.0594,0.4945,0.2355,0.28,10
0.535,0.391,0.137,0.8503,0.3776,0.2087,0.219,7
0.424,0.284,0.09,0.3462,0.0865,0.0865,0.154,11
0.589,0.466,0.165,0.9012,0.4262,0.1703,0.264,9
0.57,0.45,0.148,1.0434,0.307,0.2182,0.347,10
0.706,0.542,0.198,1.4693,0.6705,0.3575,0.393,11
0.365,0.289,0.142,0.3949,0.1055,0.0738,0.2,12
0.494,0.393,0.114,0.3452,0.1091,0.0716,0.144,9
0.485,0.389,0.144,0.7886,0.2677,0.1931,0.242,11
0.439,0.367,0.116,0.2163,0.0956,0.0418,0.076,9
0.413,0.309,0.137,0.4905,0.2591,0.1154,0.105,7
