X2,X3,X4,X5,X6,X7,X8,X9
0.59,0.473,0.118,0.99,0.303,0.165,0.359,12.718
0.744,0.583,0.184,1.944,0.868,0.428,0.504,16.201
0.608,0.485,0.135,1.251,0.506,0.243,0.394,13.387
0.457,0.348,0.107,0.366,0.162,0.059,0.108,7.0
0.61,0.493,0.155,0.995,0.34,0.234,0.308,10.0
0.429,0.326,0.1,0.591,0.243,0.18,0.148,10.0
0.673,0.537,0.194,1.618,0.724,0.313,0.449,11.0
0.408,0.285,0.116,0.323,0.196,0.079,0.07,8.0
0.592,0.446,0.175,0.979,0.333,0.233,0.327,15.701
0.486,0.367,0.121,0.608,0.258,0.163,0.223,9.0
0.645,0.503,0.172,1.366,0.697,0.27,0.341,5.331
0.623,0.506,0.188,1.074,0.466,0.22,0.314,11.812
0.648,0.495,0.144,1.343,0.634,0.388,0.287,11.552
0.561,0.432,0.119,0.894,0.45,0.189,0.23,9.0
0.583,0.451,0.147,1.032,0.537,0.209,0.248,8.0
0.495,0.381,0.112,0.84,0.389,0.233,0.231,7.0
0.618,0.482,0.148,0.982,0.5,0.222,0.232,7.0
0.579,0.457,0.127,0.796,0.374,0.141,0.188,11.0
0.611,0.473,0.163,1.177,0.531,0.246,0.331,11.173
0.631,0.487,0.188,1.098,0.567,0.222,0.252,12.932
0.628,0.509,0.187,1.517,0.601,0.324,0.466,11.76
0.628,0.493,0.143,1.176,0.539,0.285,0.314,11.824
0.572,0.434,0.171,0.621,0.24,0.107,0.255,8.0
0.474,0.392,0.088,0.444,0.244,0.087,0.124,8.0
0.342,0.305,0.091,0.588,0.264,0.116,0.207,9.0
0.437,0.355,0.122,0.595,0.282,0.15,0.13,12.514
0.622,0.492,0.148,1.294,0.576,0.328,0.31,8.0
0.675,0.537,0.171,1.443,0.748,0.349,0.314,7.0
0.417,0.321,0.093,0.322,0.187,0.104,0.077,9.0
0.636,0.485,0.166,1.134,0.493,0.281,0.33,8.0
0.532,0.435,0.147,0.924,0.485,0.162,0.261,11.0
0.394,0.319,0.084,0.278,0.16,0.067,0.06,5.602
0.442,0.341,0.154,1.011,0.438,0.193,0.3,11.0
0.629,0.48,0.195,1.088,0.461,0.229,0.356,20.913
0.546,0.443,0.153,0.691,0.307,0.182,0.156,8.0
0.657,0.518,0.207,1.472,0.528,0.309,0.516,15.134
0.634,0.504,0.134,1.007,0.497,0.212,0.248,9.0
0.616,0.48,0.164,0.912,0.352,0.231,0.273,9.0
0.608,0.476,0.108,1.143,0.461,0.283,0.323,9.0
0.381,0.319,0.123,0.24,0.072,0.077,0.102,9.0
0.624,0.486,0.177,1.517,0.569,0.342,0.477,14.28
0.453,0.345,0.104,0.59,0.3,0.14,0.154,7.0
0.402,0.282,0.072,0.087,0.066,0.025,0.016,4.071
0.327,0.214,0.067,0.098,0.06,0.03,0.021,3.172
0.642,0.507,0.17,1.25,0.554,0.246,0.322,6.0
0.343,0.266,0.142,0.271,0.065,0.079,0.113,7.0
0.494,0.368,0.122,0.504,0.322,0.098,0.109,11.0
0.421,0.324,0.146,0.675,0.245,0.112,0.255,9.0
0.499,0.407,0.157,0.368,0.16,0.105,0.107,8.0
0.72,0.557,0.197,2.001,0.929,0.471,0.497,11.0
0.609,0.46,0.181,1.225,0.623,0.232,0.304,8.0
0.642,0.51,0.176,1.33,0.676,0.318,0.294,9.0
0.618,0.494,0.166,1.128,0.484,0.232,0.326,14.409
0.519,0.372,0.1,0.532,0.274,0.095,0.145,11.0
0.517,0.42,0.088,0.57,0.227,0.132,0.169,8.0
0.436,0.281,0.092,0.183,0.099,0.041,0.065,9.0
0.759,0.598,0.214,1.872,0.891,0.411,0.432,22.285
0.575,0.447,0.156,0.911,0.408,0.255,0.211,10.0
0.585,0.477,0.15,1.349,0.656,0.349,0.319,10.0
0.453,0.31,0.136,0.385,0.176,0.108,0.114,9.0
0.526,0.424,0.146,0.615,0.325,0.13,0.165,9.0
0.583,0.467,0.157,1.062,0.372,0.232,0.339,8.0
0.557,0.453,0.147,0.741,0.276,0.1,0.299,11.0
0.62,0.485,0.13,1.188,0.637,0.21,0.339,8.0
0.734,0.576,0.184,1.534,0.536,0.369,0.475,23.496
0.601,0.468,0.175,1.008,0.483,0.2,0.272,8.0
0.398,0.336,0.149,0.417,0.174,0.1,0.139,9.0
0.491,0.373,0.074,0.442,0.231,0.109,0.107,5.407
0.563,0.425,0.161,1.077,0.534,0.217,0.277,11.0
0.369,0.268,0.076,0.167,0.062,0.039,0.058,8.0
0.449,0.34,0.151,0.415,0.19,0.13,0.079,8.0
0.334,0.228,0.07,0.083,0.052,0.021,0.012,4.843
0.506,0.392,0.142,0.691,0.273,0.131,0.245,12.062
0.614,0.489,0.149,1.021,0.53,0.215,0.271,10.0
0.588,0.483,0.143,1.248,0.536,0.244,0.369,11.0
0.332,0.23,0.084,0.316,0.157,0.103,0.07,5.081
0.571,0.457,0.144,0.67,0.316,0.162,0.197,7.0
0.575,0.455,0.127,0.531,0.249,0.102,0.149,14.144
0.602,0.466,0.193,1.3,0.545,0.317,0.393,9.0
0.63,0.49,0.164,1.124,0.502,0.2,0.307,11.692
0.61,0.486,0.158,0.978,0.423,0.188,0.299,9.0
0.369,0.28,0.093,0.093,0.036,0.024,0.041,8.0
0.385,0.3,0.074,0.138,0.052,0.039,0.038,9.0
0.586,0.466,0.173,1.241,0.536,0.262,0.376,7.0
0.635,0.512,0.19,1.267,0.403,0.273,0.474,15.668
0.492,0.395,0.137,1.057,0.29,0.234,0.348,15.476
0.581,0.469,0.162,0.957,0.389,0.2,0.271,11.0
0.389,0.297,0.115,0.337,0.132,0.075,0.141,10.0
0.613,0.485,0.173,0.885,0.275,0.173,0.286,11.917
0.55,0.452,0.168,0.757,0.327,0.095,0.288,8.0
0.613,0.476,0.15,1.013,0.416,0.176,0.321,15.064
0.459,0.359,0.133,0.62,0.304,0.148,0.122,9.0
0.511,0.416,0.096,0.516,0.216,0.136,0.168,9.0
0.48,0.379,0.095,0.652,0.317,0.089,0.237,8.0
0.605,0.477,0.166,1.16,0.488,0.239,0.326,10.0
0.61,0.47,0.167,1.351,0.512,0.286,0.484,12.76
0.446,0.348,0.108,0.572,0.275,0.132,0.136,6.0
0.379,0.282,0.114,0.331,0.183,0.097,0.059,7.0
0.609,0.469,0.153,1.135,0.504,0.275,0.282,11.0
0.615,0.487,0.135,1.349,0.535,0.311,0.434,14.038
0.581,0.458,0.132,1.181,0.493,0.21,0.333,10.0
0.459,0.359,0.123,0.619,0.3,0.143,0.159,6.0
0.457,0.353,0.117,0.416,0.184,0.101,0.126,9.0
0.536,0.42,0.167,0.912,0.338,0.26,0.236,10.0
0.608,0.485,0.159,0.748,0.28,0.091,0.338,15.42
0.421,0.318,0.171,0.496,0.174,0.135,0.178,10.0
0.602,0.474,0.154,1.254,0.568,0.285,0.328,11.0
0.385,0.308,0.072,0.267,0.16,0.075,0.048,5.099
0.463,0.348,0.134,0.91,0.473,0.164,0.233,8.0
0.378,0.302,0.113,0.561,0.254,0.177,0.128,8.0
0.44,0.299,0.128,0.606,0.301,0.124,0.179,10.0
0.568,0.442,0.171,0.947,0.299,0.245,0.312,15.262
0.562,0.446,0.141,0.783,0.396,0.158,0.207,7.0
0.683,0.542,0.201,1.814,0.826,0.406,0.502,10.0
0.526,0.388,0.131,0.746,0.355,0.199,0.158,8.0
0.562,0.442,0.141,0.7,0.283,0.131,0.268,9.0
0.443,0.339,0.113,0.375,0.14,0.068,0.158,11.0
0.613,0.488,0.186,1.332,0.601,0.272,0.4,10.0
0.485,0.396,0.116,0.692,0.304,0.13,0.204,11.0
0.495,0.383,0.154,0.521,0.214,0.104,0.188,9.0
0.625,0.487,0.157,1.109,0.381,0.263,0.34,9.0
0.476,0.379,0.143,0.5,0.156,0.114,0.205,10.0
0.539,0.366,0.116,0.518,0.378,0.104,0.079,7.0
0.547,0.43,0.116,0.667,0.287,0.13,0.209,11.0
0.539,0.419,0.14,0.532,0.273,0.136,0.138,6.0
0.504,0.382,0.141,0.578,0.346,0.088,0.123,7.0
0.517,0.408,0.153,0.753,0.318,0.147,0.244,11.0
0.356,0.298,0.142,0.309,0.076,0.1,0.121,8.0
0.417,0.313,0.103,0.334,0.087,0.125,0.108,8.0
0.626,0.473,0.184,1.268,0.46,0.292,0.361,14.167
0.648,0.517,0.185,1.203,0.478,0.305,0.337,17.869
0.488,0.38,0.151,0.486,0.299,0.077,0.154,9.0
0.599,0.476,0.157,0.915,0.329,0.201,0.265,10.0
0.349,0.304,0.091,0.287,0.183,0.091,0.079,6.0
0.301,0.223,0.129,0.148,0.047,0.063,0.066,8.0
0.565,0.441,0.15,0.693,0.22,0.145,0.276,12.497
0.453,0.37,0.099,0.577,0.185,0.111,0.234,10.0
0.606,0.475,0.166,0.876,0.338,0.227,0.244,9.0
0.617,0.479,0.158,0.989,0.472,0.18,0.282,10.0
0.453,0.347,0.14,0.446,0.162,0.196,0.125,9.0
0.575,0.453,0.168,1.043,0.468,0.199,0.313,9.0
0.56,0.429,0.168,0.861,0.273,0.19,0.328,10.0
0.607,0.476,0.156,1.214,0.556,0.213,0.335,10.0
0.599,0.47,0.139,0.934,0.48,0.22,0.223,7.0
0.608,0.45,0.169,0.787,0.401,0.225,0.183,10.0
0.341,0.288,0.091,0.314,0.169,0.09,0.066,5.05
0.479,0.355,0.103,0.41,0.212,0.094,0.103,6.0
0.65,0.517,0.156,1.545,0.799,0.32,0.362,9.0
0.457,0.333,0.084,0.338,0.146,0.083,0.072,9.0
0.568,0.429,0.144,0.836,0.472,0.109,0.199,8.0
0.633,0.503,0.162,1.227,0.492,0.233,0.372,15.093
0.597,0.46,0.176,0.888,0.31,0.166,0.325,15.159
0.616,0.497,0.135,1.327,0.49,0.325,0.389,15.652
0.627,0.491,0.179,0.924,0.356,0.229,0.272,11.0
0.527,0.429,0.134,0.561,0.165,0.101,0.229,14.656
0.487,0.365,0.111,0.475,0.189,0.104,0.194,10.0
0.214,0.145,0.068,0.085,0.034,0.019,0.041,6.0
0.406,0.264,0.082,0.473,0.279,0.069,0.138,6.0
0.699,0.534,0.206,1.375,0.514,0.305,0.479,10.0
0.696,0.559,0.188,1.403,0.64,0.292,0.391,11.0
0.447,0.334,0.104,0.537,0.209,0.095,0.218,9.0
0.558,0.435,0.13,0.844,0.341,0.206,0.264,11.0
0.737,0.597,0.201,2.306,0.939,0.493,0.672,25.744
0.523,0.426,0.15,0.697,0.265,0.143,0.271,10.935
0.479,0.374,0.134,0.726,0.321,0.177,0.197,5.216
0.668,0.542,0.195,1.7,0.669,0.314,0.561,11.0
0.429,0.292,0.127,0.473,0.169,0.14,0.186,11.0
0.669,0.534,0.186,1.583,0.79,0.326,0.396,11.185
0.601,0.487,0.165,0.87,0.313,0.214,0.259,11.0
0.578,0.468,0.144,0.877,0.366,0.161,0.263,6.0
0.57,0.442,0.161,1.13,0.52,0.25,0.277,10.0
0.555,0.426,0.135,0.92,0.435,0.153,0.271,10.0
0.388,0.28,0.092,0.577,0.259,0.109,0.179,7.0
0.601,0.487,0.148,0.748,0.299,0.186,0.226,7.0
0.604,0.447,0.133,1.048,0.568,0.261,0.192,7.0
0.558,0.434,0.181,0.887,0.461,0.146,0.228,6.0
0.444,0.366,0.157,0.472,0.183,0.073,0.184,9.0
0.564,0.429,0.174,1.11,0.417,0.311,0.283,12.145
0.361,0.276,0.068,0.375,0.167,0.092,0.108,7.0
0.486,0.4,0.103,0.376,0.109,0.07,0.178,11.0
0.355,0.22,0.104,0.145,0.07,0.032,0.039,9.0
0.567,0.462,0.176,1.139,0.437,0.292,0.336,9.0
0.444,0.34,0.088,0.392,0.186,0.103,0.083,6.258
0.62,0.484,0.178,1.095,0.429,0.245,0.325,10.771
0.548,0.415,0.156,0.912,0.458,0.263,0.155,10.685
0.548,0.442,0.105,0.903,0.493,0.212,0.194,8.0
0.638,0.508,0.186,1.281,0.577,0.276,0.366,15.017
0.593,0.459,0.153,1.095,0.416,0.215,0.341,9.0
0.505,0.4,0.154,0.703,0.205,0.187,0.258,12.834
0.433,0.353,0.122,0.393,0.111,0.082,0.167,11.0
0.503,0.392,0.157,0.886,0.334,0.217,0.272,13.056
0.549,0.412,0.141,0.622,0.322,0.104,0.173,8.0
0.473,0.391,0.138,0.204,0.054,0.052,0.082,11.0
0.504,0.388,0.137,0.839,0.426,0.213,0.177,6.0
0.436,0.343,0.154,0.689,0.283,0.195,0.206,8.0
0.426,0.314,0.088,0.473,0.297,0.112,0.089,8.0
0.605,0.457,0.164,1.343,0.645,0.391,0.291,8.0
0.52,0.412,0.108,0.522,0.193,0.144,0.144,9.0
0.585,0.473,0.152,0.834,0.326,0.165,0.254,10.0
0.53,0.407,0.139,0.741,0.346,0.155,0.193,7.0
0.181,0.112,0.061,0.109,0.078,0.016,0.029,5.692
0.336,0.256,0.083,0.195,0.093,0.038,0.056,7.111
0.594,0.467,0.143,0.881,0.359,0.167,0.242,12.384
0.501,0.391,0.161,1.155,0.434,0.251,0.39,8.0
0.702,0.549,0.189,1.362,0.572,0.26,0.454,15.665
0.624,0.491,0.184,1.167,0.469,0.259,0.379,10.917
0.386,0.281,0.075,0.239,0.136,0.066,0.05,5.966
0.396,0.301,0.176,0.497,0.217,0.101,0.125,11.0
0.153,0.114,0.073,0.002,0.007,0.001,0.013,9.0
0.648,0.515,0.188,1.692,0.78,0.344,0.456,10.0
0.54,0.417,0.161,0.588,0.265,0.127,0.182,11.0
0.558,0.463,0.073,0.87,0.265,0.17,0.328,10.0
0.616,0.49,0.18,1.23,0.443,0.233,0.463,18.013
0.463,0.365,0.118,0.688,0.284,0.11,0.266,10.0
0.477,0.373,0.137,0.547,0.25,0.185,0.107,8.0
0.641,0.496,0.166,1.146,0.551,0.278,0.284,15.955
0.545,0.422,0.135,0.729,0.409,0.174,0.137,7.0
0.547,0.417,0.149,0.917,0.377,0.13,0.31,16.064
0.371,0.281,0.066,0.241,0.179,0.084,0.045,8.0
0.597,0.459,0.186,0.939,0.321,0.19,0.299,8.0
0.654,0.517,0.189,1.431,0.617,0.319,0.399,16.76
0.728,0.574,0.197,1.846,0.833,0.414,0.483,15.569
0.648,0.519,0.171,1.143,0.525,0.264,0.282,9.0
0.666,0.547,0.231,1.684,0.584,0.378,0.579,23.855
0.599,0.472,0.156,1.352,0.593,0.329,0.349,11.0
0.566,0.442,0.154,1.028,0.483,0.231,0.229,11.0
0.424,0.341,0.121,0.61,0.219,0.168,0.154,10.0
0.495,0.379,0.111,0.883,0.443,0.191,0.22,10.0
0.667,0.548,0.194,1.378,0.553,0.344,0.395,14.854
0.461,0.359,0.133,0.462,0.18,0.069,0.188,11.0
0.457,0.347,0.099,0.358,0.165,0.076,0.11,8.0
0.494,0.388,0.117,0.696,0.294,0.165,0.196,6.0
0.514,0.396,0.174,1.124,0.499,0.225,0.318,10.0
0.348,0.286,0.077,0.207,0.087,0.036,0.078,4.637
0.401,0.286,0.135,0.253,0.174,0.045,0.06,7.0
0.584,0.454,0.159,0.955,0.544,0.163,0.222,9.0
0.704,0.561,0.214,1.879,0.847,0.345,0.589,11.386
0.562,0.442,0.103,0.983,0.471,0.209,0.246,7.0
0.382,0.332,0.117,0.379,0.18,0.141,0.091,7.0
0.372,0.284,0.093,0.306,0.125,0.075,0.09,9.0
0.288,0.232,0.125,0.201,0.106,0.059,0.055,7.0
0.43,0.335,0.112,0.321,0.138,0.065,0.114,7.0
0.622,0.48,0.188,0.955,0.269,0.199,0.37,16.133
0.688,0.527,0.184,1.563,0.748,0.378,0.394,13.118
0.555,0.423,0.15,0.704,0.408,0.099,0.179,11.0
0.668,0.526,0.172,1.765,0.792,0.36,0.472,10.0
0.617,0.469,0.133,0.928,0.49,0.227,0.181,8.0
0.398,0.313,0.112,0.497,0.261,0.156,0.085,8.0
0.558,0.418,0.132,0.815,0.376,0.155,0.205,9.0
0.632,0.49,0.182,1.095,0.486,0.225,0.305,11.0
0.573,0.448,0.149,0.943,0.439,0.185,0.274,8.0
0.434,0.344,0.124,0.367,0.12,0.1,0.141,11.426
0.505,0.374,0.119,0.265,0.099,0.093,0.08,10.0
0.634,0.505,0.168,1.239,0.554,0.282,0.319,11.704
0.475,0.35,0.144,0.715,0.329,0.185,0.158,8.0
0.408,0.319,0.096,0.601,0.306,0.121,0.138,3.953
0.371,0.271,0.09,0.247,0.132,0.038,0.083,10.0
0.618,0.474,0.153,1.207,0.515,0.228,0.331,11.0
0.507,0.391,0.143,0.494,0.194,0.112,0.142,9.0
0.609,0.465,0.17,0.986,0.477,0.24,0.234,8.0
0.637,0.502,0.183,1.284,0.491,0.26,0.445,11.0
0.273,0.197,0.076,0.08,0.041,0.011,0.032,11.0
0.615,0.475,0.174,1.119,0.507,0.244,0.321,11.0
0.349,0.258,0.062,0.322,0.18,0.097,0.072,2.633
0.656,0.519,0.136,1.346,0.672,0.286,0.328,11.0
0.344,0.268,0.103,0.279,0.124,0.05,0.099,9.0
0.782,0.607,0.183,2.066,0.904,0.499,0.495,10.0
0.593,0.467,0.125,0.958,0.437,0.185,0.265,9.0
0.593,0.461,0.141,1.083,0.545,0.167,0.315,7.0
0.534,0.421,0.138,0.625,0.291,0.101,0.179,9.0
0.522,0.408,0.099,0.526,0.261,0.196,0.08,9.0
0.623,0.502,0.155,1.045,0.496,0.203,0.301,9.0
0.495,0.425,0.144,0.625,0.17,0.105,0.299,11.0
0.521,0.412,0.13,0.846,0.425,0.14,0.209,10.0
0.436,0.317,0.119,0.398,0.261,0.094,0.084,5.481
0.701,0.564,0.181,2.338,1.001,0.53,0.648,16.152
0.379,0.317,0.128,0.188,0.087,0.068,0.052,7.0
0.475,0.4,0.16,0.581,0.206,0.106,0.256,10.0
0.619,0.474,0.206,1.312,0.686,0.286,0.29,10.0
0.411,0.267,0.109,0.398,0.246,0.078,0.103,11.0
0.36,0.259,0.102,0.188,0.065,0.052,0.076,9.0
0.434,0.345,0.117,0.635,0.262,0.132,0.175,9.0
0.566,0.441,0.154,0.702,0.236,0.158,0.221,11.282
0.608,0.481,0.142,1.048,0.384,0.248,0.315,10.822
0.456,0.345,0.121,0.296,0.211,0.066,0.066,7.0
0.648,0.518,0.182,1.312,0.552,0.26,0.405,13.59
0.313,0.213,0.052,0.025,0.033,0.009,0.002,3.579
0.651,0.518,0.181,1.236,0.475,0.224,0.396,18.369
0.642,0.517,0.181,1.342,0.547,0.208,0.481,11.0
0.664,0.534,0.206,1.687,0.703,0.404,0.464,9.0
0.521,0.397,0.16,0.62,0.302,0.168,0.132,7.0
0.508,0.386,0.147,0.371,0.128,0.113,0.109,10.0
0.623,0.483,0.169,0.938,0.381,0.175,0.306,9.0
0.639,0.477,0.165,0.785,0.436,0.171,0.177,9.0
0.509,0.334,0.16,0.569,0.267,0.135,0.168,10.0
0.642,0.521,0.176,1.671,0.784,0.329,0.417,11.0
0.631,0.503,0.178,1.358,0.58,0.319,0.385,10.699
0.51,0.383,0.132,0.702,0.271,0.148,0.208,9.0
0.732,0.572,0.206,1.928,0.889,0.395,0.533,13.855
0.428,0.33,0.097,0.556,0.286,0.099,0.166,7.0
0.59,0.475,0.15,1.108,0.425,0.189,0.341,13.588
0.597,0.47,0.172,1.001,0.526,0.223,0.273,10.0
0.539,0.413,0.132,0.922,0.423,0.191,0.255,11.0
0.481,0.382,0.135,0.977,0.436,0.205,0.312,9.0
0.604,0.477,0.173,1.166,0.489,0.253,0.293,10.0
0.509,0.412,0.127,0.614,0.254,0.169,0.196,6.882
0.628,0.504,0.153,1.357,0.592,0.297,0.414,11.0
0.63,0.509,0.184,0.973,0.302,0.226,0.344,11.434
0.573,0.465,0.158,1.043,0.498,0.215,0.269,9.0
0.555,0.434,0.123,0.547,0.181,0.16,0.183,8.0
0.525,0.424,0.147,0.794,0.296,0.158,0.274,14.859
0.673,0.521,0.192,1.619,0.612,0.371,0.522,12.784
0.55,0.414,0.128,0.741,0.435,0.172,0.134,7.0
0.352,0.259,0.097,0.225,0.164,0.04,0.058,6.0
0.425,0.336,0.096,0.261,0.085,0.041,0.112,12.633
0.455,0.338,0.166,0.662,0.345,0.117,0.157,9.0
0.567,0.453,0.154,1.152,0.438,0.255,0.318,11.0
0.676,0.545,0.189,1.501,0.587,0.398,0.41,17.324
0.378,0.283,0.072,0.23,0.069,0.049,0.086,9.0
0.543,0.433,0.107,0.495,0.181,0.119,0.18,9.0
0.171,0.134,0.072,0.03,0.016,0.012,0.012,9.0
0.565,0.448,0.143,0.723,0.258,0.115,0.279,14.784
0.594,0.464,0.173,1.149,0.508,0.218,0.321,9.0
0.529,0.418,0.143,0.988,0.416,0.187,0.328,11.823
0.481,0.365,0.108,1.158,0.563,0.268,0.289,7.0
0.298,0.234,0.077,0.141,0.047,0.031,0.068,8.0
0.552,0.433,0.16,1.022,0.389,0.22,0.345,9.0
0.642,0.514,0.179,1.465,0.639,0.308,0.43,7.0
0.723,0.562,0.175,1.773,0.725,0.395,0.487,13.263
0.625,0.486,0.181,1.283,0.538,0.31,0.328,11.0
0.507,0.404,0.142,0.547,0.254,0.165,0.128,7.0
0.595,0.462,0.17,1.042,0.456,0.261,0.266,9.0
0.332,0.259,0.093,0.091,0.049,0.032,0.023,3.869
0.708,0.564,0.173,1.274,0.557,0.292,0.368,12.772
0.64,0.494,0.151,1.507,0.746,0.26,0.377,14.517
0.519,0.38,0.102,0.454,0.271,0.104,0.091,11.0
0.463,0.351,0.112,0.358,0.206,0.068,0.101,7.0
0.444,0.351,0.072,0.553,0.214,0.158,0.174,7.0
0.322,0.246,0.054,0.305,0.154,0.067,0.098,7.0
0.561,0.427,0.173,0.813,0.329,0.12,0.261,11.85
0.511,0.385,0.136,0.818,0.31,0.192,0.191,6.0
0.369,0.272,0.104,0.246,0.149,0.035,0.081,6.0
0.677,0.556,0.151,1.574,0.622,0.361,0.461,10.0
0.426,0.333,0.113,0.314,0.088,0.068,0.141,13.183
0.461,0.335,0.091,0.3,0.188,0.076,0.062,8.0
0.696,0.545,0.212,1.709,0.875,0.409,0.396,10.0
0.655,0.516,0.202,1.371,0.578,0.269,0.409,19.649
0.452,0.355,0.121,0.284,0.075,0.075,0.103,10.0
0.535,0.455,0.18,1.063,0.334,0.241,0.37,11.0
0.597,0.476,0.155,1.13,0.45,0.19,0.364,11.0
0.492,0.385,0.14,0.786,0.299,0.184,0.224,9.0
0.536,0.434,0.174,0.999,0.477,0.193,0.295,10.0
0.277,0.218,0.098,0.189,0.061,0.065,0.064,8.0
0.166,0.142,0.097,0.092,0.04,0.027,0.034,3.132
0.596,0.475,0.173,1.279,0.534,0.263,0.352,23.377
0.493,0.366,0.062,0.59,0.226,0.186,0.149,9.0
0.609,0.468,0.156,0.878,0.321,0.208,0.268,11.0
0.614,0.479,0.134,1.188,0.445,0.293,0.361,9.0
0.524,0.399,0.162,0.5,0.173,0.118,0.175,14.639
0.629,0.488,0.164,0.861,0.299,0.165,0.297,16.297
0.379,0.273,0.106,0.146,0.107,0.05,0.033,7.0
0.303,0.24,0.084,0.104,0.051,0.031,0.029,7.0
0.621,0.477,0.177,1.086,0.495,0.254,0.258,11.0
0.6,0.463,0.137,1.316,0.533,0.281,0.371,10.0
0.608,0.472,0.176,0.937,0.442,0.181,0.269,7.0
0.412,0.345,0.141,0.622,0.254,0.141,0.194,8.0
0.661,0.541,0.18,1.479,0.537,0.395,0.469,15.425
0.467,0.377,0.076,0.53,0.35,0.097,0.101,8.0
0.569,0.469,0.169,1.231,0.537,0.23,0.369,9.0
0.122,0.09,0.023,0.002,0.002,0.001,0.002,3.478
0.447,0.324,0.108,0.414,0.192,0.054,0.138,9.0
0.537,0.393,0.121,0.434,0.243,0.114,0.088,5.438
0.55,0.411,0.094,0.743,0.373,0.216,0.141,7.0
0.473,0.35,0.107,0.508,0.24,0.172,0.099,8.0
0.496,0.378,0.085,0.348,0.144,0.061,0.106,8.0
0.607,0.463,0.192,1.264,0.507,0.275,0.391,13.752
0.51,0.385,0.141,0.689,0.305,0.142,0.174,10.0
0.634,0.491,0.188,1.094,0.53,0.228,0.272,8.0
0.568,0.438,0.159,0.996,0.493,0.198,0.276,8.0
0.545,0.414,0.17,0.903,0.29,0.153,0.33,12.981
0.674,0.535,0.184,1.477,0.608,0.341,0.426,12.286
0.627,0.511,0.147,1.746,0.673,0.386,0.513,15.159
0.355,0.293,0.106,0.095,0.035,0.034,0.025,7.0
0.596,0.47,0.165,1.088,0.467,0.265,0.302,8.0
0.519,0.404,0.131,0.385,0.179,0.105,0.15,10.0
0.518,0.409,0.166,0.903,0.351,0.196,0.287,11.0
0.549,0.41,0.162,0.872,0.361,0.191,0.255,8.0
0.561,0.451,0.181,1.124,0.549,0.219,0.286,11.0
0.505,0.395,0.085,0.614,0.323,0.121,0.162,7.0
0.272,0.203,0.073,0.034,0.013,0.003,0.034,9.0
0.614,0.491,0.128,0.998,0.504,0.172,0.278,9.0
0.578,0.45,0.14,0.983,0.423,0.232,0.274,8.0
0.626,0.509,0.162,0.99,0.318,0.232,0.346,15.671
0.73,0.579,0.221,2.213,0.918,0.495,0.619,11.099
0.395,0.307,0.109,0.182,0.066,0.034,0.079,8.0
0.337,0.244,0.076,0.205,0.091,0.06,0.07,6.0
0.657,0.526,0.212,1.685,0.687,0.331,0.499,15.668
0.374,0.314,0.078,0.339,0.126,0.106,0.115,6.0
0.59,0.476,0.183,0.874,0.299,0.173,0.321,12.309
0.149,0.105,0.052,0.002,0.013,0.0,0.005,4.092
0.406,0.306,0.085,0.316,0.167,0.056,0.091,5.649
0.46,0.385,0.102,0.228,0.125,0.045,0.054,8.0
0.63,0.5,0.184,1.351,0.629,0.304,0.356,9.0
0.354,0.27,0.1,0.199,0.064,0.062,0.067,10.0
0.514,0.399,0.108,0.728,0.379,0.121,0.179,9.0
0.488,0.4,0.136,0.98,0.426,0.202,0.289,9.0
0.454,0.383,0.098,0.612,0.316,0.106,0.161,10.0
0.461,0.361,0.1,0.667,0.234,0.18,0.214,8.0
0.707,0.561,0.187,1.916,0.771,0.417,0.563,17.221
0.614,0.495,0.163,1.247,0.496,0.236,0.381,15.141
0.433,0.341,0.138,0.679,0.244,0.108,0.248,10.0
0.534,0.432,0.14,0.517,0.286,0.117,0.122,7.0
0.499,0.403,0.145,0.699,0.266,0.143,0.228,12.344
0.568,0.467,0.178,1.085,0.334,0.298,0.341,16.03
0.586,0.471,0.146,0.955,0.39,0.224,0.249,8.0
0.703,0.553,0.194,2.101,0.816,0.45,0.629,11.0
0.68,0.542,0.175,1.385,0.66,0.326,0.366,11.0
0.463,0.329,0.112,0.337,0.226,0.061,0.084,8.0
0.53,0.41,0.138,0.998,0.497,0.218,0.229,8.0
0.659,0.533,0.191,1.306,0.661,0.28,0.329,12.283
0.358,0.303,0.094,0.118,0.052,0.028,0.045,9.0
0.568,0.449,0.175,0.96,0.412,0.185,0.303,11.244
0.531,0.41,0.127,0.983,0.522,0.16,0.222,8.0
0.36,0.3,0.064,0.583,0.241,0.095,0.166,10.789
0.201,0.148,0.068,0.054,0.024,0.013,0.019,9.0
0.474,0.361,0.096,0.436,0.203,0.123,0.1,9.0
0.648,0.531,0.179,1.597,0.682,0.356,0.456,12.632
0.658,0.521,0.184,1.747,0.829,0.308,0.511,9.0
0.403,0.283,0.08,0.431,0.181,0.103,0.152,7.0
0.595,0.446,0.128,0.52,0.268,0.138,0.123,10.0
0.601,0.463,0.174,1.107,0.453,0.238,0.344,11.0
0.587,0.469,0.174,1.263,0.47,0.305,0.4,10.0
0.582,0.471,0.151,0.986,0.371,0.258,0.277,10.0
0.563,0.419,0.144,0.789,0.259,0.173,0.236,11.0
0.394,0.342,0.077,0.203,0.055,0.046,0.08,8.0
0.73,0.577,0.208,1.694,0.644,0.393,0.487,14.804
