age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
27,180364,9,0,0,45,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
21,270528,13,0,0,47,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
43,77530,12,0,0,57,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
37,254759,10,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
34,312436,14,0,0,45,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,White
17,193973,9,0,0,40,Never-married,Unmarried,Male,Handlers-cleaners,Assoc-acdm,State-gov,United-States,Black
38,128490,9,0,0,53,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
44,551931,11,0,0,27,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
28,237675,9,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
39,423136,12,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
38,223603,10,0,0,40,Never-married,Own-child,Female,Sales,Bachelors,Self-emp-not-inc,United-States,White
25,215720,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
40,219124,13,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
87,235533,10,0,0,86,Divorced,Unmarried,Male,Machine-op-inspct,10th,Self-emp-inc,United-States,White
20,172995,13,15053,0,47,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
52,231638,10,3381,0,46,Divorced,Unmarried,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
63,182805,10,0,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,11th,Local-gov,United-States,White
40,78504,9,0,0,40,Married-spouse-absent,Unmarried,Male,Adm-clerical,Masters,Self-emp-not-inc,United-States,White
50,80811,10,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Masters,Self-emp-not-inc,United-States,White
44,132412,11,0,0,45,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
82,111478,10,0,0,48,Married-civ-spouse,Wife,Female,Transport-moving,Assoc-acdm,Federal-gov,Columbia,Asian-Pac-Islander
36,255868,13,0,0,40,Divorced,Unmarried,Female,Prof-specialty,Bachelors,Private,United-States,White
37,180034,13,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
30,176723,9,0,0,60,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
37,300487,11,3375,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
21,60014,13,0,0,40,Married-civ-spouse,Wife,Female,Craft-repair,12th,Local-gov,Mexico,Black
51,245797,3,0,0,2,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
28,45053,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
51,252364,13,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Prof-school,Self-emp-inc,United-States,Black
28,168338,13,0,0,40,Never-married,Unmarried,Male,Farming-fishing,10th,State-gov,Mexico,Black
38,91446,13,14109,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
45,525096,13,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
36,250807,10,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
44,466390,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
45,210305,7,0,0,35,Married-civ-spouse,Husband,Male,Handlers-cleaners,Prof-school,Self-emp-inc,United-States,White
39,198381,10,0,0,53,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
37,55151,9,0,0,48,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
21,82698,10,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
25,77534,14,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
40,193413,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
53,366567,10,0,0,27,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
59,133295,10,0,0,10,Married-civ-spouse,Husband,Male,Machine-op-inspct,7th-8th,Self-emp-not-inc,United-States,White
39,100887,9,0,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
40,186748,3,0,0,40,Married-civ-spouse,Wife,Female,Tech-support,11th,State-gov,Mexico,Black
40,339584,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
20,120121,1,0,0,20,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
33,101137,13,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
67,48065,9,3124,0,45,Widowed,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
46,215374,13,0,0,49,Divorced,Unmarried,Female,Prof-specialty,Bachelors,Private,United-States,White
32,220581,8,0,0,40,Never-married,Own-child,Male,Sales,Bachelors,Private,United-States,White
50,121884,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Local-gov,United-States,White
33,137281,13,0,0,49,Divorced,Unmarried,Female,Exec-managerial,Assoc-voc,Private,United-States,White
47,128779,10,0,0,4,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
33,332157,12,0,0,40,Married-spouse-absent,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
60,39331,10,0,0,20,Widowed,Unmarried,Male,Handlers-cleaners,9th,Self-emp-inc,United-States,Black
28,282673,11,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
34,211771,11,0,0,40,Married-civ-spouse,Other-relative,Female,Protective-serv,5th-6th,Self-emp-inc,Nicaragua,Amer-Indian-Eskimo
28,229571,9,0,0,36,Never-married,Own-child,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
28,343962,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
41,117363,14,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
44,498028,13,0,0,36,Never-married,Own-child,Female,Prof-specialty,Bachelors,Private,United-States,White
38,403083,13,0,0,36,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
32,176747,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
31,149836,9,0,0,50,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-voc,Private,United-States,White
34,111295,10,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
18,135824,13,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
50,368658,13,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
23,178840,12,0,0,40,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,United-States,White
33,212007,9,0,0,28,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
48,96178,10,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
29,180087,10,0,1568,36,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
28,25306,9,0,0,13,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
34,134436,9,0,2368,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
36,328116,9,0,0,60,Never-married,Own-child,Female,Sales,Bachelors,Self-emp-not-inc,United-States,White
33,39906,13,0,0,40,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
57,230718,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Masters,Self-emp-not-inc,United-States,White
71,174473,13,0,0,49,Married-civ-spouse,Husband,Male,Adm-clerical,Prof-school,Self-emp-inc,United-States,White
30,198417,13,0,0,25,Never-married,Own-child,Female,Machine-op-inspct,Assoc-acdm,Self-emp-not-inc,United-States,White
47,642199,10,0,0,60,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
45,141719,9,0,0,14,Divorced,Not-in-family,Male,Sales,Some-college,Private,United-States,White
58,13769,13,0,0,36,Married-civ-spouse,Husband,Male,Machine-op-inspct,7th-8th,Self-emp-not-inc,United-States,White
53,497498,9,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Local-gov,United-States,White
34,61783,9,0,0,20,Never-married,Own-child,Female,Exec-managerial,Assoc-voc,Private,United-States,White
36,45370,10,705,0,54,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
37,203982,9,0,0,25,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
36,49060,13,10946,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
45,223576,10,0,0,51,Divorced,Unmarried,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
22,17020,15,0,0,7,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
30,228206,14,0,0,45,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
41,113714,9,0,0,45,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
41,181240,15,0,0,53,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
42,355172,9,0,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
18,87395,9,4666,0,45,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
60,149912,14,0,0,60,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
46,149413,9,0,0,10,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
55,252597,13,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
40,394911,10,0,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
34,303048,15,0,0,35,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
55,109308,13,0,0,44,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
40,58644,9,14676,0,32,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
31,422021,9,0,0,38,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
34,219289,5,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
20,167000,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
46,170141,9,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
27,115833,9,0,0,20,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
42,175736,14,3414,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
42,121300,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
35,165538,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
44,588371,14,0,0,52,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-voc,Local-gov,United-States,White
34,189279,13,0,0,45,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
54,53995,12,0,0,34,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
38,187693,10,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
36,118912,9,0,0,38,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
47,48195,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
58,315361,9,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
20,240165,9,0,0,37,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
25,264783,10,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
35,229272,10,8434,0,60,Divorced,Own-child,Female,Craft-repair,10th,Self-emp-inc,Germany,Black
42,170541,9,0,0,28,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
36,413426,10,0,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,Masters,Self-emp-not-inc,United-States,White
20,28005,11,0,0,16,Never-married,Own-child,Female,Sales,HS-grad,Private,United-States,White
49,154754,13,0,0,20,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
58,116262,9,0,0,48,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
55,42036,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
43,103530,14,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
21,51020,13,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
27,134859,3,0,0,40,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
27,197948,13,0,0,1,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-voc,Private,United-States,White
56,118839,10,0,0,45,Married-civ-spouse,Husband,Male,Other-service,Masters,Self-emp-not-inc,United-States,White
28,218196,4,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
44,605945,13,0,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
18,364374,14,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
35,109915,10,0,0,43,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
51,139016,14,14923,0,46,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
24,235421,10,7507,0,40,Never-married,Other-relative,Female,Handlers-cleaners,10th,Local-gov,India,Black
64,146826,10,0,0,40,Widowed,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
37,189103,10,0,0,48,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
46,111209,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
35,81309,13,0,0,40,Separated,Own-child,Female,Machine-op-inspct,Assoc-acdm,Local-gov,United-States,White
43,169992,9,0,0,40,Never-married,Own-child,Male,Sales,Bachelors,Private,United-States,White
61,147070,15,0,0,20,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
37,315869,9,0,0,40,Never-married,Other-relative,Female,Priv-house-serv,7th-8th,Federal-gov,Vietnam,Black
50,468912,13,0,0,45,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-acdm,Local-gov,United-States,White
59,175023,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
42,244671,9,0,0,30,Married-civ-spouse,Wife,Female,Tech-support,11th,Self-emp-inc,Mexico,Black
66,122666,12,0,0,54,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
19,353977,9,0,0,53,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
25,51591,5,0,0,20,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
45,222481,9,0,0,28,Separated,Not-in-family,Female,Machine-op-inspct,Assoc-acdm,Local-gov,United-States,White
45,243429,13,0,0,46,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
61,151741,9,0,0,38,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
24,123672,10,0,0,40,Never-married,Other-relative,Female,Handlers-cleaners,9th,Self-emp-not-inc,Cuba,Black
45,236488,9,0,0,31,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
27,156472,13,0,0,60,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,White
33,363405,13,0,0,54,Divorced,Unmarried,Female,Sales,Bachelors,Private,United-States,White
31,124687,11,0,0,60,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
26,276314,10,0,0,8,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
31,92970,10,0,0,11,Never-married,Unmarried,Male,Handlers-cleaners,Assoc-acdm,Local-gov,United-States,White
45,139293,9,0,0,49,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
37,196071,13,0,0,31,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
17,127544,13,0,0,25,Never-married,Own-child,Male,Sales,HS-grad,Private,United-States,White
27,215939,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,White
62,159405,13,0,0,40,Widowed,Not-in-family,Male,Sales,Some-college,Private,United-States,White
35,172707,13,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
36,110418,10,0,0,33,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
62,105721,10,0,0,40,Never-married,Own-child,Female,Machine-op-inspct,Assoc-voc,Self-emp-inc,United-States,White
29,212370,9,0,0,40,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
21,208236,9,0,0,31,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
26,445896,13,0,0,28,Married-AF-spouse,Other-relative,Female,Craft-repair,Prof-school,State-gov,Philippines,Black
17,187900,9,0,0,40,Never-married,Own-child,Female,Exec-managerial,11th,Private,United-States,White
32,42351,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
40,386851,10,0,0,40,Married-civ-spouse,Own-child,Female,Farming-fishing,Preschool,Federal-gov,Hungary,Other
26,325328,10,0,0,53,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
47,106098,7,0,0,15,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
19,157670,13,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
51,232792,14,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Masters,Self-emp-not-inc,United-States,White
33,203452,9,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Private,United-States,White
69,197082,12,0,1891,60,Widowed,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
53,346904,10,0,0,55,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
39,193004,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
44,197545,9,0,0,40,Divorced,Unmarried,Female,Sales,Bachelors,Private,United-States,White
57,80798,10,0,1730,45,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
43,114208,9,0,0,50,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
27,186238,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
43,116814,9,0,0,16,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
26,184826,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
35,353562,8,0,0,40,Separated,Unmarried,Female,Other-service,Some-college,Private,United-States,White
25,264030,13,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
17,40440,10,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
50,200458,10,0,0,40,Married-civ-spouse,Wife,Female,Handlers-cleaners,9th,State-gov,England,Black
36,267792,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
43,50065,9,0,0,45,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
27,208134,13,0,0,46,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
57,182889,8,0,0,40,Widowed,Unmarried,Female,Prof-specialty,Bachelors,Private,United-States,White
29,481720,14,0,0,40,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
47,209365,12,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
26,198681,9,0,0,35,Divorced,Unmarried,Male,Adm-clerical,Masters,Self-emp-not-inc,United-States,White
39,195515,9,0,0,20,Divorced,Unmarried,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
44,312740,10,2780,0,40,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
38,413471,9,0,0,47,Separated,Own-child,Female,Machine-op-inspct,Assoc-acdm,Local-gov,United-States,White
28,436866,10,0,0,53,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Private,United-States,White
22,160353,13,0,0,54,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
25,226885,8,0,0,40,Divorced,Own-child,Female,Handlers-cleaners,9th,Federal-gov,Cuba,Black
22,146851,9,0,0,36,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
23,194923,13,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
35,248788,13,0,0,29,Married-civ-spouse,Wife,Female,Tech-support,Prof-school,State-gov,United-States,Black
37,98503,10,0,0,54,Divorced,Unmarried,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
46,50991,9,0,0,44,Married-civ-spouse,Wife,Female,Craft-repair,7th-8th,Federal-gov,Mexico,Black
22,51223,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
45,294685,9,0,0,13,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
38,256676,9,0,0,55,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
49,155057,9,0,0,47,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
25,133168,13,0,0,45,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
35,106568,14,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
42,313034,10,0,0,13,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
64,169782,15,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Self-emp-not-inc,United-States,White
61,330121,13,0,0,60,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
46,361863,10,0,0,40,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
27,77299,13,0,1897,60,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
49,374670,11,0,822,45,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
32,97755,9,0,0,60,Divorced,Own-child,Female,Craft-repair,Prof-school,State-gov,Germany,Black
47,247976,9,0,0,36,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
29,168027,15,0,0,36,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
30,197071,13,0,0,48,Never-married,Own-child,Female,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
40,50836,14,0,0,40,Separated,Not-in-family,Female,Sales,Bachelors,Private,United-States,White
21,56406,14,0,0,40,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
40,118870,9,0,0,45,Widowed,Unmarried,Female,Sales,Bachelors,Private,United-States,White
37,37714,13,0,0,40,Never-married,Other-relative,Female,Handlers-cleaners,Doctorate,Self-emp-inc,Puerto-Rico,Black
33,308158,12,0,1909,40,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
48,162100,9,0,0,11,Divorced,Other-relative,Female,Protective-serv,12th,State-gov,Portugal,Amer-Indian-Eskimo
34,120221,9,0,1987,40,Never-married,Own-child,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
38,335062,15,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
46,188388,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
50,250864,9,0,0,29,Separated,Not-in-family,Female,Sales,Bachelors,Private,United-States,White
36,214757,9,0,0,50,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
19,21381,10,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
28,109614,9,0,0,40,Never-married,Other-relative,Female,Handlers-cleaners,7th-8th,Federal-gov,England,Black
84,228308,9,0,0,45,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
22,114102,9,0,0,60,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
38,115418,13,0,0,40,Divorced,Unmarried,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
19,197478,9,0,0,40,Never-married,Own-child,Male,Sales,HS-grad,Private,United-States,White
70,174258,11,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
30,232113,10,0,0,30,Separated,Not-in-family,Female,Exec-managerial,Bachelors,Private,United-States,White
68,36522,8,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
27,224781,10,0,0,66,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
36,55497,5,0,0,52,Married-civ-spouse,Wife,Female,Handlers-cleaners,Doctorate,Self-emp-inc,Cuba,Black
50,105008,7,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
47,96344,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
51,240539,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
39,95559,10,0,0,45,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
17,189555,9,0,1554,25,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
49,232269,10,0,0,40,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
17,185160,10,0,0,60,Never-married,Own-child,Female,Exec-managerial,11th,Private,United-States,White
37,276237,12,0,0,40,Married-spouse-absent,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
46,169876,10,0,0,55,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-voc,Local-gov,United-States,White
47,205106,9,0,0,52,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
50,44362,13,428,0,67,Married-civ-spouse,Other-relative,Female,Protective-serv,12th,State-gov,Taiwan,Amer-Indian-Eskimo
24,200112,13,0,1858,40,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
25,126489,9,14565,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
22,131724,10,0,0,30,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
40,303072,9,0,0,49,Divorced,Unmarried,Male,Handlers-cleaners,Prof-school,State-gov,United-States,Black
34,295201,10,4578,0,40,Never-married,Own-child,Female,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
51,378030,14,99999,0,45,Separated,Unmarried,Female,Other-service,Some-college,Private,United-States,White
33,103745,12,0,0,54,Separated,Not-in-family,Female,Sales,Bachelors,Private,United-States,White
49,241487,4,3342,0,40,Married-spouse-absent,Unmarried,Female,Prof-specialty,Some-college,Private,United-States,White
