age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
43,169754,9,7480,0,52,Never-married,Own-child,Male,Machine-op-inspct,Some-college,Private,United-States,White
41,215980,10,0,2357,40,Married-civ-spouse,Husband,Male,Adm-clerical,Masters,Private,United-States,Black
52,207317,13,0,0,52,Married-civ-spouse,Husband,Male,Tech-support,5th-6th,Private,United-States,White
18,229235,10,0,0,40,Never-married,Not-in-family,Female,Prof-specialty,Some-college,Local-gov,United-States,White
28,183188,13,0,0,51,Never-married,Own-child,Female,Sales,Assoc-acdm,Local-gov,United-States,White
56,103408,13,0,1663,69,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Private,United-States,White
19,143695,10,0,0,45,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Private,United-States,White
61,57513,1,0,0,11,Married-civ-spouse,Husband,Male,Sales,Assoc-acdm,Private,United-States,White
29,85317,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
33,181793,10,0,0,50,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,White
29,91258,10,0,0,60,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,Honduras,Black
38,389708,13,0,0,60,Married-civ-spouse,Wife,Female,Transport-moving,HS-grad,Private,United-States,White
19,185258,14,0,0,50,Never-married,Other-relative,Female,Adm-clerical,Bachelors,Private,United-States,White
40,258952,11,0,0,40,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Self-emp-not-inc,United-States,Black
35,238826,10,7810,0,40,Divorced,Not-in-family,Female,Sales,Bachelors,Private,United-States,White
51,141758,11,0,0,40,Divorced,Own-child,Male,Other-service,HS-grad,Private,United-States,White
27,254408,12,0,0,7,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Private,Mexico,White
26,116095,10,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,Nicaragua,White
25,305370,10,0,0,35,Never-married,Not-in-family,Male,Prof-specialty,Doctorate,Private,United-States,White
36,122393,14,0,0,69,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,Black
59,175311,13,0,0,44,Never-married,Not-in-family,Male,Exec-managerial,Assoc-acdm,Private,United-States,White
25,62103,9,0,0,40,Divorced,Not-in-family,Male,Protective-serv,Bachelors,Private,United-States,White
34,248233,10,0,0,9,Never-married,Own-child,Male,Exec-managerial,Bachelors,Self-emp-inc,United-States,White
46,115118,13,14790,0,49,Divorced,Not-in-family,Male,Machine-op-inspct,Bachelors,Private,United-States,White
41,297837,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
45,84443,13,0,0,40,Divorced,Unmarried,Female,Farming-fishing,Bachelors,Local-gov,United-States,White
33,82593,9,99999,0,40,Never-married,Own-child,Male,Transport-moving,Some-college,Private,United-States,White
28,33704,10,0,0,61,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Local-gov,United-States,White
36,187241,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Private,United-States,White
23,219925,9,0,1887,45,Never-married,Not-in-family,Female,Exec-managerial,HS-grad,State-gov,United-States,White
41,222206,11,0,0,40,Separated,Unmarried,Female,Other-service,Assoc-voc,Private,United-States,White
22,317519,9,0,0,34,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,Black
25,159470,9,0,0,8,Never-married,Own-child,Male,Exec-managerial,Some-college,Private,United-States,White
23,128170,10,0,0,40,Never-married,Not-in-family,Female,Sales,Some-college,Private,Dominican-Republic,White
47,192267,13,0,0,40,Divorced,Unmarried,Female,Exec-managerial,Some-college,State-gov,United-States,White
49,174328,13,7975,0,45,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Self-emp-not-inc,United-States,White
27,228032,9,0,0,29,Never-married,Own-child,Male,Sales,Masters,Private,United-States,White
25,169399,14,0,0,51,Married-civ-spouse,Wife,Female,Tech-support,HS-grad,Private,United-States,White
66,214331,9,0,0,45,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,State-gov,United-States,White
40,220466,12,0,0,29,Married-civ-spouse,Wife,Female,Exec-managerial,Bachelors,Self-emp-inc,United-States,White
44,203106,13,14512,0,29,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
34,197893,13,0,0,7,Married-spouse-absent,Unmarried,Female,Exec-managerial,HS-grad,Private,United-States,White
35,36282,14,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
53,168779,8,0,0,50,Married-civ-spouse,Husband,Male,Handlers-cleaners,Masters,Private,Honduras,White
28,26176,9,0,0,40,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
67,310879,13,0,0,40,Married-civ-spouse,Husband,Male,Tech-support,7th-8th,Private,United-States,White
26,116508,9,0,0,40,Married-civ-spouse,Wife,Female,Other-service,Bachelors,Private,United-States,White
34,256453,9,0,0,13,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
30,419598,9,0,0,45,Never-married,Not-in-family,Male,Exec-managerial,Bachelors,Private,United-States,White
17,195258,9,0,0,45,Never-married,Own-child,Male,Craft-repair,HS-grad,Private,United-States,White
57,161042,10,0,0,67,Widowed,Other-relative,Male,Craft-repair,HS-grad,Self-emp-inc,United-States,White
28,181226,15,0,0,56,Never-married,Unmarried,Female,Handlers-cleaners,7th-8th,Private,United-States,White
32,451334,12,0,0,28,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,El-Salvador,Asian-Pac-Islander
60,116886,9,0,0,45,Widowed,Not-in-family,Female,Sales,7th-8th,Self-emp-not-inc,United-States,White
39,95175,6,0,0,60,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,State-gov,United-States,White
27,34592,10,5159,0,60,Never-married,Not-in-family,Female,Machine-op-inspct,12th,Private,United-States,White
32,233659,9,0,0,34,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Self-emp-not-inc,Italy,White
25,161310,10,0,0,36,Never-married,Not-in-family,Male,Prof-specialty,Bachelors,Private,United-States,White
54,206393,10,0,0,20,Divorced,Not-in-family,Female,Other-service,HS-grad,Self-emp-not-inc,United-States,White
28,274574,13,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-acdm,Self-emp-not-inc,Peru,White
36,297623,9,0,0,50,Divorced,Not-in-family,Male,Handlers-cleaners,Some-college,Local-gov,United-States,White
46,207026,9,0,0,26,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Self-emp-not-inc,United-States,White
42,129685,7,0,0,40,Married-civ-spouse,Wife,Female,Transport-moving,10th,Self-emp-not-inc,United-States,White
41,140168,9,0,0,40,Never-married,Own-child,Female,Handlers-cleaners,HS-grad,Private,United-States,White
24,88693,13,0,0,34,Never-married,Own-child,Male,Adm-clerical,Some-college,Private,United-States,White
35,271247,11,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
54,75611,9,0,0,26,Divorced,Not-in-family,Male,Other-service,HS-grad,Private,Canada,White
45,185022,9,0,0,47,Married-civ-spouse,Husband,Male,Sales,Assoc-voc,Private,United-States,White
42,188462,13,0,0,47,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Self-emp-not-inc,United-States,White
51,218004,9,0,1752,45,Widowed,Unmarried,Female,Sales,Bachelors,State-gov,United-States,White
33,170013,9,0,0,40,Separated,Own-child,Male,Craft-repair,12th,State-gov,United-States,White
22,151594,8,0,1864,16,Never-married,Not-in-family,Male,Sales,HS-grad,Private,United-States,White
63,199601,10,0,0,52,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
29,203505,9,0,0,45,Married-civ-spouse,Wife,Female,Adm-clerical,Masters,Private,United-States,White
40,452653,9,7657,0,29,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
32,160193,10,0,0,36,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
17,240819,7,0,0,20,Never-married,Own-child,Male,Exec-managerial,11th,Private,United-States,White
28,193997,13,0,0,37,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
47,300548,13,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
25,1040089,10,0,0,37,Never-married,Own-child,Female,Adm-clerical,Bachelors,Private,United-States,White
25,169560,10,0,2390,40,Never-married,Own-child,Male,Other-service,7th-8th,Private,United-States,White
42,198962,9,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
37,175360,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,Black
39,296649,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Local-gov,Iran,White
63,95142,10,0,0,40,Widowed,Unmarried,Female,Adm-clerical,11th,Federal-gov,Mexico,White
42,41167,15,0,0,57,Divorced,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
43,479944,11,0,0,40,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Private,United-States,White
38,491461,10,1808,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Masters,Private,United-States,White
61,196099,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Doctorate,Private,United-States,Black
33,327326,9,0,0,40,Married-spouse-absent,Not-in-family,Female,Adm-clerical,HS-grad,State-gov,United-States,White
26,98705,7,0,1742,20,Never-married,Not-in-family,Male,Adm-clerical,Bachelors,Private,Mexico,White
24,274149,9,0,0,40,Never-married,Own-child,Male,Craft-repair,9th,Private,United-States,White
56,199563,9,0,0,40,Divorced,Own-child,Male,Craft-repair,7th-8th,Self-emp-not-inc,United-States,White
27,254565,8,0,0,40,Never-married,Not-in-family,Female,Sales,HS-grad,State-gov,United-States,White
34,261429,9,0,0,12,Married-civ-spouse,Husband,Male,Protective-serv,Bachelors,Private,United-States,White
55,216557,7,0,0,12,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
23,258197,13,0,0,45,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,White
40,102352,9,0,0,40,Divorced,Not-in-family,Female,Sales,Assoc-acdm,Private,United-States,White
53,301174,10,0,0,45,Never-married,Not-in-family,Female,Sales,Masters,Self-emp-not-inc,Columbia,White
58,171580,9,0,0,47,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
46,161831,13,0,0,40,Divorced,Unmarried,Female,Other-service,Bachelors,Private,United-States,White
41,42510,9,0,0,51,Separated,Unmarried,Female,Adm-clerical,10th,Self-emp-not-inc,United-States,White
61,131947,9,0,0,50,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Local-gov,United-States,White
48,152776,9,0,0,20,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
45,97432,9,1189,0,57,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Self-emp-inc,United-States,White
17,107209,9,0,0,40,Divorced,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
45,212165,12,0,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
38,208554,12,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Masters,Private,United-States,White
34,249439,7,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,Bachelors,Local-gov,United-States,White
60,499020,13,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,11th,Federal-gov,United-States,Black
21,231076,7,0,0,60,Never-married,Own-child,Male,Sales,Assoc-acdm,Private,United-States,White
33,189119,6,0,0,40,Widowed,Not-in-family,Female,Exec-managerial,HS-grad,Self-emp-inc,United-States,White
32,183465,9,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
45,401523,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
20,207842,9,0,0,29,Married-civ-spouse,Husband,Male,Transport-moving,Assoc-voc,Private,United-States,White
36,196369,10,0,1412,37,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,Germany,White
26,111606,10,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
25,38051,10,0,0,20,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
27,210173,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Bachelors,Private,United-States,White
26,183920,9,0,0,40,Never-married,Own-child,Male,Exec-managerial,HS-grad,Private,United-States,White
47,222198,12,0,1718,53,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-acdm,Private,United-States,Black
43,51055,13,0,0,45,Married-civ-spouse,Wife,Female,Exec-managerial,Assoc-acdm,State-gov,United-States,White
54,36836,13,0,0,35,Married-civ-spouse,Husband,Male,Farming-fishing,Some-college,Private,France,White
32,174724,10,0,0,45,Married-civ-spouse,Other-relative,Male,Transport-moving,Some-college,Local-gov,United-States,White
43,224619,9,7031,0,40,Never-married,Not-in-family,Male,Craft-repair,Masters,Private,United-States,White
43,61658,10,0,0,40,Married-civ-spouse,Husband,Male,Sales,Masters,Self-emp-inc,United-States,White
20,151299,9,0,0,27,Never-married,Own-child,Female,Exec-managerial,Some-college,Private,England,White
24,162833,13,0,0,36,Never-married,Not-in-family,Female,Adm-clerical,10th,Private,United-States,White
25,110776,9,0,0,40,Divorced,Other-relative,Female,Machine-op-inspct,Some-college,Private,United-States,Amer-Indian-Eskimo
35,165573,15,0,2195,20,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Local-gov,Mexico,Other
47,194416,11,0,0,40,Divorced,Not-in-family,Male,Sales,Masters,Private,United-States,White
35,298883,11,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-acdm,Private,United-States,White
70,281558,4,0,0,40,Divorced,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
51,75851,9,0,0,9,Widowed,Unmarried,Male,Transport-moving,Some-college,Private,United-States,White
48,58473,10,0,0,49,Never-married,Not-in-family,Male,Other-service,Some-college,State-gov,United-States,White
25,192417,9,0,0,40,Never-married,Not-in-family,Male,Other-service,Bachelors,Federal-gov,United-States,Amer-Indian-Eskimo
48,216499,13,0,1993,40,Married-civ-spouse,Husband,Male,Sales,7th-8th,Private,United-States,White
46,158596,9,0,0,48,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Private,United-States,White
40,208713,9,0,0,45,Married-civ-spouse,Husband,Male,Sales,Assoc-voc,Self-emp-not-inc,United-States,White
56,404455,5,0,0,40,Never-married,Other-relative,Male,Craft-repair,Bachelors,Private,Mexico,Amer-Indian-Eskimo
53,104192,9,0,0,45,Married-civ-spouse,Husband,Male,Protective-serv,Bachelors,Private,United-States,White
42,37257,11,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
43,292094,10,0,0,12,Married-civ-spouse,Husband,Male,Tech-support,Bachelors,Private,United-States,White
27,110085,12,0,0,37,Never-married,Own-child,Female,Machine-op-inspct,HS-grad,Private,United-States,White
45,105683,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,Mexico,White
25,336813,15,0,0,40,Divorced,Other-relative,Male,Handlers-cleaners,HS-grad,Private,United-States,White
29,121590,15,0,0,52,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
63,172668,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,State-gov,United-States,White
30,236866,10,0,0,45,Widowed,Not-in-family,Male,Exec-managerial,Assoc-acdm,State-gov,United-States,White
42,183221,7,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,9th,Private,United-States,White
55,40589,14,0,0,40,Married-civ-spouse,Other-relative,Male,Farming-fishing,10th,Private,United-States,White
38,173316,13,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Bachelors,Private,United-States,White
32,429404,10,0,0,60,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,State-gov,United-States,White
18,63910,8,0,0,53,Never-married,Not-in-family,Female,Exec-managerial,Some-college,Private,United-States,White
49,145248,10,0,0,40,Separated,Unmarried,Male,Exec-managerial,Bachelors,Private,United-States,White
46,98022,10,0,0,43,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Local-gov,United-States,White
52,97744,10,0,0,40,Widowed,Unmarried,Female,Prof-specialty,HS-grad,State-gov,United-States,White
19,184525,9,0,0,45,Never-married,Not-in-family,Female,Other-service,Some-college,Self-emp-not-inc,United-States,White
44,99741,10,0,0,45,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Federal-gov,United-States,Black
49,82614,9,0,0,40,Divorced,Unmarried,Female,Sales,Bachelors,Private,United-States,White
46,30221,9,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-acdm,Private,United-States,Black
40,194130,15,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-acdm,Private,United-States,White
45,93277,14,0,0,49,Divorced,Unmarried,Female,Adm-clerical,Some-college,Self-emp-not-inc,United-States,White
51,195354,10,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,10th,Local-gov,United-States,White
46,190479,14,0,0,54,Widowed,Unmarried,Female,Adm-clerical,Bachelors,Private,United-States,White
40,238107,10,0,0,33,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Private,United-States,White
32,173749,14,0,0,51,Never-married,Other-relative,Female,Sales,HS-grad,State-gov,United-States,Black
42,175113,10,0,0,45,Divorced,Not-in-family,Female,Exec-managerial,Bachelors,State-gov,United-States,White
34,50942,9,0,0,40,Married-civ-spouse,Wife,Female,Other-service,Assoc-voc,Private,United-States,White
21,391346,10,0,0,40,Never-married,Not-in-family,Male,Sales,Some-college,Private,Laos,White
20,192096,5,0,0,40,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,United-States,White
22,143043,13,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,Assoc-acdm,Private,United-States,Black
26,71475,9,0,0,22,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
48,178479,13,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,Bachelors,Private,United-States,White
36,298452,4,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
51,15515,9,0,0,51,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
35,28505,13,0,1881,40,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-voc,Local-gov,United-States,White
44,159737,9,0,0,22,Never-married,Own-child,Male,Sales,HS-grad,Local-gov,United-States,White
22,132840,9,0,0,23,Never-married,Unmarried,Male,Craft-repair,Bachelors,Local-gov,United-States,White
55,34718,9,0,0,29,Married-civ-spouse,Husband,Male,Adm-clerical,Prof-school,Self-emp-inc,United-States,White
20,69772,12,0,0,40,Never-married,Own-child,Male,Farming-fishing,Some-college,Private,United-States,Other
39,179181,11,6905,0,56,Married-civ-spouse,Other-relative,Male,Machine-op-inspct,Some-college,Private,United-States,White
42,217409,10,0,0,45,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,State-gov,United-States,White
17,39689,13,0,0,32,Never-married,Other-relative,Female,Exec-managerial,Bachelors,Private,United-States,White
39,66546,9,0,0,40,Married-civ-spouse,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,Black
33,158918,9,0,0,53,Divorced,Not-in-family,Male,Other-service,Assoc-voc,Self-emp-inc,United-States,White
25,242329,7,0,0,40,Divorced,Unmarried,Male,Craft-repair,HS-grad,Private,United-States,Black
19,55928,10,0,0,14,Never-married,Not-in-family,Male,Craft-repair,10th,Private,United-States,White
63,178116,12,0,0,40,Widowed,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
29,410001,9,0,0,46,Married-AF-spouse,Wife,Female,Exec-managerial,10th,Private,United-States,White
36,53721,6,10569,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Private,United-States,White
22,240692,9,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,Assoc-voc,Private,United-States,White
50,203701,11,0,0,40,Widowed,Not-in-family,Male,Exec-managerial,Masters,Federal-gov,United-States,White
47,115309,9,0,0,45,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
21,107077,9,0,0,40,Never-married,Not-in-family,Male,Transport-moving,Some-college,Private,United-States,White
24,207903,8,0,0,40,Never-married,Unmarried,Female,Priv-house-serv,Masters,Private,United-States,White
35,126916,9,0,0,40,Divorced,Not-in-family,Male,Farming-fishing,Prof-school,Private,United-States,White
36,143123,13,0,0,40,Never-married,Unmarried,Female,Exec-managerial,1st-4th,Self-emp-inc,United-States,White
60,252203,9,0,0,45,Married-civ-spouse,Husband,Male,Sales,11th,Private,United-States,White
40,292772,9,0,0,29,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
53,216612,10,0,0,20,Married-civ-spouse,Husband,Male,Adm-clerical,Bachelors,Private,United-States,White
43,228038,14,7065,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,Black
47,208146,10,0,0,45,Divorced,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,Black
53,364364,9,0,0,40,Divorced,Not-in-family,Female,Adm-clerical,7th-8th,Private,Puerto-Rico,White
23,144061,10,0,0,35,Never-married,Other-relative,Female,Other-service,Some-college,Private,United-States,White
43,141714,6,0,0,49,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
32,193078,13,0,0,40,Never-married,Own-child,Female,Exec-managerial,Assoc-acdm,Private,United-States,White
58,130521,13,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Doctorate,Local-gov,United-States,White
27,260198,10,0,0,45,Never-married,Not-in-family,Female,Sales,Some-college,Private,United-States,White
38,375157,7,0,0,48,Married-civ-spouse,Husband,Male,Other-service,11th,Private,Mexico,Amer-Indian-Eskimo
38,632703,9,0,0,50,Widowed,Unmarried,Female,Sales,HS-grad,Private,United-States,White
32,171583,10,0,0,40,Divorced,Not-in-family,Male,Adm-clerical,Bachelors,Private,United-States,White
58,46524,9,0,0,45,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Federal-gov,United-States,White
23,322680,10,0,0,54,Separated,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
66,199574,9,0,0,30,Married-civ-spouse,Husband,Male,Protective-serv,Some-college,Self-emp-not-inc,United-States,White
39,369883,9,0,0,56,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
22,139204,10,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
24,196548,9,0,0,40,Never-married,Not-in-family,Male,Protective-serv,Some-college,Private,United-States,White
22,132815,11,0,0,51,Never-married,Own-child,Male,Sales,HS-grad,Self-emp-not-inc,United-States,White
26,263948,10,0,0,20,Separated,Unmarried,Female,Exec-managerial,HS-grad,Self-emp-not-inc,United-States,White
40,178637,6,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
43,211732,10,0,0,54,Married-civ-spouse,Wife,Female,Sales,Assoc-voc,State-gov,United-States,White
37,115855,10,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,11th,Private,United-States,White
24,363418,7,0,0,40,Never-married,Own-child,Female,Exec-managerial,11th,Private,United-States,White
39,333175,10,0,0,40,Divorced,Unmarried,Female,Machine-op-inspct,Assoc-voc,State-gov,United-States,Black
21,126571,9,0,0,40,Never-married,Own-child,Female,Adm-clerical,10th,Private,United-States,White
29,215104,10,15043,0,40,Never-married,Not-in-family,Male,Other-service,HS-grad,Local-gov,Hungary,Asian-Pac-Islander
36,74002,13,0,0,53,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,State-gov,United-States,Black
18,201381,9,4176,0,49,Never-married,Not-in-family,Male,Craft-repair,Bachelors,Private,United-States,White
30,130039,10,0,0,45,Divorced,Unmarried,Male,Craft-repair,Bachelors,Private,United-States,White
17,201153,9,0,0,37,Never-married,Own-child,Male,Craft-repair,Some-college,State-gov,United-States,White
66,187107,6,0,0,49,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Self-emp-not-inc,United-States,White
35,89074,10,0,1863,68,Divorced,Unmarried,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
21,261333,9,0,0,15,Never-married,Unmarried,Female,Other-service,HS-grad,Private,United-States,Black
42,13769,15,0,0,29,Divorced,Not-in-family,Male,Transport-moving,Bachelors,Private,United-States,Black
36,253997,14,0,0,40,Married-civ-spouse,Wife,Female,Exec-managerial,Some-college,Private,United-States,White
21,389999,9,0,0,45,Never-married,Not-in-family,Female,Prof-specialty,Some-college,Private,United-States,Black
41,224439,9,0,0,40,Married-civ-spouse,Wife,Female,Adm-clerical,HS-grad,Private,United-States,White
39,251754,10,0,0,40,Divorced,Not-in-family,Male,Machine-op-inspct,Bachelors,Federal-gov,United-States,White
17,381153,3,0,0,27,Never-married,Own-child,Male,Craft-repair,Some-college,Private,Hong,Asian-Pac-Islander
27,379666,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,Black
49,206155,9,0,0,40,Widowed,Unmarried,Female,Prof-specialty,HS-grad,Private,United-States,White
51,193444,9,0,0,48,Married-civ-spouse,Wife,Female,Adm-clerical,HS-grad,State-gov,United-States,White
62,187874,9,7930,0,40,Widowed,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
25,99855,10,0,1895,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
40,202821,10,0,1416,40,Married-civ-spouse,Husband,Male,Craft-repair,1st-4th,Federal-gov,United-States,White
26,247197,10,0,0,30,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-voc,Private,United-States,White
42,102770,9,0,2400,40,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Self-emp-not-inc,United-States,Black
45,279688,6,0,1890,40,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Self-emp-not-inc,United-States,Black
60,214894,9,0,0,7,Married-civ-spouse,Husband,Male,Sales,HS-grad,Local-gov,United-States,White
74,34154,10,0,0,47,Married-civ-spouse,Husband,Male,Adm-clerical,Some-college,Private,United-States,White
54,333405,13,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Some-college,Private,United-States,White
26,187725,10,0,2387,40,Never-married,Own-child,Male,Exec-managerial,Doctorate,Private,Dominican-Republic,White
28,182465,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Private,Guatemala,White
41,193279,15,0,0,29,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
60,84134,14,0,0,69,Widowed,Unmarried,Male,Transport-moving,HS-grad,Private,United-States,White
23,128700,13,0,0,24,Never-married,Not-in-family,Female,Other-service,HS-grad,Private,United-States,White
36,236179,9,0,0,30,Never-married,Own-child,Female,Adm-clerical,HS-grad,Self-emp-not-inc,United-States,White
34,193655,9,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
36,97167,9,0,0,29,Divorced,Not-in-family,Female,Prof-specialty,Some-college,Self-emp-not-inc,United-States,White
49,302469,7,0,0,49,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Private,United-States,White
34,223446,5,0,0,36,Divorced,Unmarried,Female,Exec-managerial,Assoc-acdm,Federal-gov,United-States,White
35,123687,10,0,0,16,Never-married,Own-child,Female,Exec-managerial,Prof-school,Private,United-States,White
53,116623,9,0,0,65,Married-civ-spouse,Husband,Male,Sales,5th-6th,Private,United-States,White
48,140393,9,20051,0,30,Divorced,Not-in-family,Male,Transport-moving,Some-college,State-gov,United-States,Black
