age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
37,361337,10,13,0,37,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,Other
63,107496,13,0,1858,52,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
30,149871,15,3,0,40,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
48,94162,11,2,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
64,34002,9,1,0,27,Separated,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
51,146144,14,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Local-gov,United-States,White
21,40394,10,0,0,40,Never-married,Own-child,Male,Craft-repair,HS-grad,Private,United-States,White
27,310206,10,1,1964,61,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
51,231347,10,2,0,37,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,Black
35,338859,9,1,0,11,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Private,United-States,White
47,151997,9,13,0,40,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Private,United-States,White
43,51055,13,0,0,46,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Private,United-States,White
40,116497,10,11,0,45,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,Black
29,191010,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,Black
27,252221,15,0,1517,26,Never-married,Own-child,Male,Craft-repair,Some-college,Private,Mexico,White
56,40812,15,2,0,40,Divorced,Not-in-family,Male,Prof-specialty,HS-grad,Federal-gov,United-States,White
49,170306,7,4,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
28,184934,7,6,0,40,Divorced,Not-in-family,Female,Other-service,12th,Private,United-States,White
31,147726,12,9,0,59,Never-married,Own-child,Male,Sales,Bachelors,Private,United-States,White
38,193090,6,0,0,48,Married-spouse-absent,Other-relative,Male,Machine-op-inspct,HS-grad,Private,United-States,White
42,48966,10,11,0,51,Divorced,Unmarried,Male,Machine-op-inspct,Prof-school,Private,United-States,White
37,179399,9,0,0,45,Never-married,Own-child,Female,Exec-managerial,Assoc-acdm,Private,Vietnam,White
40,235262,9,0,0,37,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
36,61289,9,0,0,20,Never-married,Own-child,Male,Handlers-cleaners,Masters,Private,United-States,White
37,43906,9,7,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,Bachelors,Private,United-States,White
28,46963,13,1,0,40,Separated,Not-in-family,Female,Sales,Masters,Private,United-States,White
25,198393,10,2,0,49,Never-married,Unmarried,Male,Sales,5th-6th,Private,United-States,White
23,163057,10,2,0,40,Never-married,Own-child,Female,Exec-managerial,Some-college,Private,United-States,White
25,219773,9,2,0,40,Never-married,Own-child,Male,Prof-specialty,10th,Private,United-States,White
39,144589,13,5060,2049,58,Divorced,Not-in-family,Female,Prof-specialty,HS-grad,Private,United-States,White
54,44888,14,0,0,45,Married-civ-spouse,Husband,Male,Craft-repair,10th,State-gov,United-States,White
39,83407,10,0,0,49,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,White
39,110966,10,0,0,50,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Local-gov,United-States,White
70,258818,9,9,0,49,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
43,190645,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
18,22858,9,0,0,40,Divorced,Not-in-family,Male,Other-service,Some-college,Private,United-States,White
38,290151,13,5,0,40,Divorced,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
40,266204,2,0,0,60,Separated,Not-in-family,Male,Farming-fishing,Bachelors,Self-emp-not-inc,United-States,White
31,35155,14,8125,0,59,Never-married,Own-child,Female,Sales,Bachelors,Local-gov,United-States,White
42,78100,10,6,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,Mexico,White
24,126625,10,0,0,37,Married-civ-spouse,Husband,Male,Adm-clerical,9th,Private,United-States,White
27,163706,9,0,0,45,Never-married,Not-in-family,Female,Exec-managerial,HS-grad,Private,United-States,White
30,109685,9,0,0,51,Divorced,Not-in-family,Female,Prof-specialty,HS-grad,Private,United-States,White
22,200708,10,0,0,56,Never-married,Own-child,Female,Other-service,HS-grad,Private,United-States,White
44,31985,10,4,0,40,Married-civ-spouse,Wife,Female,Other-service,Doctorate,Private,United-States,White
43,170335,15,4381,0,40,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Local-gov,United-States,Black
31,168698,13,3,0,34,Never-married,Own-child,Male,Farming-fishing,HS-grad,Private,United-States,White
44,130582,9,0,0,49,Separated,Not-in-family,Male,Protective-serv,HS-grad,Self-emp-not-inc,United-States,White
50,102755,7,7,0,20,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Private,Germany,White
19,180147,12,8,0,18,Never-married,Own-child,Female,Other-service,HS-grad,Private,United-States,White
22,117681,6,0,0,45,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,United-States,Black
32,323332,10,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,Columbia,White
35,202640,13,7598,0,40,Divorced,Not-in-family,Female,Exec-managerial,HS-grad,Local-gov,United-States,Black
30,504800,11,0,0,52,Never-married,Not-in-family,Male,Prof-specialty,Bachelors,Self-emp-not-inc,United-States,White
22,163166,9,0,0,13,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
24,331069,14,0,0,40,Never-married,Own-child,Male,Other-service,Bachelors,Private,United-States,White
45,293869,13,1,0,49,Married-civ-spouse,Husband,Male,Exec-managerial,Assoc-acdm,Private,United-States,Black
32,47500,9,0,0,40,Married-civ-spouse,Wife,Female,Adm-clerical,Some-college,Private,Mexico,White
24,117808,11,12,0,60,Never-married,Not-in-family,Male,Handlers-cleaners,Some-college,Private,United-States,White
34,253395,9,2,0,40,Married-civ-spouse,Wife,Female,Other-service,HS-grad,State-gov,United-States,White
44,106103,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,12th,State-gov,United-States,White
50,119052,12,3,0,44,Divorced,Not-in-family,Female,Machine-op-inspct,Bachelors,Private,United-States,White
20,185319,13,6,1569,51,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
37,69933,9,1829,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Local-gov,Mexico,White
40,246124,9,0,0,50,Married-civ-spouse,Husband,Male,Craft-repair,11th,Local-gov,United-States,White
37,127996,9,11,0,45,Married-civ-spouse,Wife,Female,Machine-op-inspct,HS-grad,Private,United-States,White
56,221703,7,0,0,36,Divorced,Unmarried,Female,Sales,Some-college,Private,United-States,White
32,258724,12,12,0,40,Never-married,Not-in-family,Female,Sales,HS-grad,Federal-gov,United-States,White
28,103282,9,4,0,20,Never-married,Own-child,Female,Adm-clerical,Assoc-voc,State-gov,United-States,Black
21,151182,6,0,0,40,Never-married,Unmarried,Male,Exec-managerial,HS-grad,Private,United-States,White
37,161030,13,0,0,10,Married-civ-spouse,Husband,Male,Sales,Assoc-voc,Private,United-States,Asian-Pac-Islander
61,167354,10,7,0,55,Married-civ-spouse,Wife,Female,Adm-clerical,Masters,Private,United-States,White
32,306210,13,0,0,60,Never-married,Own-child,Male,Prof-specialty,12th,Private,United-States,White
37,347221,9,5,0,40,Never-married,Own-child,Female,Sales,Prof-school,Self-emp-not-inc,United-States,White
26,133334,7,0,1620,38,Never-married,Own-child,Female,Exec-managerial,HS-grad,Private,Columbia,Black
25,184732,11,5,0,40,Never-married,Not-in-family,Male,Farming-fishing,HS-grad,Private,United-States,White
28,282590,7,4,0,27,Never-married,Not-in-family,Female,Other-service,HS-grad,Private,United-States,Asian-Pac-Islander
25,189203,10,5,0,40,Never-married,Not-in-family,Male,Sales,Bachelors,Private,United-States,White
52,60701,9,0,0,49,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
36,365475,12,2,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
21,165695,10,0,0,25,Never-married,Own-child,Male,Exec-managerial,12th,Private,United-States,White
46,519503,14,0,0,9,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Local-gov,Cuba,White
21,169025,6,0,0,36,Never-married,Not-in-family,Female,Exec-managerial,Assoc-voc,Private,United-States,White
20,222001,14,2,0,40,Never-married,Own-child,Male,Exec-managerial,Some-college,Private,United-States,White
42,106192,13,9,0,32,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
36,89676,9,8624,0,40,Married-civ-spouse,Husband,Male,Protective-serv,Bachelors,Private,United-States,White
32,237038,10,11,0,51,Married-civ-spouse,Husband,Male,Sales,Masters,Private,United-States,White
33,261030,6,0,0,12,Never-married,Not-in-family,Female,Other-service,Prof-school,Private,United-States,Black
55,187544,10,0,0,36,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
38,187104,10,10,0,49,Separated,Not-in-family,Male,Craft-repair,Bachelors,Self-emp-inc,United-States,Black
26,48404,9,3,0,56,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
19,110433,10,1388,0,40,Never-married,Own-child,Female,Exec-managerial,Some-college,Private,United-States,White
25,147258,6,0,0,40,Never-married,Not-in-family,Female,Priv-house-serv,HS-grad,Private,United-States,White
40,276850,5,6,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
34,76712,15,0,0,14,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Private,United-States,White
22,103954,9,4,0,23,Never-married,Not-in-family,Female,Tech-support,Some-college,Private,United-States,White
53,97154,13,10602,0,40,Never-married,Not-in-family,Male,Transport-moving,10th,Self-emp-not-inc,United-States,White
19,252225,5,0,0,40,Never-married,Unmarried,Female,Sales,Bachelors,Private,United-States,White
60,190171,12,3437,0,56,Married-civ-spouse,Husband,Male,Prof-specialty,11th,Self-emp-inc,United-States,White
37,219933,13,2,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
52,341314,3,0,0,75,Divorced,Not-in-family,Female,Adm-clerical,HS-grad,Self-emp-not-inc,United-States,White
57,225423,7,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,Black
54,210201,13,12,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,11th,Self-emp-inc,United-States,Black
59,363431,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,Asian-Pac-Islander
51,111734,9,6,0,11,Married-spouse-absent,Unmarried,Female,Exec-managerial,11th,Self-emp-inc,United-States,White
21,202896,9,0,0,73,Never-married,Own-child,Male,Craft-repair,9th,Private,United-States,White
33,97936,13,0,0,40,Never-married,Own-child,Male,Transport-moving,HS-grad,Private,United-States,White
26,144593,6,0,0,20,Separated,Own-child,Female,Adm-clerical,Bachelors,Private,United-States,Other
58,192035,10,6,0,61,Divorced,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
22,342534,13,3,0,51,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Local-gov,United-States,White
53,351167,13,2760,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Local-gov,United-States,White
21,381065,13,11,0,40,Never-married,Other-relative,Female,Tech-support,HS-grad,Private,United-States,White
34,350456,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
22,389792,9,6,0,40,Never-married,Not-in-family,Female,Machine-op-inspct,Some-college,Private,United-States,White
21,42500,6,0,0,20,Never-married,Own-child,Male,Transport-moving,5th-6th,Private,United-States,White
51,88881,15,0,0,20,Widowed,Unmarried,Female,Craft-repair,HS-grad,Self-emp-not-inc,South,White
30,150419,10,0,0,13,Married-AF-spouse,Wife,Female,Other-service,5th-6th,Private,United-States,Asian-Pac-Islander
30,101067,12,4,0,23,Married-civ-spouse,Wife,Female,Priv-house-serv,HS-grad,Private,United-States,White
42,146235,11,4,0,45,Divorced,Not-in-family,Male,Craft-repair,Bachelors,Self-emp-not-inc,United-States,White
50,179736,9,0,0,12,Divorced,Not-in-family,Female,Sales,Prof-school,Self-emp-not-inc,United-States,White
27,124330,9,2,0,28,Divorced,Not-in-family,Male,Craft-repair,Assoc-acdm,Private,United-States,White
55,334023,13,6,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
17,197467,15,0,0,40,Never-married,Other-relative,Female,Adm-clerical,Assoc-voc,Private,United-States,White
20,120329,13,12,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,Italy,Black
34,175855,14,5,0,62,Separated,Not-in-family,Female,Prof-specialty,Prof-school,Self-emp-inc,Mexico,White
56,254896,9,0,0,61,Never-married,Own-child,Male,Craft-repair,Bachelors,Local-gov,United-States,White
34,184546,13,11,0,35,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
45,53184,15,2,0,37,Married-civ-spouse,Husband,Male,Adm-clerical,Bachelors,Private,United-States,White
26,190654,9,0,0,40,Never-married,Not-in-family,Female,Sales,HS-grad,Local-gov,United-States,Black
51,214894,10,0,0,44,Married-civ-spouse,Husband,Male,Transport-moving,Assoc-acdm,Private,United-States,White
24,50237,12,2,0,99,Never-married,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,Other
17,106466,10,0,0,40,Separated,Unmarried,Male,Craft-repair,Assoc-voc,Private,United-States,White
31,184620,6,10,0,53,Never-married,Not-in-family,Male,Exec-managerial,Assoc-voc,Private,United-States,White
25,211504,13,0,0,52,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
39,126422,11,0,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Local-gov,United-States,White
55,240793,10,2497,0,61,Widowed,Not-in-family,Male,Exec-managerial,Prof-school,Private,United-States,White
55,77345,10,11,0,20,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Self-emp-not-inc,United-States,White
43,279557,13,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Some-college,Self-emp-not-inc,United-States,White
34,328065,6,4,0,50,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
42,202759,10,6,0,51,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,China,Black
55,137307,6,8,0,32,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,State-gov,United-States,White
59,183602,9,0,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,10th,Private,United-States,Asian-Pac-Islander
52,189261,11,4,0,50,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
44,329132,15,0,0,84,Separated,Not-in-family,Female,Adm-clerical,Bachelors,Self-emp-not-inc,United-States,White
49,191318,10,10,2329,40,Married-civ-spouse,Wife,Female,Sales,Bachelors,Self-emp-not-inc,Puerto-Rico,White
37,269518,14,3,0,66,Separated,Not-in-family,Male,Exec-managerial,Assoc-acdm,Federal-gov,United-States,White
43,174372,13,13,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Private,United-States,White
42,151598,13,6,0,40,Divorced,Not-in-family,Male,Craft-repair,Bachelors,Self-emp-not-inc,United-States,White
53,179989,13,3,0,40,Separated,Other-relative,Female,Adm-clerical,Some-college,Private,United-States,White
39,79251,9,3,0,40,Widowed,Unmarried,Male,Prof-specialty,HS-grad,Private,United-States,Black
18,286389,7,0,0,57,Never-married,Not-in-family,Female,Sales,Some-college,Federal-gov,United-States,White
41,529204,13,7,0,24,Divorced,Not-in-family,Male,Farming-fishing,Doctorate,Private,India,White
61,290000,9,0,0,40,Divorced,Not-in-family,Female,Exec-managerial,HS-grad,Private,United-States,White
41,134830,7,0,0,40,Divorced,Not-in-family,Male,Other-service,HS-grad,Private,United-States,White
35,241364,13,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Masters,Self-emp-not-inc,United-States,White
51,374255,10,0,0,40,Divorced,Unmarried,Female,Prof-specialty,7th-8th,Private,United-States,Black
56,205869,13,1661,0,55,Married-civ-spouse,Husband,Male,Prof-specialty,Doctorate,Private,United-States,Asian-Pac-Islander
18,483538,9,14702,0,40,Never-married,Other-relative,Male,Adm-clerical,12th,Private,United-States,White
45,208978,10,1,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,State-gov,United-States,White
22,180251,12,0,0,40,Never-married,Not-in-family,Female,Prof-specialty,11th,Private,United-States,White
33,247503,10,7,0,20,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,Black
40,60118,14,8,0,48,Married-civ-spouse,Wife,Female,Adm-clerical,Bachelors,Self-emp-inc,United-States,Black
57,198843,8,0,0,15,Separated,Unmarried,Female,Adm-clerical,Bachelors,Local-gov,United-States,White
57,143740,13,1,0,35,Married-civ-spouse,Husband,Male,Tech-support,Prof-school,Private,United-States,White
58,481164,9,6,0,36,Divorced,Unmarried,Female,Exec-managerial,HS-grad,Local-gov,United-States,White
34,172742,13,4,0,50,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
39,221923,9,0,0,51,Married-civ-spouse,Husband,Male,Exec-managerial,Prof-school,Private,United-States,White
43,32346,11,4295,0,60,Married-civ-spouse,Wife,Female,Prof-specialty,HS-grad,Private,United-States,White
32,304323,11,0,0,63,Married-civ-spouse,Husband,Male,Sales,HS-grad,Self-emp-inc,United-States,White
40,173359,7,0,0,57,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Private,United-States,White
27,276390,8,6,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,United-States,White
63,249482,9,5,0,37,Married-civ-spouse,Husband,Male,Exec-managerial,10th,Private,United-States,White
23,293820,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
33,624341,14,5,0,51,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
36,50847,9,6,0,40,Never-married,Not-in-family,Male,Prof-specialty,Masters,Private,United-States,White
35,236323,14,0,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,9th,Local-gov,United-States,White
21,150831,9,7,0,40,Never-married,Own-child,Male,Craft-repair,10th,Private,United-States,White
40,97043,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
40,96629,9,0,0,28,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
42,220243,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
20,197821,8,9,0,40,Never-married,Own-child,Male,Other-service,Bachelors,Private,United-States,White
41,232856,14,0,1995,44,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,Local-gov,United-States,White
47,183031,12,13,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Local-gov,United-States,Black
30,122187,10,6,0,37,Married-civ-spouse,Husband,Male,Handlers-cleaners,Assoc-acdm,Private,United-States,White
49,204118,10,0,0,24,Never-married,Other-relative,Male,Craft-repair,11th,Self-emp-not-inc,United-States,White
36,123319,14,4,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Private,United-States,White
62,320647,5,0,0,46,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,Asian-Pac-Islander
23,181925,9,0,0,10,Never-married,Not-in-family,Female,Sales,HS-grad,Private,United-States,Black
20,213494,4,0,0,40,Never-married,Not-in-family,Male,Sales,Some-college,Private,United-States,White
42,111159,9,5,0,17,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,Black
48,202986,9,0,0,46,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Private,United-States,White
40,190892,13,0,0,32,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,Japan,White
57,161157,13,3,0,54,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,State-gov,United-States,White
42,164407,10,6997,0,57,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
32,326364,13,1,0,40,Married-civ-spouse,Husband,Male,Protective-serv,Some-college,Private,Cuba,White
33,142781,10,4306,0,20,Married-civ-spouse,Husband,Male,Sales,Some-college,Self-emp-not-inc,United-States,White
34,58398,10,0,0,40,Never-married,Not-in-family,Female,Handlers-cleaners,HS-grad,Federal-gov,United-States,White
34,131854,9,0,0,54,Separated,Unmarried,Male,Tech-support,Bachelors,Private,United-States,White
33,51133,9,11,1952,73,Never-married,Not-in-family,Male,Armed-Forces,Some-college,Self-emp-not-inc,United-States,White
34,185425,9,0,0,40,Never-married,Own-child,Male,Sales,Masters,Private,United-States,White
34,62661,9,14699,0,53,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
52,124282,12,6,0,45,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,Private,United-States,White
49,248557,10,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,10th,Private,United-States,White
25,332430,9,11,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
27,378189,7,1,0,40,Divorced,Unmarried,Male,Exec-managerial,Some-college,Private,United-States,Black
47,171459,10,14,0,20,Never-married,Unmarried,Female,Sales,HS-grad,Private,United-States,White
28,340815,14,9,0,40,Never-married,Not-in-family,Female,Adm-clerical,11th,Self-emp-inc,United-States,White
51,64857,5,1,0,49,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-acdm,Private,United-States,White
52,346883,9,1,0,67,Divorced,Unmarried,Female,Adm-clerical,Bachelors,Self-emp-inc,United-States,White
37,163895,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Assoc-acdm,Private,United-States,White
38,231118,10,0,0,40,Divorced,Own-child,Male,Transport-moving,Some-college,Private,United-States,White
43,362870,11,3,0,40,Married-civ-spouse,Husband,Male,Sales,Assoc-acdm,Private,United-States,White
50,123185,10,0,0,36,Divorced,Unmarried,Male,Exec-managerial,Masters,Private,United-States,White
21,216488,15,3,0,40,Never-married,Not-in-family,Male,Craft-repair,Assoc-acdm,Private,United-States,White
38,141336,9,2,0,49,Divorced,Not-in-family,Female,Adm-clerical,Some-college,Self-emp-inc,United-States,White
27,118700,13,4,2385,40,Never-married,Not-in-family,Male,Sales,HS-grad,Private,Dominican-Republic,White
24,288163,12,2,0,27,Never-married,Own-child,Female,Craft-repair,Some-college,Private,United-States,White
46,89647,9,18,0,48,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Self-emp-not-inc,United-States,White
47,40537,12,0,0,45,Married-civ-spouse,Wife,Female,Exec-managerial,Some-college,Private,United-States,White
35,285315,13,1,0,57,Never-married,Unmarried,Female,Sales,Prof-school,Private,United-States,Asian-Pac-Islander
58,186446,10,8,0,40,Widowed,Not-in-family,Female,Sales,Assoc-acdm,Private,United-States,White
24,194212,10,4,0,30,Never-married,Own-child,Female,Other-service,Some-college,Private,United-States,White
50,340279,9,7842,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,Some-college,Private,United-States,White
44,145686,13,1428,0,51,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Local-gov,United-States,White
55,235975,10,4,0,40,Widowed,Unmarried,Female,Prof-specialty,Some-college,Local-gov,United-States,White
39,153357,10,0,0,40,Married-civ-spouse,Husband,Male,Armed-Forces,HS-grad,Private,United-States,White
49,488543,10,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
25,137087,13,0,0,34,Married-civ-spouse,Wife,Female,Adm-clerical,Bachelors,State-gov,United-States,White
35,197157,10,0,0,29,Married-civ-spouse,Own-child,Male,Craft-repair,Some-college,Private,Portugal,White
39,396271,10,0,0,36,Never-married,Not-in-family,Female,Craft-repair,HS-grad,Local-gov,United-States,White
31,272946,13,6,0,49,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,Black
56,143705,9,0,0,30,Married-civ-spouse,Husband,Male,Transport-moving,Prof-school,Private,United-States,White
59,66710,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
62,49864,9,2,0,40,Widowed,Unmarried,Female,Machine-op-inspct,Some-college,Private,United-States,White
76,42964,11,99995,0,56,Never-married,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
40,135272,13,14036,0,40,Never-married,Own-child,Female,Prof-specialty,HS-grad,Local-gov,Mexico,White
41,170407,9,8,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
25,105842,5,0,0,27,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Federal-gov,United-States,White
47,202178,15,0,0,40,Divorced,Not-in-family,Male,Craft-repair,Bachelors,Local-gov,United-States,White
35,116469,9,8,0,40,Divorced,Unmarried,Female,Sales,11th,Private,United-States,White
44,34729,13,0,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Self-emp-not-inc,United-States,White
23,212617,9,3,0,28,Never-married,Unmarried,Female,Exec-managerial,10th,Private,United-States,White
48,81681,13,9,0,52,Married-civ-spouse,Husband,Male,Exec-managerial,11th,Local-gov,United-States,Asian-Pac-Islander
34,150239,10,0,0,40,Never-married,Other-relative,Male,Craft-repair,Some-college,Local-gov,United-States,White
58,166608,7,0,0,8,Never-married,Not-in-family,Female,Sales,Some-college,Private,United-States,White
44,265936,8,0,0,28,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
32,292120,5,7,0,40,Never-married,Own-child,Male,Machine-op-inspct,Some-college,Private,United-States,White
35,234132,9,0,1900,40,Divorced,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
33,115806,13,6950,0,91,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,White
27,344191,11,6671,0,30,Never-married,Own-child,Male,Adm-clerical,11th,Private,United-States,White
23,122810,13,4,0,40,Never-married,Own-child,Male,Sales,HS-grad,Private,United-States,White
18,243161,6,7,0,40,Married-civ-spouse,Wife,Female,Prof-specialty,HS-grad,Private,United-States,Other
44,318090,10,0,0,40,Separated,Unmarried,Male,Exec-managerial,Bachelors,Private,Poland,White
39,251246,9,0,0,62,Separated,Unmarried,Female,Adm-clerical,Bachelors,Private,United-States,White
35,278225,10,99999,0,58,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
54,147266,10,0,0,50,Divorced,Not-in-family,Male,Exec-managerial,Bachelors,Private,United-States,White
43,157813,13,0,0,40,Divorced,Not-in-family,Male,Sales,HS-grad,Private,United-States,Black
60,194241,6,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,11th,Private,United-States,White
17,89543,9,2,0,50,Never-married,Not-in-family,Female,Prof-specialty,11th,Private,United-States,White
31,296425,13,0,0,40,Married-civ-spouse,Husband,Male,Armed-Forces,Some-college,Private,Mexico,White
48,53899,13,0,0,11,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Private,United-States,White
46,97622,15,3609,0,40,Divorced,Own-child,Female,Sales,12th,Self-emp-inc,Mexico,White
46,197302,9,2,1555,55,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Local-gov,India,White
34,182432,10,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Masters,Private,United-States,White
25,248045,10,2,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
17,227214,14,2133,0,40,Never-married,Unmarried,Female,Adm-clerical,Bachelors,Private,United-States,Asian-Pac-Islander
37,147257,9,12,1999,48,Married-civ-spouse,Husband,Male,Exec-managerial,Doctorate,Private,Taiwan,White
